pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the technician in front of the directors affected the stylists .,the technician affected the stylists .,technician directors technician,,,,,,,,,,,,,,
1,entailment,the photojournalist in front of the tourists admired the directors .,the photojournalist admired the directors .,photojournalist tourists photojournalist,,,,,,,,,,,,,,
2,entailment,the psychologist near the doctors contacted the technician .,the psychologist contacted the technician .,psychologist doctors psychologist,,,,,,,,,,,,,,
3,entailment,the pencillers near the actors affected the sculptors .,the pencillers affected the sculptors .,pencillers actors pencillers,,,,,,,,,,,,,,
160,entailment,the penciller who talked needed the actors .,the penciller needed the actors .,penciller talked penciller,,,,,,,,,,,,,,
161,entailment,the penciller who agreed helped the colorist .,the penciller helped the colorist .,penciller agreed penciller,,,,,,,,,,,,,,
162,entailment,the psychologist who worked helped the musician .,the psychologist helped the musician .,psychologist worked psychologist,,,,,,,,,,,,,,
163,entailment,the artist who agreed affected the potter .,the artist affected the potter .,artist agreed artist,,,,,,,,,,,,,,
320,entailment,the psychotherapists who the tourist advised needed the chaplain .,the psychotherapists needed the chaplain .,psychotherapists tourist advised psychotherapists,,,,,,,,,,,,,,
321,entailment,the scientist who the sculptors encouraged needed the doctor .,the scientist needed the doctor .,scientist sculptors encouraged scientist,,,,,,,,,,,,,,
322,entailment,the stylist who the technician contacted recognized the chaplain .,the stylist recognized the chaplain .,stylist technician contacted stylist,,,,,,,,,,,,,,
323,entailment,the programmer who the bankers encouraged advised the potters .,the programmer advised the potters .,programmer bankers encouraged programmer,,,,,,,,,,,,,,
640,entailment,the psychologists and the penciller affected the programmer .,the psychologists affected the programmer .,psychologists psychologists penciller,,,,,,,,,,,,,,
641,entailment,the engineers and the artist found the illustrators .,the engineers found the illustrators .,engineers engineers artist,,,,,,,,,,,,,,
642,entailment,the actor and the musician contacted the director .,the actor contacted the director .,actor actor musician,,,,,,,,,,,,,,
643,entailment,the artist and the musician affected the managers .,the artist affected the managers .,artist artist musician,,,,,,,,,,,,,,
800,entailment,the officers recognized the musician and the penciller .,the officers recognized the penciller .,penciller musician penciller,,,,,,,,,,,,,,
801,entailment,the artist advised the managers and the athletes .,the artist advised the athletes .,athletes managers athletes,,,,,,,,,,,,,,
802,entailment,the engineer advised the sculptor and the photojournalist .,the engineer advised the photojournalist .,photojournalist sculptor photojournalist,,,,,,,,,,,,,,
803,entailment,the sculptor needed the potters and the artists .,the sculptor needed the artists .,artists potters artists,,,,,,,,,,,,,,
1120,entailment,the technicians were saw by the stylist .,the stylist saw the technicians .,saw saw technicians stylist,,,,,,,,,,,,,,
1121,entailment,the bankers were needed by the artists .,the artists needed the bankers .,needed needed bankers artists,,,,,,,,,,,,,,
1122,entailment,the scientists were recognized by the illustrators .,the illustrators recognized the scientists .,recognized recognized scientists illustrators,,,,,,,,,,,,,,
1123,entailment,the curators were advised by the tourist .,the tourist advised the curators .,advised advised curators tourist,,,,,,,,,,,,,,
1280,entailment,the chaplain who the stylists contacted needed the technician .,the stylists contacted the chaplain .,stylists contacted chaplain,,,,,,,,,,,,,,
1281,entailment,the psychotherapists who the curator recognized advised the psychologists .,the curator recognized the psychotherapists .,curator recognized psychotherapists,,,,,,,,,,,,,,
1282,entailment,the potters who the photojournalists helped contacted the musician .,the photojournalists helped the potters .,photojournalists helped potters,,,,,,,,,,,,,,
1283,entailment,the tourist who the actor saw helped the chaplains .,the actor saw the tourist .,actor saw tourist,,,,,,,,,,,,,,
1600,entailment,the psychotherapists admired the doctors who affected the artist .,the doctors affected the artist .,doctors affected artist,,,,,,,,,,,,,,
1601,entailment,the musician saw the pencillers who affected the artist .,the pencillers affected the artist .,pencillers affected artist,,,,,,,,,,,,,,
1602,entailment,the athlete saw the stylists who needed the directors .,the stylists needed the directors .,stylists needed directors,,,,,,,,,,,,,,
1603,entailment,the chaplain advised the curators who recognized the artist .,the curators recognized the artist .,curators recognized artist,,,,,,,,,,,,,,
1760,entailment,the director advised the chaplains who the stylist encouraged .,the stylist encouraged the chaplains .,chaplains stylist encouraged,,,,,,,,,,,,,,
1761,entailment,the musicians saw the athletes who the penciller needed .,the penciller needed the athletes .,athletes penciller needed,,,,,,,,,,,,,,
1762,entailment,the colorists saw the artists who the technician contacted .,the technician contacted the artists .,artists technician contacted,,,,,,,,,,,,,,
1763,entailment,the artist contacted the actors who the tourist encouraged .,the tourist encouraged the actors .,actors tourist encouraged,,,,,,,,,,,,,,
1920,neutral,the artists in front of the stylists saw the banker .,the stylists saw the artists .,artists saw banker artists stylists not know stylists saw artists,,,,,,,,,,,,,,
