pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the technician in front of the directors affected the stylists .,the technician affected the stylists .,the technician in front of the directors is still the technician .,,,,,,,,,,,,,,
1,entailment,the photojournalist in front of the tourists admired the directors .,the photojournalist admired the directors .,the photojournalist in front of the tourists is still the photojournalist .,,,,,,,,,,,,,,
2,entailment,the psychologist near the doctors contacted the technician .,the psychologist contacted the technician .,the psychologist near the doctors is still the psychologist .,,,,,,,,,,,,,,
3,entailment,the pencillers near the actors affected the sculptors .,the pencillers affected the sculptors .,the pencillers near the actors are still the pencillers .,,,,,,,,,,,,,,
4,entailment,the actor near the counselors deceived the musicians .,the actor deceived the musicians .,the actor near the counselors is still the actor .,,,,,,,,,,,,,,
5,entailment,the artist in front of the engineers deceived the technician .,the artist deceived the technician .,the artist in front of the engineers is still the artist .,,,,,,,,,,,,,,
6,entailment,the artist in front of the photojournalists contacted the actor .,the artist contacted the actor .,the artist in front of the photojournalists is still the artist .,,,,,,,,,,,,,,
7,entailment,the sculptor in front of the actor advised the managers .,the sculptor advised the managers .,the sculptor in front of the actor is still the sculptor .,,,,,,,,,,,,,,
160,entailment,the penciller who talked needed the actors .,the penciller needed the actors .,the penciller who talked is still the penciller .,,,,,,,,,,,,,,
161,entailment,the penciller who agreed helped the colorist .,the penciller helped the colorist .,the penciller who agreed is still the penciller .,,,,,,,,,,,,,,
162,entailment,the psychologist who worked helped the musician .,the psychologist helped the musician .,the psychologist who worked is still the psychologist .,,,,,,,,,,,,,,
163,entailment,the artist who agreed affected the potter .,the artist affected the potter .,the artist who agreed is still the artist .,,,,,,,,,,,,,,
164,entailment,the artist who talked contacted the banker .,the artist contacted the banker .,the artist who talked is still the artist .,,,,,,,,,,,,,,
165,entailment,the directors who agreed recognized the stylists .,the directors recognized the stylists .,the directors who agreed are still the directors .,,,,,,,,,,,,,,
166,entailment,the directors who cried deceived the psychotherapist .,the directors deceived the psychotherapist .,the directors who cried are still the directors .,,,,,,,,,,,,,,
167,entailment,the colorists who arrived saw the artist .,the colorists saw the artist .,the colorists who arrived are still the colorists .,,,,,,,,,,,,,,
320,entailment,the psychotherapists who the tourist advised needed the chaplain .,the psychotherapists needed the chaplain .,the psychotherapists who the tourist advised are still the psychotherapists .,,,,,,,,,,,,,,
321,entailment,the scientist who the sculptors encouraged needed the doctor .,the scientist needed the doctor .,the scientist who the sculptors encouraged is still the scientist .,,,,,,,,,,,,,,
322,entailment,the stylist who the technician contacted recognized the chaplain .,the stylist recognized the chaplain .,the stylist who the technician contacted is still the stylist .,,,,,,,,,,,,,,
323,entailment,the programmer who the bankers encouraged advised the potters .,the programmer advised the potters .,the programmer who the bankers encouraged is still the programmer .,,,,,,,,,,,,,,
324,entailment,the psychotherapist who the tourists saw encouraged the potter .,the psychotherapist encouraged the potter .,the psychotherapist who the tourists saw is still the psychotherapist .,,,,,,,,,,,,,,
325,entailment,the bankers who the sculptor contacted encouraged the doctors .,the bankers encouraged the doctors .,the bankers who the sculptor contacted are still the bankers .,,,,,,,,,,,,,,
326,entailment,the director who the illustrators needed admired the photojournalists .,the director admired the photojournalists .,the director who the illustrators needed is still the director .,,,,,,,,,,,,,,
327,entailment,the actors who the illustrators contacted recognized the artist .,the actors recognized the artist .,the actors who the illustrators contacted are still the actors .,,,,,,,,,,,,,,
640,entailment,the psychologists and the penciller affected the programmer .,the psychologists affected the programmer .,the psychologists are part of the psychologists and the penciller .,,,,,,,,,,,,,,
641,entailment,the engineers and the artist found the illustrators .,the engineers found the illustrators .,the engineers are part of the engineers and the artist .,,,,,,,,,,,,,,
642,entailment,the actor and the musician contacted the director .,the actor contacted the director .,the actor is part of the actor and the musician .,,,,,,,,,,,,,,
643,entailment,the artist and the musician affected the managers .,the artist affected the managers .,the artist is part of the artist and the musician .,,,,,,,,,,,,,,
644,entailment,the musician and the chaplains saw the engineer .,the musician saw the engineer .,the musician is part of the musician and the chaplains .,,,,,,,,,,,,,,
