pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the technician in front of the directors affected the stylists .,the technician affected the stylists .,the technician in front of the directors is still the technician .,,,,,,,,,,,,,,
1,entailment,the photojournalist in front of the tourists admired the directors .,the photojournalist admired the directors .,the photojournalist in front of the tourists is still the photojournalist .,,,,,,,,,,,,,,
2,entailment,the psychologist near the doctors contacted the technician .,the psychologist contacted the technician .,the psychologist near the doctors is still the psychologist .,,,,,,,,,,,,,,
3,entailment,the pencillers near the actors affected the sculptors .,the pencillers affected the sculptors .,the pencillers near the actors are still the pencillers .,,,,,,,,,,,,,,
4,entailment,the actor near the counselors deceived the musicians .,the actor deceived the musicians .,the actor near the counselors is still the actor .,,,,,,,,,,,,,,
5,entailment,the artist in front of the engineers deceived the technician .,the artist deceived the technician .,the artist in front of the engineers is still the artist .,,,,,,,,,,,,,,
6,entailment,the artist in front of the photojournalists contacted the actor .,the artist contacted the actor .,the artist in front of the photojournalists is still the artist .,,,,,,,,,,,,,,
7,entailment,the sculptor in front of the actor advised the managers .,the sculptor advised the managers .,the sculptor in front of the actor is still the sculptor .,,,,,,,,,,,,,,
8,entailment,the officer near the curator saw the stylist .,the officer saw the stylist .,the officer near the curator is still the officer .,,,,,,,,,,,,,,
9,entailment,the scientists near the artist affected the doctor .,the scientists affected the doctor .,the scientists near the artist are still the scientists .,,,,,,,,,,,,,,
10,entailment,the penciller near the artist found the athletes .,the penciller found the athletes .,the penciller near the artist is still the penciller .,,,,,,,,,,,,,,
11,entailment,the sculptor near the penciller saw the counselor .,the sculptor saw the counselor .,the sculptor near the penciller is still the sculptor .,,,,,,,,,,,,,,
12,entailment,the stylist near the artists contacted the actor .,the stylist contacted the actor .,the stylist near the artists is still the stylist .,,,,,,,,,,,,,,
13,entailment,the technicians in front of the colorists affected the pencillers .,the technicians affected the pencillers .,the technicians in front of the colorists are still the technicians .,,,,,,,,,,,,,,
14,entailment,the scientist near the curator encouraged the programmers .,the scientist encouraged the programmers .,the scientist near the curator is still the scientist .,,,,,,,,,,,,,,
15,entailment,the banker in front of the officers helped the stylists .,the banker helped the stylists .,the banker in front of the officers is still the banker .,,,,,,,,,,,,,,
16,entailment,the counselor near the managers encouraged the musician .,the counselor encouraged the musician .,the counselor near the managers is still the counselor .,,,,,,,,,,,,,,
17,entailment,the photojournalists near the artists deceived the illustrator .,the photojournalists deceived the illustrator .,the photojournalists near the artists are still the photojournalists .,,,,,,,,,,,,,,
18,entailment,the artist in front of the stylists needed the counselors .,the artist needed the counselors .,the artist in front of the stylists is still the artist .,,,,,,,,,,,,,,
19,entailment,the engineers in front of the director recognized the artists .,the engineers recognized the artists .,the engineers in front of the director are still the engineers .,,,,,,,,,,,,,,
20,entailment,the photojournalists near the scientist needed the technicians .,the photojournalists needed the technicians .,the photojournalists near the scientist are still the photojournalists .,,,,,,,,,,,,,,
21,entailment,the manager near the artist encouraged the officers .,the manager encouraged the officers .,the manager near the artist is still the manager .,,,,,,,,,,,,,,
22,entailment,the pencillers in front of the musicians deceived the artists .,the pencillers deceived the artists .,the pencillers in front of the musicians are still the pencillers .,,,,,,,,,,,,,,
23,entailment,the psychotherapists near the programmer contacted the curators .,the psychotherapists contacted the curators .,the psychotherapists near the programmer are still the psychotherapists .,,,,,,,,,,,,,,
24,entailment,the athlete in front of the scientists admired the musician .,the athlete admired the musician .,the athlete in front of the scientists is still the athlete .,,,,,,,,,,,,,,
25,entailment,the musicians near the programmers contacted the illustrator .,the musicians contacted the illustrator .,the musicians near the programmers are still the musicians .,,,,,,,,,,,,,,
26,entailment,the actors in front of the banker found the athletes .,the actors found the athletes .,the actors in front of the banker are still the actors .,,,,,,,,,,,,,,
27,entailment,the photojournalists near the chaplains affected the manager .,the photojournalists affected the manager .,the photojournalists near the chaplains are still the photojournalists .,,,,,,,,,,,,,,
