pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the artisan in front of the photographer saw the penciller .,the artisan saw the penciller .,the artisan in front of the photographer is still the artisan .,,,,,,,,,,,,,,
1,entailment,the banker next to the illustrators expected the curator .,the banker expected the curator .,the banker next to the illustrators is still the banker .,,,,,,,,,,,,,,
2,entailment,the singer behind the planners saw the students .,the singer saw the students .,the singer behind the planners is still the singer .,,,,,,,,,,,,,,
3,entailment,the strategists in front of the engineer needed the illustrator .,the strategists needed the illustrator .,the strategists in front of the engineer are still the strategists .,,,,,,,,,,,,,,
160,entailment,the sculptor that laughed helped the chaplain .,the sculptor helped the chaplain .,the sculptor that laughed is still the sculptor .,,,,,,,,,,,,,,
161,entailment,the architect who cried found the planners .,the architect found the planners .,the architect who cried is still the architect .,,,,,,,,,,,,,,
162,entailment,the colorists who slept called the illustrators .,the colorists called the illustrators .,the colorists who slept are still the colorists .,,,,,,,,,,,,,,
163,entailment,the curators that danced called the colorist .,the curators called the colorist .,the curators that danced are still the curators .,,,,,,,,,,,,,,
480,entailment,the bakers that called the student saw the singer .,the bakers saw the singer .,the bakers that called the student are still the bakers .,,,,,,,,,,,,,,
481,entailment,the strategist that avoided the curator needed the pencillers .,the strategist needed the pencillers .,the strategist that avoided the curator is still the strategist .,,,,,,,,,,,,,,
482,entailment,the planner that needed the banker avoided the colorists .,the planner avoided the colorists .,the planner that needed the banker is still the planner .,,,,,,,,,,,,,,
483,entailment,the authors that expected the photographers saw the singer .,the authors saw the singer .,the authors that expected the photographers are still the authors .,,,,,,,,,,,,,,
