pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the writers by the doctor called the bankers .,the writers called the bankers .,the writers by the doctor are still the writers .,,,,,,,,,,,,,,
1,entailment,the photojournalist near the psychologist recognized the singers .,the photojournalist recognized the singers .,the photojournalist near the psychologist is still the photojournalist .,,,,,,,,,,,,,,
2,entailment,the doctor by the artist called the managers .,the doctor called the managers .,the doctor by the artist is still the doctor .,,,,,,,,,,,,,,
3,entailment,the singer next to the psychologist disturbed the counselors .,the singer disturbed the counselors .,the singer next to the psychologist is still the singer .,,,,,,,,,,,,,,
160,entailment,the potter who cried admired the psychiatrist .,the potter admired the psychiatrist .,the potter who cried is still the potter .,,,,,,,,,,,,,,
161,entailment,the technicians that grew recognized the writer .,the technicians recognized the writer .,the technicians that grew are still the technicians .,,,,,,,,,,,,,,
162,entailment,the programmer who shouted offended the psychiatrist .,the programmer offended the psychiatrist .,the programmer who shouted is still the programmer .,,,,,,,,,,,,,,
163,entailment,the presidents that continued mentioned the tourist .,the presidents mentioned the tourist .,the presidents that continued are still the presidents .,,,,,,,,,,,,,,
320,entailment,the writers that the psychologist affected admired the potter .,the writers admired the potter .,the writers that the psychologist affected are still the writers .,,,,,,,,,,,,,,
321,entailment,the singer who the president recognized admired the psychotherapists .,the singer admired the psychotherapists .,the singer who the president recognized is still the singer .,,,,,,,,,,,,,,
322,entailment,the counselors who the writers brought mentioned the artisan .,the counselors mentioned the artisan .,the counselors who the writers brought are still the counselors .,,,,,,,,,,,,,,
323,entailment,the president who the technician recognized called the actors .,the president called the actors .,the president who the technician recognized is still the president .,,,,,,,,,,,,,,
480,entailment,the singers who brought the engineer mentioned the doctor .,the singers mentioned the doctor .,the singers who brought the engineer are still the singers .,,,,,,,,,,,,,,
481,entailment,the doctors who mentioned the presidents recognized the artist .,the doctors recognized the artist .,the doctors who mentioned the presidents are still the doctors .,,,,,,,,,,,,,,
482,entailment,the managers that affected the programmer helped the actors .,the managers helped the actors .,the managers that affected the programmer are still the managers .,,,,,,,,,,,,,,
483,entailment,the programmer who recognized the counselor brought the psychiatrist .,the programmer brought the psychiatrist .,the programmer who recognized the counselor is still the programmer .,,,,,,,,,,,,,,
960,entailment,the artist was mentioned by the programmers .,the programmers mentioned the artist .,"mentioned is the active form of was mentioned by , so we swap the artist and the programmers .",,,,,,,,,,,,,,
961,entailment,the psychiatrist was disturbed by the doctors .,the doctors disturbed the psychiatrist .,"disturbed is the active form of was disturbed by , so we swap the psychiatrist and the doctors .",,,,,,,,,,,,,,
962,entailment,the author was needed by the artist .,the artist needed the author .,"needed is the active form of was needed by , so we swap the author and the artist .",,,,,,,,,,,,,,
963,entailment,the manager was brought by the counselors .,the counselors brought the manager .,"brought is the active form of was brought by , so we swap the manager and the counselors .",,,,,,,,,,,,,,
1120,entailment,the singers were called by the planner .,the planner called the singers .,"called is the active form of was called by , so we swap the singers and the planner .",,,,,,,,,,,,,,
1121,entailment,the scientists were disturbed by the worker .,the worker disturbed the scientists .,"disturbed is the active form of was disturbed by , so we swap the scientists and the worker .",,,,,,,,,,,,,,
1122,entailment,the students were affected by the photojournalist .,the photojournalist affected the students .,"affected is the active form of was affected by , so we swap the students and the photojournalist .",,,,,,,,,,,,,,
1123,entailment,the technicians were helped by the tourist .,the tourist helped the technicians .,"helped is the active form of was helped by , so we swap the technicians and the tourist .",,,,,,,,,,,,,,
1280,entailment,the authors that the managers needed admired the technicians .,the managers needed the authors .,that in that the managers needed refers to the authors .,,,,,,,,,,,,,,
1281,entailment,the psychotherapists that the authors called offended the athlete .,the authors called the psychotherapists .,that in that the authors called refers to the psychotherapists .,,,,,,,,,,,,,,
1282,entailment,the students who the workers helped offended the tourists .,the workers helped the students .,who in who the workers helped refers to the students .,,,,,,,,,,,,,,
1283,entailment,the psychologist who the engineers offended admired the bankers .,the engineers offended the psychologist .,who in who the engineers offended refers to the psychologist .,,,,,,,,,,,,,,
1440,entailment,the planner that admired the tourists needed the technician .,the planner admired the tourists .,that in that admired the tourists refers to the planner .,,,,,,,,,,,,,,
1441,entailment,the doctor that affected the counselors offended the writers .,the doctor affected the counselors .,that in that affected the counselors refers to the doctor .,,,,,,,,,,,,,,
1442,entailment,the counselors who recognized the banker recommended the artist .,the counselors recognized the banker .,who in who recognized the banker refers to the counselors .,,,,,,,,,,,,,,
1443,entailment,the scientists that admired the artisans called the photojournalist .,the scientists admired the artisans .,that in that admired the artisans refers to the scientists .,,,,,,,,,,,,,,
1600,entailment,the workers needed the psychiatrists who called the banker .,the psychiatrists called the banker .,the psychiatrists is the subject of the relative clause who called the banker .,,,,,,,,,,,,,,
1601,entailment,the planners helped the photojournalists who needed the singers .,the photojournalists needed the singers .,the photojournalists is the subject of the relative clause who needed the singers .,,,,,,,,,,,,,,
1602,entailment,the tourists recommended the artisan who brought the artists .,the artisan brought the artists .,the artisan is the subject of the relative clause who brought the artists .,,,,,,,,,,,,,,
1603,entailment,the psychiatrist disturbed the manager who affected the athlete .,the manager affected the athlete .,the manager is the subject of the relative clause who affected the athlete .,,,,,,,,,,,,,,
1760,entailment,the psychologist helped the students that the singer brought .,the singer brought the students .,the students are the object of the relative clause that the singer brought .,,,,,,,,,,,,,,
1761,entailment,the programmers recommended the technician who the scientists offended .,the scientists offended the technician .,the technician is the object of the relative clause who the scientists offended .,,,,,,,,,,,,,,
1762,entailment,the nurse admired the curators that the planner brought .,the planner brought the curators .,the curators are the object of the relative clause that the planner brought .,,,,,,,,,,,,,,
1763,entailment,the singer admired the photojournalists who the psychologists needed .,the psychologists needed the photojournalists .,the photojournalists are the object of the relative clause who the psychologists needed .,,,,,,,,,,,,,,
2080,neutral,the psychologist near the curator needed the athlete .,the athlete needed the psychologist .,"the psychologist needed the athlete , we do not know whether the athlete needed the psychologist .",,,,,,,,,,,,,,
2081,neutral,the manager behind the athletes recommended the tourists .,the tourists recommended the manager .,"the manager recommended the tourists , we do not know whether the tourists recommended the manager .",,,,,,,,,,,,,,
2082,neutral,the nurse behind the scientists called the writer .,the writer called the nurse .,"the nurse called the writer , we do not know whether the writer called the nurse .",,,,,,,,,,,,,,
2083,neutral,the curators by the programmer needed the writer .,the writer needed the curators .,"the curators needed the writer , we do not know whether the writer needed the curators .",,,,,,,,,,,,,,
2240,neutral,the engineers behind the bankers affected the programmers .,the programmers affected the bankers .,"the engineers affected the programmers and the bankers are behind the engineers , we do not know whether the programmers affected the bankers .",,,,,,,,,,,,,,
2241,neutral,the potter by the scientist admired the workers .,the workers admired the scientist .,"the potter admired the workers and the scientist is by the potter , we do not know whether the workers admired the scientist .",,,,,,,,,,,,,,
2242,neutral,the artist by the nurse brought the athlete .,the athlete brought the nurse .,"the artist brought the athlete and the nurse is by the artist , we do not know whether the athlete brought the nurse .",,,,,,,,,,,,,,
2243,neutral,the workers next to the student mentioned the psychologist .,the psychologist mentioned the student .,"the workers mentioned the psychologist and the student is next to the workers , we do not know whether the psychologist mentioned the student .",,,,,,,,,,,,,,
2400,neutral,the engineer brought the potters behind the banker .,the potters brought the engineer .,"the engineer brought the potters , we do not know whether the potters brought the engineer .",,,,,,,,,,,,,,
2401,neutral,the artists helped the artisan next to the actor .,the artisan helped the artists .,"the artists helped the artisan , we do not know whether the artisan helped the artists .",,,,,,,,,,,,,,
2402,neutral,the artists admired the technicians near the counselor .,the technicians admired the artists .,"the artists admired the technicians , we do not know whether the technicians admired the artists .",,,,,,,,,,,,,,
2403,neutral,the workers called the engineers near the technician .,the engineers called the workers .,"the workers called the engineers , we do not know whether the engineers called the workers .",,,,,,,,,,,,,,
3200,neutral,the artisans who the bankers offended disturbed the scientists .,the scientists offended the bankers .,"the artisans are the object of the relative clause who the bankers offended and the artisans disturbed the scientists , we do not know whether the scientists offended the bankers .",,,,,,,,,,,,,,
3201,neutral,the planner that the psychiatrist brought affected the curator .,the curator brought the psychiatrist .,"the planner is the object of the relative clause that the psychiatrist brought and the planner affected the curator , we do not know whether the curator brought the psychiatrist .",,,,,,,,,,,,,,
3202,neutral,the planner who the student called needed the counselor .,the counselor called the student .,"the planner is the object of the relative clause who the student called and the planner needed the counselor , we do not know whether the counselor called the student .",,,,,,,,,,,,,,
