pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the writers by the doctor called the bankers .,the writers called the bankers .,,,,,,,,,,,,,,,
160,entailment,the potter who cried admired the psychiatrist .,the potter admired the psychiatrist .,,,,,,,,,,,,,,,
320,entailment,the writers that the psychologist affected admired the potter .,the writers admired the potter .,,,,,,,,,,,,,,,
480,entailment,the singers who brought the engineer mentioned the doctor .,the singers mentioned the doctor .,,,,,,,,,,,,,,,
960,entailment,the artist was mentioned by the programmers .,the programmers mentioned the artist .,,,,,,,,,,,,,,,
1120,entailment,the singers were called by the planner .,the planner called the singers .,,,,,,,,,,,,,,,
1280,entailment,the authors that the managers needed admired the technicians .,the managers needed the authors .,,,,,,,,,,,,,,,
1440,entailment,the planner that admired the tourists needed the technician .,the planner admired the tourists .,,,,,,,,,,,,,,,
1600,entailment,the workers needed the psychiatrists who called the banker .,the psychiatrists called the banker .,,,,,,,,,,,,,,,
1760,entailment,the psychologist helped the students that the singer brought .,the singer brought the students .,,,,,,,,,,,,,,,
2080,neutral,the psychologist near the curator needed the athlete .,the athlete needed the psychologist .,,,,,,,,,,,,,,,
2240,neutral,the engineers behind the bankers affected the programmers .,the programmers affected the bankers .,,,,,,,,,,,,,,,
2400,neutral,the engineer brought the potters behind the banker .,the potters brought the engineer .,,,,,,,,,,,,,,,
3200,neutral,the artisans who the bankers offended disturbed the scientists .,the scientists offended the bankers .,,,,,,,,,,,,,,,
3360,neutral,the engineer that helped the actors recommended the workers .,the actors recommended the engineer .,,,,,,,,,,,,,,,
3680,neutral,the artisans who offended the singer needed the curators .,the curators needed the singer .,,,,,,,,,,,,,,,
3840,neutral,the scientists called the planners who helped the psychotherapists .,the planners called the scientists .,,,,,,,,,,,,,,,
4000,neutral,the presidents needed the technicians that disturbed the psychologist .,the technicians needed the psychologist .,,,,,,,,,,,,,,,
4160,neutral,the planner brought the tourist who disturbed the artisan .,the artisan brought the planner .,,,,,,,,,,,,,,,
4320,neutral,the bankers affected the doctors that the programmer recommended .,the doctors affected the bankers .,,,,,,,,,,,,,,,
4480,neutral,the artist recommended the writer who the athletes needed .,the writer recommended the athletes .,,,,,,,,,,,,,,,
4640,neutral,the artist offended the banker who the scientists helped .,the scientists offended the artist .,,,,,,,,,,,,,,,
4800,neutral,the manager was offended by the planners .,the manager offended the planners .,,,,,,,,,,,,,,,
4960,neutral,the photojournalists were affected by the technician .,the photojournalists affected the technician .,,,,,,,,,,,,,,,
5120,neutral,the engineers and the writers disturbed the artisan .,the engineers disturbed the writers .,,,,,,,,,,,,,,,
5280,neutral,the artist and the actor disturbed the artisan .,the actor disturbed the artist .,,,,,,,,,,,,,,,
5440,neutral,the bankers mentioned the author and the artisans .,the author mentioned the artisans .,,,,,,,,,,,,,,,
5600,neutral,the technicians helped the psychotherapist and the photojournalist .,the photojournalist helped the psychotherapist .,,,,,,,,,,,,,,,
5760,neutral,the planners needed the psychologists .,the psychologists needed the planners .,,,,,,,,,,,,,,,
6080,entailment,ambitious engineers called the singer .,engineers called the singer .,,,,,,,,,,,,,,,
6240,entailment,the programmers wrote the story .,the programmers wrote .,,,,,,,,,,,,,,,
6400,entailment,the counselor affected the technician that continued .,the counselor affected the technician .,,,,,,,,,,,,,,,
6560,entailment,the athletes admired the psychotherapist that the psychiatrist brought .,the athletes admired the psychotherapist .,,,,,,,,,,,,,,,
6880,entailment,the planners offended the engineer behind the athletes .,the planners offended the engineer .,,,,,,,,,,,,,,,
7040,entailment,the psychotherapist and the curators cried .,the curators cried .,,,,,,,,,,,,,,,
7200,entailment,the potter and the singers brought the engineers .,the singers brought the engineers .,,,,,,,,,,,,,,,
7680,neutral,the photojournalist by the tourists recommended the psychotherapist .,the tourists recommended the psychotherapist .,,,,,,,,,,,,,,,
7840,neutral,the presidents that admired the counselor talked .,the counselor talked .,,,,,,,,,,,,,,,
8000,neutral,the students that helped the tourists admired the singer .,the tourists admired the singer .,,,,,,,,,,,,,,,
8160,neutral,the worker studied in the laboratory grew .,the worker studied in the laboratory .,,,,,,,,,,,,,,,
8320,neutral,the psychiatrists helped in the laboratory offended the planner .,the psychiatrists helped in the laboratory .,,,,,,,,,,,,,,,
8480,neutral,the engineers disturbed the nurse investigated in the office .,the nurse investigated in the office .,,,,,,,,,,,,,,,
8640,neutral,"before the curators moved , the psychiatrist slept .",the curators moved the psychiatrist .,,,,,,,,,,,,,,,
8800,neutral,"since the engineers moved , the scientist offended the nurses .",the engineers moved the scientist .,,,,,,,,,,,,,,,
8960,neutral,the planner knew the curators ran .,the planner knew the curators .,,,,,,,,,,,,,,,
9120,neutral,the manager heard the workers mentioned the tourist .,the manager heard the workers .,,,,,,,,,,,,,,,
9280,entailment,"since the engineers cried , the athlete ran .",the athlete ran .,,,,,,,,,,,,,,,
9440,entailment,"although the athlete offended the planners , the scientist shouted .",the scientist shouted .,,,,,,,,,,,,,,,
9760,entailment,"though the psychiatrist disturbed the workers , the writers needed the nurse .",the writers needed the nurse .,,,,,,,,,,,,,,,
10080,entailment,"in case the workers offended the artists , the psychotherapist cried .",the psychotherapist cried .,,,,,,,,,,,,,,,
10240,entailment,"in case the presidents shouted , the psychologist offended the scientist .",the psychologist offended the scientist .,,,,,,,,,,,,,,,
10400,entailment,"in case the curator recognized the psychologists , the banker needed the athletes .",the banker needed the athletes .,,,,,,,,,,,,,,,
10560,entailment,"whether or not the engineers voted , the psychotherapists panicked .",the psychotherapists panicked .,,,,,,,,,,,,,,,
10720,entailment,"whether or not the photojournalists recognized the managers , the counselors voted .",the counselors voted .,,,,,,,,,,,,,,,
10880,entailment,"whether or not the artisans listened , the psychologist disturbed the athletes .",the psychologist disturbed the athletes .,,,,,,,,,,,,,,,
11040,entailment,"whether or not the planners recommended the curator , the psychotherapists mentioned the artists .",the psychotherapists mentioned the artists .,,,,,,,,,,,,,,,
11200,entailment,the singers learned that the students talked .,the students talked .,,,,,,,,,,,,,,,
11360,entailment,the psychiatrists remembered that the photojournalist needed the programmer .,the photojournalist needed the programmer .,,,,,,,,,,,,,,,
11680,entailment,"the authors continued , and the psychologists admired the programmer .",the authors continued .,,,,,,,,,,,,,,,
11840,entailment,"the authors mentioned the counselor , and the engineers ran .",the authors mentioned the counselor .,,,,,,,,,,,,,,,
12000,entailment,"the doctor affected the psychotherapists , and the psychiatrists helped the tourist .",the doctor affected the psychotherapists .,,,,,,,,,,,,,,,
12160,entailment,"the planners listened , and the artisans talked .",the artisans talked .,,,,,,,,,,,,,,,
12480,entailment,"the doctor mentioned the singers , and the scientist talked .",the scientist talked .,,,,,,,,,,,,,,,
12640,entailment,"the psychologists brought the bankers , and the artisan admired the athletes .",the artisan admired the athletes .,,,,,,,,,,,,,,,
12800,entailment,suddenly the managers panicked .,the managers panicked .,,,,,,,,,,,,,,,
12960,entailment,obviously the writer admired the potter .,the writer admired the potter .,,,,,,,,,,,,,,,
13120,entailment,without a doubt the artisans panicked .,the artisans panicked .,,,,,,,,,,,,,,,
13280,entailment,without a doubt the artists needed the psychiatrist .,the artists needed the psychiatrist .,,,,,,,,,,,,,,,
13600,entailment,of course the scientist affected the artisan .,the scientist affected the artisan .,,,,,,,,,,,,,,,
13920,entailment,"though the curator slept , the author needed the tourist .",the curator slept .,,,,,,,,,,,,,,,
14240,entailment,"although the planners affected the nurse , the bankers helped the singer .",the planners affected the nurse .,,,,,,,,,,,,,,,
14400,neutral,"unless the president voted , the actors shouted .",the actors shouted .,,,,,,,,,,,,,,,
14560,neutral,"unless the tourist grew , the banker brought the psychologist .",the banker brought the psychologist .,,,,,,,,,,,,,,,
