pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the writers by the doctor called the bankers .,the writers called the bankers .,the writers by the doctor are still the writers .,,,,,,,,,,,,,,
1,entailment,the photojournalist near the psychologist recognized the singers .,the photojournalist recognized the singers .,the photojournalist near the psychologist is still the photojournalist .,,,,,,,,,,,,,,
2,entailment,the doctor by the artist called the managers .,the doctor called the managers .,the doctor by the artist is still the doctor .,,,,,,,,,,,,,,
3,entailment,the singer next to the psychologist disturbed the counselors .,the singer disturbed the counselors .,the singer next to the psychologist is still the singer .,,,,,,,,,,,,,,
4,entailment,the athlete by the tourist recommended the technician .,the athlete recommended the technician .,the athlete by the tourist is still the athlete .,,,,,,,,,,,,,,
5,entailment,the photojournalists near the workers recommended the artisans .,the photojournalists recommended the artisans .,the photojournalists near the workers are still the photojournalists .,,,,,,,,,,,,,,
6,entailment,the actor near the planners disturbed the psychiatrists .,the actor disturbed the psychiatrists .,the actor near the planners is still the actor .,,,,,,,,,,,,,,
7,entailment,the singers behind the writers recommended the programmer .,the singers recommended the programmer .,the singers behind the writers are still the singers .,,,,,,,,,,,,,,
8,entailment,the artist by the actors admired the programmer .,the artist admired the programmer .,the artist by the actors is still the artist .,,,,,,,,,,,,,,
9,entailment,the writer near the doctors admired the nurse .,the writer admired the nurse .,the writer near the doctors is still the writer .,,,,,,,,,,,,,,
10,entailment,the worker near the singer recognized the presidents .,the worker recognized the presidents .,the worker near the singer is still the worker .,,,,,,,,,,,,,,
11,entailment,the president next to the planners affected the scientist .,the president affected the scientist .,the president next to the planners is still the president .,,,,,,,,,,,,,,
12,entailment,the presidents behind the nurses mentioned the author .,the presidents mentioned the author .,the presidents behind the nurses are still the presidents .,,,,,,,,,,,,,,
13,entailment,the technicians near the manager needed the programmers .,the technicians needed the programmers .,the technicians near the manager are still the technicians .,,,,,,,,,,,,,,
14,entailment,the athlete in front of the manager brought the nurse .,the athlete brought the nurse .,the athlete in front of the manager is still the athlete .,,,,,,,,,,,,,,
15,entailment,the tourist in front of the technicians affected the psychotherapists .,the tourist affected the psychotherapists .,the tourist in front of the technicians is still the tourist .,,,,,,,,,,,,,,
16,entailment,the student near the athlete offended the author .,the student offended the author .,the student near the athlete is still the student .,,,,,,,,,,,,,,
17,entailment,the nurses behind the programmers needed the worker .,the nurses needed the worker .,the nurses behind the programmers are still the nurses .,,,,,,,,,,,,,,
18,entailment,the curators near the engineer offended the banker .,the curators offended the banker .,the curators near the engineer are still the curators .,,,,,,,,,,,,,,
19,entailment,the doctors next to the psychotherapists offended the athlete .,the doctors offended the athlete .,the doctors next to the psychotherapists are still the doctors .,,,,,,,,,,,,,,
20,entailment,the presidents by the artisans needed the psychiatrist .,the presidents needed the psychiatrist .,the presidents by the artisans are still the presidents .,,,,,,,,,,,,,,
21,entailment,the curators behind the scientist recognized the presidents .,the curators recognized the presidents .,the curators behind the scientist are still the curators .,,,,,,,,,,,,,,
22,entailment,the potter by the authors helped the managers .,the potter helped the managers .,the potter by the authors is still the potter .,,,,,,,,,,,,,,
23,entailment,the psychologists in front of the psychotherapists disturbed the managers .,the psychologists disturbed the managers .,the psychologists in front of the psychotherapists are still the psychologists .,,,,,,,,,,,,,,
24,entailment,the psychologist behind the photojournalists called the actors .,the psychologist called the actors .,the psychologist behind the photojournalists is still the psychologist .,,,,,,,,,,,,,,
25,entailment,the curator next to the photojournalists mentioned the potter .,the curator mentioned the potter .,the curator next to the photojournalists is still the curator .,,,,,,,,,,,,,,
26,entailment,the actors in front of the doctors disturbed the singer .,the actors disturbed the singer .,the actors in front of the doctors are still the actors .,,,,,,,,,,,,,,
27,entailment,the actors by the scientists recommended the athletes .,the actors recommended the athletes .,the actors by the scientists are still the actors .,,,,,,,,,,,,,,
28,entailment,the scientist in front of the athlete admired the doctor .,the scientist admired the doctor .,the scientist in front of the athlete is still the scientist .,,,,,,,,,,,,,,
29,entailment,the curator in front of the singer recognized the workers .,the curator recognized the workers .,the curator in front of the singer is still the curator .,,,,,,,,,,,,,,
30,entailment,the athlete by the artist brought the student .,the athlete brought the student .,the athlete by the artist is still the athlete .,,,,,,,,,,,,,,
31,entailment,the president next to the nurse disturbed the singer .,the president disturbed the singer .,the president next to the nurse is still the president .,,,,,,,,,,,,,,
160,entailment,the potter who cried admired the psychiatrist .,the potter admired the psychiatrist .,the potter who cried is still the potter .,,,,,,,,,,,,,,
161,entailment,the technicians that grew recognized the writer .,the technicians recognized the writer .,the technicians that grew are still the technicians .,,,,,,,,,,,,,,
162,entailment,the programmer who shouted offended the psychiatrist .,the programmer offended the psychiatrist .,the programmer who shouted is still the programmer .,,,,,,,,,,,,,,
163,entailment,the presidents that continued mentioned the tourist .,the presidents mentioned the tourist .,the presidents that continued are still the presidents .,,,,,,,,,,,,,,
164,entailment,the bankers that panicked called the writers .,the bankers called the writers .,the bankers that panicked are still the bankers .,,,,,,,,,,,,,,
165,entailment,the potter that talked brought the counselor .,the potter brought the counselor .,the potter that talked is still the potter .,,,,,,,,,,,,,,
166,entailment,the psychiatrists who panicked offended the planners .,the psychiatrists offended the planners .,the psychiatrists who panicked are still the psychiatrists .,,,,,,,,,,,,,,
167,entailment,the students who continued called the psychotherapist .,the students called the psychotherapist .,the students who continued are still the students .,,,,,,,,,,,,,,
168,entailment,the counselors that grew recognized the photojournalist .,the counselors recognized the photojournalist .,the counselors that grew are still the counselors .,,,,,,,,,,,,,,
169,entailment,the doctors that appeared admired the writer .,the doctors admired the writer .,the doctors that appeared are still the doctors .,,,,,,,,,,,,,,
170,entailment,the writer who shouted admired the artisan .,the writer admired the artisan .,the writer who shouted is still the writer .,,,,,,,,,,,,,,
171,entailment,the psychiatrists that voted offended the psychologist .,the psychiatrists offended the psychologist .,the psychiatrists that voted are still the psychiatrists .,,,,,,,,,,,,,,
172,entailment,the students that listened admired the artisan .,the students admired the artisan .,the students that listened are still the students .,,,,,,,,,,,,,,
173,entailment,the potters that listened admired the psychiatrist .,the potters admired the psychiatrist .,the potters that listened are still the potters .,,,,,,,,,,,,,,
174,entailment,the student that appeared affected the photojournalist .,the student affected the photojournalist .,the student that appeared is still the student .,,,,,,,,,,,,,,
175,entailment,the tourist that voted called the curators .,the tourist called the curators .,the tourist that voted is still the tourist .,,,,,,,,,,,,,,
176,entailment,the artist that grew offended the bankers .,the artist offended the bankers .,the artist that grew is still the artist .,,,,,,,,,,,,,,
177,entailment,the curator that continued offended the psychologists .,the curator offended the psychologists .,the curator that continued is still the curator .,,,,,,,,,,,,,,
178,entailment,the planners who ran called the tourists .,the planners called the tourists .,the planners who ran are still the planners .,,,,,,,,,,,,,,
179,entailment,the planner who grew helped the athletes .,the planner helped the athletes .,the planner who grew is still the planner .,,,,,,,,,,,,,,
180,entailment,the psychiatrists that waited disturbed the counselor .,the psychiatrists disturbed the counselor .,the psychiatrists that waited are still the psychiatrists .,,,,,,,,,,,,,,
181,entailment,the doctor that grew brought the programmer .,the doctor brought the programmer .,the doctor that grew is still the doctor .,,,,,,,,,,,,,,
182,entailment,the psychiatrists who listened disturbed the author .,the psychiatrists disturbed the author .,the psychiatrists who listened are still the psychiatrists .,,,,,,,,,,,,,,
183,entailment,the psychiatrist who panicked needed the scientist .,the psychiatrist needed the scientist .,the psychiatrist who panicked is still the psychiatrist .,,,,,,,,,,,,,,
184,entailment,the engineer that talked mentioned the managers .,the engineer mentioned the managers .,the engineer that talked is still the engineer .,,,,,,,,,,,,,,
185,entailment,the actors who cried helped the programmer .,the actors helped the programmer .,the actors who cried are still the actors .,,,,,,,,,,,,,,
186,entailment,the photojournalists that voted recognized the singers .,the photojournalists recognized the singers .,the photojournalists that voted are still the photojournalists .,,,,,,,,,,,,,,
187,entailment,the banker who ran affected the scientist .,the banker affected the scientist .,the banker who ran is still the banker .,,,,,,,,,,,,,,
188,entailment,the artists who listened brought the curators .,the artists brought the curators .,the artists who listened are still the artists .,,,,,,,,,,,,,,
189,entailment,the psychotherapists who panicked disturbed the curators .,the psychotherapists disturbed the curators .,the psychotherapists who panicked are still the psychotherapists .,,,,,,,,,,,,,,
190,entailment,the banker that talked brought the actors .,the banker brought the actors .,the banker that talked is still the banker .,,,,,,,,,,,,,,
