pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the writer next to the essayists affected the directors .,the writer affected the directors .,,,,,,,,,,,,,,,
1,entailment,the curators near the manager admired the colorist .,the curators admired the colorist .,,,,,,,,,,,,,,,
2,entailment,the managers near the artists expected the technologists .,the managers expected the technologists .,,,,,,,,,,,,,,,
3,entailment,the scientists near the authors found the psychiatrists .,the scientists found the psychiatrists .,,,,,,,,,,,,,,,
4,entailment,the programmer next to the essayists found the chaplains .,the programmer found the chaplains .,,,,,,,,,,,,,,,
5,entailment,the artisans near the counselor supported the essayists .,the artisans supported the essayists .,,,,,,,,,,,,,,,
6,entailment,the judges near the counselor needed the presidents .,the judges needed the presidents .,,,,,,,,,,,,,,,
7,entailment,the administrator next to the psychiatrists expected the technologist .,the administrator expected the technologist .,,,,,,,,,,,,,,,
8,entailment,the essayist next to the manager introduced the chaplain .,the essayist introduced the chaplain .,,,,,,,,,,,,,,,
9,entailment,the technician near the directors needed the artisan .,the technician needed the artisan .,,,,,,,,,,,,,,,
10,entailment,the directors next to the athlete supported the technician .,the directors supported the technician .,,,,,,,,,,,,,,,
11,entailment,the programmer near the engineers expected the technicians .,the programmer expected the technicians .,,,,,,,,,,,,,,,
12,entailment,the musician next to the analyst admired the artisans .,the musician admired the artisans .,,,,,,,,,,,,,,,
13,entailment,the analysts near the technologists contacted the scientists .,the analysts contacted the scientists .,,,,,,,,,,,,,,,
14,entailment,the counselor next to the technician offended the students .,the counselor offended the students .,,,,,,,,,,,,,,,
15,entailment,the directors near the presidents avoided the artists .,the directors avoided the artists .,,,,,,,,,,,,,,,
16,entailment,the counselors next to the managers found the colorists .,the counselors found the colorists .,,,,,,,,,,,,,,,
17,entailment,the writer near the director contacted the curator .,the writer contacted the curator .,,,,,,,,,,,,,,,
18,entailment,the director near the judge affected the analyst .,the director affected the analyst .,,,,,,,,,,,,,,,
19,entailment,the programmers next to the essayists found the architects .,the programmers found the architects .,,,,,,,,,,,,,,,
20,entailment,the technician near the athletes avoided the president .,the technician avoided the president .,,,,,,,,,,,,,,,
21,entailment,the doctor next to the scientists introduced the technicians .,the doctor introduced the technicians .,,,,,,,,,,,,,,,
22,entailment,the artist next to the engineer admired the technician .,the artist admired the technician .,,,,,,,,,,,,,,,
23,entailment,the students near the managers introduced the athlete .,the students introduced the athlete .,,,,,,,,,,,,,,,
24,entailment,the programmer next to the artists needed the presidents .,the programmer needed the presidents .,,,,,,,,,,,,,,,
25,entailment,the architects near the presidents avoided the administrators .,the architects avoided the administrators .,,,,,,,,,,,,,,,
26,entailment,the essayists next to the presidents introduced the managers .,the essayists introduced the managers .,,,,,,,,,,,,,,,
27,entailment,the author next to the chaplains found the essayist .,the author found the essayist .,,,,,,,,,,,,,,,
28,entailment,the student near the technologist expected the chaplain .,the student expected the chaplain .,,,,,,,,,,,,,,,
29,entailment,the manager next to the colorists offended the athlete .,the manager offended the athlete .,,,,,,,,,,,,,,,
30,entailment,the author near the programmers introduced the administrator .,the author introduced the administrator .,,,,,,,,,,,,,,,
31,entailment,the technologist next to the authors offended the judges .,the technologist offended the judges .,,,,,,,,,,,,,,,
160,entailment,the writers that danced offended the musician .,the writers offended the musician .,,,,,,,,,,,,,,,
161,entailment,the student that appeared supported the doctor .,the student supported the doctor .,,,,,,,,,,,,,,,
162,entailment,the psychiatrists that appeared avoided the judges .,the psychiatrists avoided the judges .,,,,,,,,,,,,,,,
163,entailment,the student that danced supported the judge .,the student supported the judge .,,,,,,,,,,,,,,,
164,entailment,the architect that danced avoided the essayist .,the architect avoided the essayist .,,,,,,,,,,,,,,,
165,entailment,the essayists that slept recommended the manager .,the essayists recommended the manager .,,,,,,,,,,,,,,,
166,entailment,the counselor that slept affected the artists .,the counselor affected the artists .,,,,,,,,,,,,,,,
167,entailment,the technologist that voted needed the authors .,the technologist needed the authors .,,,,,,,,,,,,,,,
168,entailment,the analysts that slept affected the managers .,the analysts affected the managers .,,,,,,,,,,,,,,,
169,entailment,the colorist that shouted recommended the writer .,the colorist recommended the writer .,,,,,,,,,,,,,,,
170,entailment,the managers that shouted found the administrator .,the managers found the administrator .,,,,,,,,,,,,,,,
171,entailment,the engineer that danced contacted the psychiatrists .,the engineer contacted the psychiatrists .,,,,,,,,,,,,,,,
172,entailment,the programmer that worked contacted the president .,the programmer contacted the president .,,,,,,,,,,,,,,,
173,entailment,the directors that danced expected the writer .,the directors expected the writer .,,,,,,,,,,,,,,,
174,entailment,the colorist that existed expected the scientist .,the colorist expected the scientist .,,,,,,,,,,,,,,,
175,entailment,the artist that resigned recommended the artisan .,the artist recommended the artisan .,,,,,,,,,,,,,,,
176,entailment,the technicians that laughed contacted the counselor .,the technicians contacted the counselor .,,,,,,,,,,,,,,,
177,entailment,the engineer that appeared found the author .,the engineer found the author .,,,,,,,,,,,,,,,
178,entailment,the manager that shouted expected the judges .,the manager expected the judges .,,,,,,,,,,,,,,,
179,entailment,the authors that voted expected the chaplain .,the authors expected the chaplain .,,,,,,,,,,,,,,,
180,entailment,the artists that shouted found the manager .,the artists found the manager .,,,,,,,,,,,,,,,
181,entailment,the presidents that worked offended the technicians .,the presidents offended the technicians .,,,,,,,,,,,,,,,
182,entailment,the writer that lay recommended the technologists .,the writer recommended the technologists .,,,,,,,,,,,,,,,
183,entailment,the presidents that appeared introduced the colorist .,the presidents introduced the colorist .,,,,,,,,,,,,,,,
184,entailment,the psychotherapists that panicked supported the analysts .,the psychotherapists supported the analysts .,,,,,,,,,,,,,,,
185,entailment,the musician that lay avoided the directors .,the musician avoided the directors .,,,,,,,,,,,,,,,
186,entailment,the doctor that voted avoided the programmers .,the doctor avoided the programmers .,,,,,,,,,,,,,,,
187,entailment,the doctor that arrived recommended the programmers .,the doctor recommended the programmers .,,,,,,,,,,,,,,,
