pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the writer next to the essayists affected the directors .,the writer affected the directors .,the writer next to the essayists is still the writer .,,,,,,,,,,,,,,
1,entailment,the curators near the manager admired the colorist .,the curators admired the colorist .,the curators near the manager are still the curators .,,,,,,,,,,,,,,
2,entailment,the managers near the artists expected the technologists .,the managers expected the technologists .,the managers near the artists are still the managers .,,,,,,,,,,,,,,
3,entailment,the scientists near the authors found the psychiatrists .,the scientists found the psychiatrists .,the scientists near the authors are still the scientists .,,,,,,,,,,,,,,
4,entailment,the programmer next to the essayists found the chaplains .,the programmer found the chaplains .,the programmer next to the essayists is still the programmer .,,,,,,,,,,,,,,
5,entailment,the artisans near the counselor supported the essayists .,the artisans supported the essayists .,the artisans near the counselor are still the artisans .,,,,,,,,,,,,,,
6,entailment,the judges near the counselor needed the presidents .,the judges needed the presidents .,the judges near the counselor are still the judges .,,,,,,,,,,,,,,
7,entailment,the administrator next to the psychiatrists expected the technologist .,the administrator expected the technologist .,the administrator next to the psychiatrists is still the administrator .,,,,,,,,,,,,,,
8,entailment,the essayist next to the manager introduced the chaplain .,the essayist introduced the chaplain .,the essayist next to the manager is still the essayist .,,,,,,,,,,,,,,
9,entailment,the technician near the directors needed the artisan .,the technician needed the artisan .,the technician near the directors is still the technician .,,,,,,,,,,,,,,
10,entailment,the directors next to the athlete supported the technician .,the directors supported the technician .,the directors next to the athlete are still the directors .,,,,,,,,,,,,,,
11,entailment,the programmer near the engineers expected the technicians .,the programmer expected the technicians .,the programmer near the engineers is still the programmer .,,,,,,,,,,,,,,
12,entailment,the musician next to the analyst admired the artisans .,the musician admired the artisans .,the musician next to the analyst is still the musician .,,,,,,,,,,,,,,
13,entailment,the analysts near the technologists contacted the scientists .,the analysts contacted the scientists .,the analysts near the technologists are still the analysts .,,,,,,,,,,,,,,
14,entailment,the counselor next to the technician offended the students .,the counselor offended the students .,the counselor next to the technician is still the counselor .,,,,,,,,,,,,,,
15,entailment,the directors near the presidents avoided the artists .,the directors avoided the artists .,the directors near the presidents are still the directors .,,,,,,,,,,,,,,
160,entailment,the writers that danced offended the musician .,the writers offended the musician .,the writers that danced are still the writers .,,,,,,,,,,,,,,
161,entailment,the student that appeared supported the doctor .,the student supported the doctor .,the student that appeared is still the student .,,,,,,,,,,,,,,
162,entailment,the psychiatrists that appeared avoided the judges .,the psychiatrists avoided the judges .,the psychiatrists that appeared are still the psychiatrists .,,,,,,,,,,,,,,
163,entailment,the student that danced supported the judge .,the student supported the judge .,the student that danced is still the student .,,,,,,,,,,,,,,
164,entailment,the architect that danced avoided the essayist .,the architect avoided the essayist .,the architect that danced is still the architect .,,,,,,,,,,,,,,
165,entailment,the essayists that slept recommended the manager .,the essayists recommended the manager .,the essayists that slept are still the essayists .,,,,,,,,,,,,,,
166,entailment,the counselor that slept affected the artists .,the counselor affected the artists .,the counselor that slept is still the counselor .,,,,,,,,,,,,,,
167,entailment,the technologist that voted needed the authors .,the technologist needed the authors .,the technologist that voted is still the technologist .,,,,,,,,,,,,,,
168,entailment,the analysts that slept affected the managers .,the analysts affected the managers .,the analysts that slept are still the analysts .,,,,,,,,,,,,,,
169,entailment,the colorist that shouted recommended the writer .,the colorist recommended the writer .,the colorist that shouted is still the colorist .,,,,,,,,,,,,,,
170,entailment,the managers that shouted found the administrator .,the managers found the administrator .,the managers that shouted are still the managers .,,,,,,,,,,,,,,
171,entailment,the engineer that danced contacted the psychiatrists .,the engineer contacted the psychiatrists .,the engineer that danced is still the engineer .,,,,,,,,,,,,,,
172,entailment,the programmer that worked contacted the president .,the programmer contacted the president .,the programmer that worked is still the programmer .,,,,,,,,,,,,,,
173,entailment,the directors that danced expected the writer .,the directors expected the writer .,the directors that danced are still the directors .,,,,,,,,,,,,,,
174,entailment,the colorist that existed expected the scientist .,the colorist expected the scientist .,the colorist that existed is still the colorist .,,,,,,,,,,,,,,
175,entailment,the artist that resigned recommended the artisan .,the artist recommended the artisan .,the artist that resigned is still the artist .,,,,,,,,,,,,,,
320,entailment,the technologists that the architects offended supported the scientists .,the technologists supported the scientists .,the technologists that the architects offended are still the technologists .,,,,,,,,,,,,,,
321,entailment,the managers that the administrators expected admired the musicians .,the managers admired the musicians .,the managers that the administrators expected are still the managers .,,,,,,,,,,,,,,
322,entailment,the athletes that the chaplains introduced needed the writer .,the athletes needed the writer .,the athletes that the chaplains introduced are still the athletes .,,,,,,,,,,,,,,
323,entailment,the psychotherapist that the engineers offended expected the counselors .,the psychotherapist expected the counselors .,the psychotherapist that the engineers offended is still the psychotherapist .,,,,,,,,,,,,,,
324,entailment,the engineers that the author expected avoided the programmers .,the engineers avoided the programmers .,the engineers that the author expected are still the engineers .,,,,,,,,,,,,,,
325,entailment,the judge that the counselors admired avoided the musicians .,the judge avoided the musicians .,the judge that the counselors admired is still the judge .,,,,,,,,,,,,,,
326,entailment,the curators that the psychotherapist offended needed the doctors .,the curators needed the doctors .,the curators that the psychotherapist offended are still the curators .,,,,,,,,,,,,,,
327,entailment,the psychotherapist that the musician avoided needed the administrator .,the psychotherapist needed the administrator .,the psychotherapist that the musician avoided is still the psychotherapist .,,,,,,,,,,,,,,
328,entailment,the programmers that the psychotherapist recommended contacted the writer .,the programmers contacted the writer .,the programmers that the psychotherapist recommended are still the programmers .,,,,,,,,,,,,,,
329,entailment,the technicians that the analysts supported expected the administrator .,the technicians expected the administrator .,the technicians that the analysts supported are still the technicians .,,,,,,,,,,,,,,
330,entailment,the president that the artisans avoided admired the author .,the president admired the author .,the president that the artisans avoided is still the president .,,,,,,,,,,,,,,
331,entailment,the administrator that the athlete recommended offended the manager .,the administrator offended the manager .,the administrator that the athlete recommended is still the administrator .,,,,,,,,,,,,,,
332,entailment,the technologist that the counselors introduced avoided the artists .,the technologist avoided the artists .,the technologist that the counselors introduced is still the technologist .,,,,,,,,,,,,,,
333,entailment,the student that the psychiatrist admired affected the programmer .,the student affected the programmer .,the student that the psychiatrist admired is still the student .,,,,,,,,,,,,,,
334,entailment,the psychotherapist that the chaplain admired contacted the musicians .,the psychotherapist contacted the musicians .,the psychotherapist that the chaplain admired is still the psychotherapist .,,,,,,,,,,,,,,
335,entailment,the judges that the scientists avoided contacted the analyst .,the judges contacted the analyst .,the judges that the scientists avoided are still the judges .,,,,,,,,,,,,,,
480,entailment,the analysts that admired the judges needed the students .,the analysts needed the students .,the analysts that admired the judges are still the analysts .,,,,,,,,,,,,,,
481,entailment,the essayist that needed the chaplain avoided the psychotherapist .,the essayist avoided the psychotherapist .,the essayist that needed the chaplain is still the essayist .,,,,,,,,,,,,,,
482,entailment,the musician that affected the psychiatrists offended the technologists .,the musician offended the technologists .,the musician that affected the psychiatrists is still the musician .,,,,,,,,,,,,,,
483,entailment,the judges that contacted the curators found the counselor .,the judges found the counselor .,the judges that contacted the curators are still the judges .,,,,,,,,,,,,,,
484,entailment,the doctors that expected the student found the presidents .,the doctors found the presidents .,the doctors that expected the student are still the doctors .,,,,,,,,,,,,,,
485,entailment,the architect that contacted the artisans expected the administrator .,the architect expected the administrator .,the architect that contacted the artisans is still the architect .,,,,,,,,,,,,,,
486,entailment,the counselors that recommended the scientist avoided the engineer .,the counselors avoided the engineer .,the counselors that recommended the scientist are still the counselors .,,,,,,,,,,,,,,
487,entailment,the administrator that supported the technician introduced the author .,the administrator introduced the author .,the administrator that supported the technician is still the administrator .,,,,,,,,,,,,,,
488,entailment,the administrators that recommended the psychiatrist affected the colorist .,the administrators affected the colorist .,the administrators that recommended the psychiatrist are still the administrators .,,,,,,,,,,,,,,
489,entailment,the colorist that needed the curator contacted the chaplains .,the colorist contacted the chaplains .,the colorist that needed the curator is still the colorist .,,,,,,,,,,,,,,
490,entailment,the architects that avoided the administrator offended the curators .,the architects offended the curators .,the architects that avoided the administrator are still the architects .,,,,,,,,,,,,,,
491,entailment,the author that affected the writer needed the judges .,the author needed the judges .,the author that affected the writer is still the author .,,,,,,,,,,,,,,
