pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the illustrator behind the singers saw the artists .,the illustrator saw the artists .,the illustrator behind the singers is still the illustrator .,,,,,,,,,,,,,,
160,entailment,the stylist that resigned thanked the student .,the stylist thanked the student .,the stylist that resigned is still the stylist .,,,,,,,,,,,,,,
320,entailment,the technicians that the curators introduced thanked the musician .,the technicians thanked the musician .,the technicians that the curators introduced are still the technicians .,,,,,,,,,,,,,,
480,entailment,the workers that supported the potters saw the planners .,the workers saw the planners .,the workers that supported the potters are still the workers .,,,,,,,,,,,,,,
960,entailment,the senator was addressed by the musician .,the musician addressed the senator .,"addressed is the active form of was addressed by , so we swap the senator and the musician .",,,,,,,,,,,,,,
1120,entailment,the officers were introduced by the scientists .,the scientists introduced the officers .,"introduced is the active form of was introduced by , so we swap the officers and the scientists .",,,,,,,,,,,,,,
1280,entailment,the singers that the scientist introduced affected the bakers .,the scientist introduced the singers .,that in that the scientist introduced refers to the singers .,,,,,,,,,,,,,,
1440,entailment,the singers that admired the workers addressed the scientist .,the singers admired the workers .,that in that admired the workers refers to the singers .,,,,,,,,,,,,,,
1600,entailment,the technicians expected the senator that introduced the therapists .,the senator introduced the therapists .,the senator is the subject of the relative clause that introduced the therapists .,,,,,,,,,,,,,,
1760,entailment,the scientist introduced the therapists that the pencillers affected .,the pencillers affected the therapists .,the therapists are the object of the relative clause that the pencillers affected .,,,,,,,,,,,,,,
2080,neutral,the technicians behind the planner saw the essayist .,the essayist saw the technicians .,"the technicians saw the essayist , we do not know whether the essayist saw the technicians .",,,,,,,,,,,,,,
2240,neutral,the nurses near the banker deceived the lawyer .,the lawyer deceived the banker .,"the nurses deceived the lawyer and the banker is near the nurses , we do not know whether the lawyer deceived the banker .",,,,,,,,,,,,,,
2400,neutral,the artists introduced the sculptor behind the stylists .,the sculptor introduced the artists .,"the artists introduced the sculptor , we do not know whether the sculptor introduced the artists .",,,,,,,,,,,,,,
3200,neutral,the programmers that the illustrator avoided saw the workers .,the workers avoided the illustrator .,"the programmers are the object of the relative clause that the illustrator avoided and the programmers saw the workers , we do not know whether the workers avoided the illustrator .",,,,,,,,,,,,,,
3360,neutral,the artists that saw the potters addressed the sculptor .,the potters addressed the artists .,"the artists are the subject of the relative clause that saw the potters and the artists addressed the sculptor , we do not know whether the potters addressed the artists .",,,,,,,,,,,,,,
3680,neutral,the student that avoided the musicians admired the workers .,the workers admired the musicians .,"the student is the subject of the relative clause that avoided the musicians and the student admired the workers , we do not know whether the workers admired the musicians .",,,,,,,,,,,,,,
3840,neutral,the therapist avoided the curators that affected the photographers .,the curators avoided the therapist .,"the therapist avoided the curators , we do not know whether the curators avoided the therapist .",,,,,,,,,,,,,,
4000,neutral,the therapist supported the musicians that admired the baker .,the musicians supported the baker .,"the musicians are the subject of the relative clause that admired the baker and the therapist supported the musicians , we do not know whether the musicians supported the baker .",,,,,,,,,,,,,,
4160,neutral,the officers recognized the programmer that avoided the students .,the students recognized the officers .,"the programmer is the subject of the relative clause that avoided the students and the officers recognized the programmer , we do not know whether the students recognized the officers .",,,,,,,,,,,,,,
4320,neutral,the illustrator affected the stylists that the workers saw .,the stylists affected the illustrator .,"the illustrator affected the stylists , we do not know whether the stylists affected the illustrator .",,,,,,,,,,,,,,
4480,neutral,the artists saw the singer that the sculptors affected .,the singer saw the sculptors .,"the singer is the object of the relative clause that the sculptors affected and the artists saw the singer , we do not know whether the singer saw the sculptors .",,,,,,,,,,,,,,
4640,neutral,the technologists admired the worker that the curators expected .,the curators admired the technologists .,"the worker is the object of the relative clause that the curators expected and the technologists admired the worker , we do not know whether the curators admired the technologists .",,,,,,,,,,,,,,
4800,neutral,the scientist was deceived by the technicians .,the scientist deceived the technicians .,"deceived is the active form of was deceived by , so the technicians deceived the scientist , we do not know whether the scientist deceived the technicians .",,,,,,,,,,,,,,
4960,neutral,the bakers were thanked by the curator .,the bakers thanked the curator .,"thanked is the active form of were thanked by , so the curator thanked the bakers , we do not know whether the bakers thanked the curator .",,,,,,,,,,,,,,
5120,neutral,the essayists and the psychotherapists recognized the singers .,the essayists recognized the psychotherapists .,"the essayists recognized the singers and the psychotherapists recognized the singers , we do not know whether the essayists recognized the psychotherapists .",,,,,,,,,,,,,,
5280,neutral,the officer and the stylist admired the pencillers .,the stylist admired the officer .,"the officer admired the pencillers and the stylist admired the pencillers , we do not know whether the stylist admired the officer .",,,,,,,,,,,,,,
5440,neutral,the lawyer supported the actor and the officer .,the actor supported the officer .,"the lawyer supported the actor and the lawyer supported the officer , we do not know whether the actor supported the officer .",,,,,,,,,,,,,,
5600,neutral,the programmers avoided the photographers and the lawyers .,the lawyers avoided the photographers .,"the programmers avoided the photographers and the programmers avoided the lawyers , we do not know whether the lawyers avoided the photographers .",,,,,,,,,,,,,,
5760,neutral,the technologist affected the photographer .,the photographer affected the technologist .,"the technologist affected the photographer , if the technologist and the photographer are swapped , then we do not know whether the photographer affected the technologist .",,,,,,,,,,,,,,
6080,entailment,obedient lawyers saw the stylist .,lawyers saw the stylist .,obedient lawyers are still lawyers .,,,,,,,,,,,,,,
6240,entailment,the programmers read the poem .,the programmers read .,read the poem is still read .,,,,,,,,,,,,,,
6400,entailment,the programmers expected the lawyers that yelled .,the programmers expected the lawyers .,the lawyers that yelled are still the lawyers .,,,,,,,,,,,,,,
6560,entailment,the curators avoided the musician that the lawyers thanked .,the curators avoided the musician .,the musician that the lawyers thanked is still the musician .,,,,,,,,,,,,,,
6880,entailment,the planners saw the lawyer near the officer .,the planners saw the lawyer .,the lawyer near the officer is still the lawyer .,,,,,,,,,,,,,,
7040,entailment,the actors and the photographers lay .,the photographers lay .,the photographers are part of the actors and the photographers .,,,,,,,,,,,,,,
7200,entailment,the potters and the actor addressed the bakers .,the actor addressed the bakers .,the actor is part of the potters and the actor .,,,,,,,,,,,,,,
7680,neutral,the scientists behind the student supported the nurses .,the student supported the nurses .,"the scientists are behind the student and the scientists supported the nurses , we do not know whether the student supported the nurses .",,,,,,,,,,,,,,
7840,neutral,the bankers that deceived the technologist resigned .,the technologist resigned .,"the bankers that deceived the technologist are still the bankers , so the bankers resigned and we do not know whether the technologist resigned .",,,,,,,,,,,,,,
8000,neutral,the singers that saw the lawyer avoided the officers .,the lawyer avoided the officers .,"the singers that saw the lawyer are still the singers , so the singers avoided the officers and we do not know whether the lawyer avoided the officers .",,,,,,,,,,,,,,
8160,neutral,the bankers paid in the museum existed .,the bankers paid in the museum .,the bankers were paid in the museum and we do not know whether the bankers paid in the museum .,,,,,,,,,,,,,,
8320,neutral,the musicians paid in the office supported the curators .,the musicians paid in the office .,the musicians were paid in the office and we do not know whether the musicians paid in the office .,,,,,,,,,,,,,,
8480,neutral,the planner affected the stylist investigated in the office .,the stylist investigated in the office .,the stylist was investigated in the office and we do not know whether the stylist investigated in the office .,,,,,,,,,,,,,,
8640,neutral,"after the technician studied , the artist grew .",the technician studied the artist .,"the artist grew and the technician studied , we do not know whether the technician studied the artist .",,,,,,,,,,,,,,
8800,neutral,"before the lawyers fought , the actors recognized the students .",the lawyers fought the actors .,"the actors recognized the students and the lawyers fought , we do not know whether the lawyers fought the actors .",,,,,,,,,,,,,,
8960,neutral,the banker knew the scientists existed .,the banker knew the scientists .,"the banker knew the scientists existed , we do not know whether the banker knew the person as in the scientists .",,,,,,,,,,,,,,
9120,neutral,the worker knew the sculptors avoided the programmer .,the worker knew the sculptors .,"the worker knew the sculptors avoided the programmer , we do not know whether the worker knew the person as in the sculptors .",,,,,,,,,,,,,,
9280,entailment,"before the baker existed , the technicians voted .",the technicians voted .,"the baker existed , so the technicians voted .",,,,,,,,,,,,,,
9440,entailment,"before the scientist deceived the illustrators , the sculptor sat .",the sculptor sat .,"the scientist deceived the illustrators , so the sculptor sat .",,,,,,,,,,,,,,
9760,entailment,"although the students thanked the artists , the programmer addressed the illustrator .",the programmer addressed the illustrator .,"the students thanked the artists , so the programmer addressed the illustrator .",,,,,,,,,,,,,,
10080,entailment,"in case the essayists deceived the officer , the artist existed .",the artist existed .,the past tense existed suggests the artist existed happened .,,,,,,,,,,,,,,
10240,entailment,"in case the scientists sat , the singers supported the senator .",the singers supported the senator .,the past tense supported the senator suggests the singers supported the senator happened .,,,,,,,,,,,,,,
10400,entailment,"in case the student thanked the sculptors , the bakers recognized the illustrators .",the bakers recognized the illustrators .,the past tense recognized the sculptors suggests the bakers recognized the sculptors happened .,,,,,,,,,,,,,,
10560,entailment,"whether or not the technician ran , the students resigned .",the students resigned .,the students resigned despite the clause whether or not the technician ran .,,,,,,,,,,,,,,
10720,entailment,"whether or not the bakers addressed the potter , the singer voted .",the singer voted .,the singer voted despite the clause whether or not the bakers addressed the potter .,,,,,,,,,,,,,,
10880,entailment,"whether or not the curators ran , the stylist introduced the bankers .",the stylist introduced the bankers .,the stylist introduced the bankers despite the clause whether or not the curators ran .,,,,,,,,,,,,,,
11040,entailment,"whether or not the technologists deceived the psychotherapist , the artists introduced the scientist .",the artists introduced the scientist .,the artists introduced the scientist despite the clause whether or not the technologists deceived the psychotherapist .,,,,,,,,,,,,,,
