pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the chaplain near the doctor recommended the photographers .,the chaplain recommended the photographers .,,,,,,,,,,,,,,,
1,entailment,the athletes behind the animator mentioned the photographers .,the athletes mentioned the photographers .,,,,,,,,,,,,,,,
2,entailment,the psychotherapists behind the nurse needed the lawyers .,the psychotherapists needed the lawyers .,,,,,,,,,,,,,,,
3,entailment,the senator behind the animators needed the designers .,the senator needed the designers .,,,,,,,,,,,,,,,
4,entailment,the lyricists by the workers offended the chaplains .,the lyricists offended the chaplains .,,,,,,,,,,,,,,,
5,entailment,the worker by the stylist addressed the designer .,the worker addressed the designer .,,,,,,,,,,,,,,,
6,entailment,the senator behind the worker saw the lawyers .,the senator saw the lawyers .,,,,,,,,,,,,,,,
7,entailment,the director in front of the chaplain expected the psychiatrists .,the director expected the psychiatrists .,,,,,,,,,,,,,,,
8,entailment,the animator next to the writer expected the stylists .,the animator expected the stylists .,,,,,,,,,,,,,,,
9,entailment,the chaplains near the artists expected the lawyers .,the chaplains expected the lawyers .,,,,,,,,,,,,,,,
10,entailment,the planner next to the writer encouraged the athletes .,the planner encouraged the athletes .,,,,,,,,,,,,,,,
11,entailment,the chaplains near the designer offended the photographers .,the chaplains offended the photographers .,,,,,,,,,,,,,,,
12,entailment,the chaplain next to the architects addressed the artist .,the chaplain addressed the artist .,,,,,,,,,,,,,,,
13,entailment,the chaplain in front of the planners offended the doctors .,the chaplain offended the doctors .,,,,,,,,,,,,,,,
14,entailment,the athlete by the sculptors recommended the counselor .,the athlete recommended the counselor .,,,,,,,,,,,,,,,
15,entailment,the artist next to the designer offended the technician .,the artist offended the technician .,,,,,,,,,,,,,,,
320,entailment,the designers who the counselors offended disturbed the lyricist .,the designers disturbed the lyricist .,,,,,,,,,,,,,,,
321,entailment,the artist who the workers expected offended the sculptors .,the artist offended the sculptors .,,,,,,,,,,,,,,,
322,entailment,the lyricists that the counselor mentioned advised the animators .,the lyricists advised the animators .,,,,,,,,,,,,,,,
323,entailment,the directors who the architects expected addressed the writers .,the directors addressed the writers .,,,,,,,,,,,,,,,
324,entailment,the curator who the psychotherapists advised disturbed the sculptor .,the curator disturbed the sculptor .,,,,,,,,,,,,,,,
325,entailment,the photographer who the therapists encouraged addressed the architect .,the photographer addressed the architect .,,,,,,,,,,,,,,,
326,entailment,the therapists that the writer saw advised the chaplains .,the therapists advised the chaplains .,,,,,,,,,,,,,,,
327,entailment,the counselors that the lawyer encouraged expected the sculptors .,the counselors expected the sculptors .,,,,,,,,,,,,,,,
328,entailment,the lawyers who the tourist recommended encouraged the artist .,the lawyers encouraged the artist .,,,,,,,,,,,,,,,
329,entailment,the potter who the planner disturbed mentioned the workers .,the potter mentioned the workers .,,,,,,,,,,,,,,,
330,entailment,the director who the chaplain needed expected the worker .,the director expected the worker .,,,,,,,,,,,,,,,
331,entailment,the worker that the architects offended addressed the nurse .,the worker addressed the nurse .,,,,,,,,,,,,,,,
332,entailment,the strategists who the curator needed supported the lyricists .,the strategists supported the lyricists .,,,,,,,,,,,,,,,
333,entailment,the athlete who the artists mentioned offended the senator .,the athlete offended the senator .,,,,,,,,,,,,,,,
334,entailment,the curators that the potters expected disturbed the stylists .,the curators disturbed the stylists .,,,,,,,,,,,,,,,
335,entailment,the psychiatrist who the chaplains expected addressed the nurses .,the psychiatrist addressed the nurses .,,,,,,,,,,,,,,,
480,entailment,the stylist that encouraged the sculptors disturbed the potter .,the stylist disturbed the potter .,,,,,,,,,,,,,,,
481,entailment,the workers who expected the technician mentioned the psychotherapist .,the workers mentioned the psychotherapist .,,,,,,,,,,,,,,,
482,entailment,the strategists who addressed the athletes needed the technicians .,the strategists needed the technicians .,,,,,,,,,,,,,,,
483,entailment,the therapists who addressed the designers recommended the architects .,the therapists recommended the architects .,,,,,,,,,,,,,,,
484,entailment,the sculptor who expected the potters saw the photographers .,the sculptor saw the photographers .,,,,,,,,,,,,,,,
485,entailment,the architects who addressed the lyricists advised the artists .,the architects advised the artists .,,,,,,,,,,,,,,,
486,entailment,the tourist who addressed the chaplains recommended the therapists .,the tourist recommended the therapists .,,,,,,,,,,,,,,,
487,entailment,the athlete that needed the sculptor disturbed the doctor .,the athlete disturbed the doctor .,,,,,,,,,,,,,,,
488,entailment,the stylist who addressed the chaplains encouraged the senators .,the stylist encouraged the senators .,,,,,,,,,,,,,,,
489,entailment,the directors who advised the strategists mentioned the curator .,the directors mentioned the curator .,,,,,,,,,,,,,,,
490,entailment,the writers that disturbed the lyricist supported the strategist .,the writers supported the strategist .,,,,,,,,,,,,,,,
491,entailment,the tourist who mentioned the strategist advised the sculptor .,the tourist advised the sculptor .,,,,,,,,,,,,,,,
492,entailment,the architects that recommended the designer advised the lawyer .,the architects advised the lawyer .,,,,,,,,,,,,,,,
493,entailment,the doctor that expected the designer supported the curator .,the doctor supported the curator .,,,,,,,,,,,,,,,
494,entailment,the animators that advised the designer disturbed the nurses .,the animators disturbed the nurses .,,,,,,,,,,,,,,,
495,entailment,the photographer that advised the stylist addressed the athlete .,the photographer addressed the athlete .,,,,,,,,,,,,,,,
640,entailment,the therapist and the strategists mentioned the athlete .,the therapist mentioned the athlete .,,,,,,,,,,,,,,,
641,entailment,the tourist and the nurse recommended the doctors .,the tourist recommended the doctors .,,,,,,,,,,,,,,,
642,entailment,the psychiatrists and the senator recommended the artist .,the psychiatrists recommended the artist .,,,,,,,,,,,,,,,
643,entailment,the animator and the counselors expected the artist .,the animator expected the artist .,,,,,,,,,,,,,,,
644,entailment,the lawyer and the writers disturbed the potter .,the lawyer disturbed the potter .,,,,,,,,,,,,,,,
645,entailment,the sculptors and the therapist advised the workers .,the sculptors advised the workers .,,,,,,,,,,,,,,,
646,entailment,the stylist and the senators mentioned the potters .,the stylist mentioned the potters .,,,,,,,,,,,,,,,
647,entailment,the therapists and the doctor encouraged the psychotherapist .,the therapists encouraged the psychotherapist .,,,,,,,,,,,,,,,
648,entailment,the lawyer and the tourist expected the curators .,the lawyer expected the curators .,,,,,,,,,,,,,,,
649,entailment,the writers and the artists disturbed the planner .,the writers disturbed the planner .,,,,,,,,,,,,,,,
650,entailment,the photographer and the worker encouraged the designers .,the photographer encouraged the designers .,,,,,,,,,,,,,,,
