pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the designer in front of the essayists expected the technician .,the designer expected the technician .,,,,,,,,,,,,,,,
1,entailment,the pencillers in front of the analyst expected the animators .,the pencillers expected the animators .,,,,,,,,,,,,,,,
2,entailment,the artisans behind the animator offended the sculptors .,the artisans offended the sculptors .,,,,,,,,,,,,,,,
3,entailment,the manager in front of the technologist recommended the lyricist .,the manager recommended the lyricist .,,,,,,,,,,,,,,,
4,entailment,the sculptors in front of the officers recommended the singers .,the sculptors recommended the singers .,,,,,,,,,,,,,,,
5,entailment,the technician in front of the scientist recommended the banker .,the technician recommended the banker .,,,,,,,,,,,,,,,
6,entailment,the strategists in front of the engineer avoided the judges .,the strategists avoided the judges .,,,,,,,,,,,,,,,
7,entailment,the managers in front of the lyricist offended the technologist .,the managers offended the technologist .,,,,,,,,,,,,,,,
8,entailment,the engineers in front of the psychiatrists thanked the photographers .,the engineers thanked the photographers .,,,,,,,,,,,,,,,
9,entailment,the sculptors in front of the planners contacted the analysts .,the sculptors contacted the analysts .,,,,,,,,,,,,,,,
10,entailment,the pencillers in front of the bankers recommended the administrator .,the pencillers recommended the administrator .,,,,,,,,,,,,,,,
11,entailment,the tourist in front of the professor advised the manager .,the tourist advised the manager .,,,,,,,,,,,,,,,
12,entailment,the doctor behind the officer recognized the administrator .,the doctor recognized the administrator .,,,,,,,,,,,,,,,
13,entailment,the technician behind the technologists thanked the managers .,the technician thanked the managers .,,,,,,,,,,,,,,,
14,entailment,the scientist in front of the technologist disturbed the sculptors .,the scientist disturbed the sculptors .,,,,,,,,,,,,,,,
15,entailment,the professor behind the technologist saw the administrators .,the professor saw the administrators .,,,,,,,,,,,,,,,
160,entailment,the photographer that worked saw the pencillers .,the photographer saw the pencillers .,,,,,,,,,,,,,,,
161,entailment,the engineers that yelled mentioned the penciller .,the engineers mentioned the penciller .,,,,,,,,,,,,,,,
162,entailment,the photographer that arrived contacted the bankers .,the photographer contacted the bankers .,,,,,,,,,,,,,,,
163,entailment,the lyricist that ran recommended the technologists .,the lyricist recommended the technologists .,,,,,,,,,,,,,,,
164,entailment,the engineers that shouted contacted the analysts .,the engineers contacted the analysts .,,,,,,,,,,,,,,,
165,entailment,the essayist that worked avoided the authors .,the essayist avoided the authors .,,,,,,,,,,,,,,,
166,entailment,the administrator that smiled recommended the lyricist .,the administrator recommended the lyricist .,,,,,,,,,,,,,,,
167,entailment,the professors that appeared avoided the singers .,the professors avoided the singers .,,,,,,,,,,,,,,,
168,entailment,the psychiatrist that cried recommended the potters .,the psychiatrist recommended the potters .,,,,,,,,,,,,,,,
169,entailment,the tourist that panicked mentioned the pencillers .,the tourist mentioned the pencillers .,,,,,,,,,,,,,,,
170,entailment,the managers that shouted advised the designers .,the managers advised the designers .,,,,,,,,,,,,,,,
171,entailment,the pencillers that worked expected the managers .,the pencillers expected the managers .,,,,,,,,,,,,,,,
172,entailment,the engineer that appeared mentioned the technologists .,the engineer mentioned the technologists .,,,,,,,,,,,,,,,
173,entailment,the animator that danced expected the photographers .,the animator expected the photographers .,,,,,,,,,,,,,,,
174,entailment,the banker that shouted contacted the planners .,the banker contacted the planners .,,,,,,,,,,,,,,,
175,entailment,the technician that danced offended the administrators .,the technician offended the administrators .,,,,,,,,,,,,,,,
480,entailment,the scientist that mentioned the professors recommended the doctor .,the scientist recommended the doctor .,,,,,,,,,,,,,,,
481,entailment,the psychiatrists that recommended the artisan advised the technicians .,the psychiatrists advised the technicians .,,,,,,,,,,,,,,,
482,entailment,the professor that saw the photographer expected the engineers .,the professor expected the engineers .,,,,,,,,,,,,,,,
483,entailment,the artisans that mentioned the potter expected the engineer .,the artisans expected the engineer .,,,,,,,,,,,,,,,
484,entailment,the essayist that mentioned the artisans thanked the photographers .,the essayist thanked the photographers .,,,,,,,,,,,,,,,
485,entailment,the planner that mentioned the photographer offended the professors .,the planner offended the professors .,,,,,,,,,,,,,,,
486,entailment,the lyricist that advised the animator offended the planner .,the lyricist offended the planner .,,,,,,,,,,,,,,,
487,entailment,the administrator that expected the tourist avoided the psychiatrists .,the administrator avoided the psychiatrists .,,,,,,,,,,,,,,,
488,entailment,the engineer that recognized the professors mentioned the singer .,the engineer mentioned the singer .,,,,,,,,,,,,,,,
489,entailment,the manager that thanked the singers saw the potter .,the manager saw the potter .,,,,,,,,,,,,,,,
490,entailment,the lyricists that saw the doctors advised the scientist .,the lyricists advised the scientist .,,,,,,,,,,,,,,,
491,entailment,the technologists that disturbed the photographer offended the professor .,the technologists offended the professor .,,,,,,,,,,,,,,,
492,entailment,the photographer that saw the analysts contacted the tourist .,the photographer contacted the tourist .,,,,,,,,,,,,,,,
493,entailment,the technician that offended the designers avoided the animators .,the technician avoided the animators .,,,,,,,,,,,,,,,
