pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the designer in front of the essayists expected the technician .,the designer expected the technician .,the designer in front of the essayists is still the designer .,,,,,,,,,,,,,,
1,entailment,the pencillers in front of the analyst expected the animators .,the pencillers expected the animators .,the pencillers in front of the analyst are still the pencillers .,,,,,,,,,,,,,,
2,entailment,the artisans behind the animator offended the sculptors .,the artisans offended the sculptors .,the artisans behind the animator are still the artisans .,,,,,,,,,,,,,,
3,entailment,the manager in front of the technologist recommended the lyricist .,the manager recommended the lyricist .,the manager in front of the technologist is still the manager .,,,,,,,,,,,,,,
4,entailment,the sculptors in front of the officers recommended the singers .,the sculptors recommended the singers .,the sculptors in front of the officers are still the sculptors .,,,,,,,,,,,,,,
5,entailment,the technician in front of the scientist recommended the banker .,the technician recommended the banker .,the technician in front of the scientist is still the technician .,,,,,,,,,,,,,,
6,entailment,the strategists in front of the engineer avoided the judges .,the strategists avoided the judges .,the strategists in front of the engineer are still the strategists .,,,,,,,,,,,,,,
7,entailment,the managers in front of the lyricist offended the technologist .,the managers offended the technologist .,the managers in front of the lyricist are still the managers .,,,,,,,,,,,,,,
160,entailment,the photographer that worked saw the pencillers .,the photographer saw the pencillers .,the photographer that worked is still the photographer .,,,,,,,,,,,,,,
161,entailment,the engineers that yelled mentioned the penciller .,the engineers mentioned the penciller .,the engineers that yelled are still the engineers .,,,,,,,,,,,,,,
162,entailment,the photographer that arrived contacted the bankers .,the photographer contacted the bankers .,the photographer that arrived is still the photographer .,,,,,,,,,,,,,,
163,entailment,the lyricist that ran recommended the technologists .,the lyricist recommended the technologists .,the lyricist that ran is still the lyricist .,,,,,,,,,,,,,,
164,entailment,the engineers that shouted contacted the analysts .,the engineers contacted the analysts .,the engineers that shouted are still the engineers .,,,,,,,,,,,,,,
165,entailment,the essayist that worked avoided the authors .,the essayist avoided the authors .,the essayist that worked is still the essayist .,,,,,,,,,,,,,,
166,entailment,the administrator that smiled recommended the lyricist .,the administrator recommended the lyricist .,the administrator that smiled is still the administrator .,,,,,,,,,,,,,,
