pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the directors in front of the penciller recognized the designer .,the directors recognized the designer .,the directors in front of the penciller are still the directors .,,,,,,,,,,,,,,
1,entailment,the photojournalist next to the artisan needed the designer .,the photojournalist needed the designer .,the photojournalist next to the artisan is still the photojournalist .,,,,,,,,,,,,,,
2,entailment,the worker near the analyst addressed the pencillers .,the worker addressed the pencillers .,the worker near the analyst is still the worker .,,,,,,,,,,,,,,
3,entailment,the planner near the essayists needed the pencillers .,the planner needed the pencillers .,the planner near the essayists is still the planner .,,,,,,,,,,,,,,
4,entailment,the judge near the strategist thanked the bankers .,the judge thanked the bankers .,the judge near the strategist is still the judge .,,,,,,,,,,,,,,
5,entailment,the analysts near the lyricists deceived the strategist .,the analysts deceived the strategist .,the analysts near the lyricists are still the analysts .,,,,,,,,,,,,,,
6,entailment,the illustrators next to the dancers deceived the psychiatrists .,the illustrators deceived the psychiatrists .,the illustrators next to the dancers are still the illustrators .,,,,,,,,,,,,,,
7,entailment,the lyricists by the psychiatrist disturbed the essayists .,the lyricists disturbed the essayists .,the lyricists by the psychiatrist are still the lyricists .,,,,,,,,,,,,,,
8,entailment,the writers next to the illustrator deceived the designers .,the writers deceived the designers .,the writers next to the illustrator are still the writers .,,,,,,,,,,,,,,
9,entailment,the penciller by the athletes deceived the artisan .,the penciller deceived the artisan .,the penciller by the athletes is still the penciller .,,,,,,,,,,,,,,
10,entailment,the lyricists by the illustrator thanked the photojournalists .,the lyricists thanked the photojournalists .,the lyricists by the illustrator are still the lyricists .,,,,,,,,,,,,,,
11,entailment,the pencillers next to the professor recognized the colorist .,the pencillers recognized the colorist .,the pencillers next to the professor are still the pencillers .,,,,,,,,,,,,,,
12,entailment,the judges next to the artisan thanked the strategist .,the judges thanked the strategist .,the judges next to the artisan are still the judges .,,,,,,,,,,,,,,
13,entailment,the pencillers near the designers advised the planners .,the pencillers advised the planners .,the pencillers near the designers are still the pencillers .,,,,,,,,,,,,,,
14,entailment,the colorists by the banker recognized the animators .,the colorists recognized the animators .,the colorists by the banker are still the colorists .,,,,,,,,,,,,,,
15,entailment,the scientists by the essayists addressed the planners .,the scientists addressed the planners .,the scientists by the essayists are still the scientists .,,,,,,,,,,,,,,
16,entailment,the photographers by the artisan brought the workers .,the photographers brought the workers .,the photographers by the artisan are still the photographers .,,,,,,,,,,,,,,
17,entailment,the professor by the illustrator admired the scientists .,the professor admired the scientists .,the professor by the illustrator is still the professor .,,,,,,,,,,,,,,
18,entailment,the animator in front of the baker advised the essayists .,the animator advised the essayists .,the animator in front of the baker is still the animator .,,,,,,,,,,,,,,
19,entailment,the colorists by the baker addressed the psychiatrist .,the colorists addressed the psychiatrist .,the colorists by the baker are still the colorists .,,,,,,,,,,,,,,
20,entailment,the nurses by the designer admired the professors .,the nurses admired the professors .,the nurses by the designer are still the nurses .,,,,,,,,,,,,,,
21,entailment,the dancer by the planners deceived the officers .,the dancer deceived the officers .,the dancer by the planners is still the dancer .,,,,,,,,,,,,,,
22,entailment,the director by the colorists disturbed the bankers .,the director disturbed the bankers .,the director by the colorists is still the director .,,,,,,,,,,,,,,
23,entailment,the writer next to the director advised the nurses .,the writer advised the nurses .,the writer next to the director is still the writer .,,,,,,,,,,,,,,
24,entailment,the psychiatrists next to the lyricist brought the strategists .,the psychiatrists brought the strategists .,the psychiatrists next to the lyricist are still the psychiatrists .,,,,,,,,,,,,,,
25,entailment,the artisans by the designers advised the banker .,the artisans advised the banker .,the artisans by the designers are still the artisans .,,,,,,,,,,,,,,
26,entailment,the bakers near the strategist brought the lyricists .,the bakers brought the lyricists .,the bakers near the strategist are still the bakers .,,,,,,,,,,,,,,
27,entailment,the strategists next to the essayists brought the psychiatrists .,the strategists brought the psychiatrists .,the strategists next to the essayists are still the strategists .,,,,,,,,,,,,,,
28,entailment,the psychiatrist in front of the bakers offended the directors .,the psychiatrist offended the directors .,the psychiatrist in front of the bakers is still the psychiatrist .,,,,,,,,,,,,,,
29,entailment,the psychiatrists near the planner disturbed the dancer .,the psychiatrists disturbed the dancer .,the psychiatrists near the planner are still the psychiatrists .,,,,,,,,,,,,,,
30,entailment,the planner by the photojournalists called the photographers .,the planner called the photographers .,the planner by the photojournalists is still the planner .,,,,,,,,,,,,,,
31,entailment,the worker next to the analysts disturbed the photographer .,the worker disturbed the photographer .,the worker next to the analysts is still the worker .,,,,,,,,,,,,,,
160,entailment,the scientists who existed offended the animators .,the scientists offended the animators .,the scientists who existed are still the scientists .,,,,,,,,,,,,,,
161,entailment,the designers that existed called the scientists .,the designers called the scientists .,the designers that existed are still the designers .,,,,,,,,,,,,,,
162,entailment,the worker that ran called the colorists .,the worker called the colorists .,the worker that ran is still the worker .,,,,,,,,,,,,,,
163,entailment,the professor who yelled disturbed the colorist .,the professor disturbed the colorist .,the professor who yelled is still the professor .,,,,,,,,,,,,,,
164,entailment,the nurse who grew deceived the scientists .,the nurse deceived the scientists .,the nurse who grew is still the nurse .,,,,,,,,,,,,,,
165,entailment,the strategists who grew addressed the presidents .,the strategists addressed the presidents .,the strategists who grew are still the strategists .,,,,,,,,,,,,,,
166,entailment,the strategist who grew needed the photojournalists .,the strategist needed the photojournalists .,the strategist who grew is still the strategist .,,,,,,,,,,,,,,
167,entailment,the writer who existed brought the baker .,the writer brought the baker .,the writer who existed is still the writer .,,,,,,,,,,,,,,
168,entailment,the penciller that died disturbed the photographer .,the penciller disturbed the photographer .,the penciller that died is still the penciller .,,,,,,,,,,,,,,
169,entailment,the workers who yelled disturbed the professor .,the workers disturbed the professor .,the workers who yelled are still the workers .,,,,,,,,,,,,,,
170,entailment,the writer who laughed advised the nurse .,the writer advised the nurse .,the writer who laughed is still the writer .,,,,,,,,,,,,,,
171,entailment,the scientists that worked thanked the nurse .,the scientists thanked the nurse .,the scientists that worked are still the scientists .,,,,,,,,,,,,,,
172,entailment,the photojournalists who smiled called the nurse .,the photojournalists called the nurse .,the photojournalists who smiled are still the photojournalists .,,,,,,,,,,,,,,
173,entailment,the penciller who grew addressed the nurse .,the penciller addressed the nurse .,the penciller who grew is still the penciller .,,,,,,,,,,,,,,
174,entailment,the animator who yelled deceived the banker .,the animator deceived the banker .,the animator who yelled is still the animator .,,,,,,,,,,,,,,
175,entailment,the athletes who talked advised the psychiatrist .,the athletes advised the psychiatrist .,the athletes who talked are still the athletes .,,,,,,,,,,,,,,
176,entailment,the baker that listened addressed the illustrator .,the baker addressed the illustrator .,the baker that listened is still the baker .,,,,,,,,,,,,,,
177,entailment,the photographer that listened called the officer .,the photographer called the officer .,the photographer that listened is still the photographer .,,,,,,,,,,,,,,
178,entailment,the colorist that talked recognized the workers .,the colorist recognized the workers .,the colorist that talked is still the colorist .,,,,,,,,,,,,,,
179,entailment,the artisans that yelled brought the presidents .,the artisans brought the presidents .,the artisans that yelled are still the artisans .,,,,,,,,,,,,,,
180,entailment,the artisans who died offended the dancers .,the artisans offended the dancers .,the artisans who died are still the artisans .,,,,,,,,,,,,,,
181,entailment,the analyst who talked disturbed the dancers .,the analyst disturbed the dancers .,the analyst who talked is still the analyst .,,,,,,,,,,,,,,
182,entailment,the dancer who resigned thanked the illustrators .,the dancer thanked the illustrators .,the dancer who resigned is still the dancer .,,,,,,,,,,,,,,
183,entailment,the photojournalist who died called the designer .,the photojournalist called the designer .,the photojournalist who died is still the photojournalist .,,,,,,,,,,,,,,
184,entailment,the nurses that ran needed the director .,the nurses needed the director .,the nurses that ran are still the nurses .,,,,,,,,,,,,,,
185,entailment,the illustrators who worked called the analysts .,the illustrators called the analysts .,the illustrators who worked are still the illustrators .,,,,,,,,,,,,,,
186,entailment,the professors who talked disturbed the designer .,the professors disturbed the designer .,the professors who talked are still the professors .,,,,,,,,,,,,,,
187,entailment,the directors who listened admired the analysts .,the directors admired the analysts .,the directors who listened are still the directors .,,,,,,,,,,,,,,
188,entailment,the psychiatrists who ran disturbed the planners .,the psychiatrists disturbed the planners .,the psychiatrists who ran are still the psychiatrists .,,,,,,,,,,,,,,
189,entailment,the strategist who grew addressed the photographers .,the strategist addressed the photographers .,the strategist who grew is still the strategist .,,,,,,,,,,,,,,
190,entailment,the designer who smiled addressed the artisan .,the designer addressed the artisan .,the designer who smiled is still the designer .,,,,,,,,,,,,,,
191,entailment,the baker that yelled offended the banker .,the baker offended the banker .,the baker that yelled is still the baker .,,,,,,,,,,,,,,
480,entailment,the scientist that thanked the artisans addressed the designers .,the scientist addressed the designers .,the scientist that thanked the artisans is still the scientist .,,,,,,,,,,,,,,
481,entailment,the photographers who brought the illustrators admired the bakers .,the photographers admired the bakers .,the photographers who brought the illustrators are still the photographers .,,,,,,,,,,,,,,
482,entailment,the designer who brought the photojournalists needed the psychiatrists .,the designer needed the psychiatrists .,the designer who brought the photojournalists is still the designer .,,,,,,,,,,,,,,
483,entailment,the artisan who offended the designer needed the professor .,the artisan needed the professor .,the artisan who offended the designer is still the artisan .,,,,,,,,,,,,,,
