pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the colorist who shouted encouraged the bankers .,the colorist encouraged the bankers .,,,,,,,,,,,,,,,
161,entailment,the essayists who smiled supported the photojournalist .,the essayists supported the photojournalist .,,,,,,,,,,,,,,,
162,entailment,the tourist who yelled mentioned the photojournalist .,the tourist mentioned the photojournalist .,,,,,,,,,,,,,,,
163,entailment,the colorist who cried found the senators .,the colorist found the senators .,,,,,,,,,,,,,,,
320,entailment,the colorists who the doctor advised found the bankers .,the colorists found the bankers .,,,,,,,,,,,,,,,
321,entailment,the doctors who the bakers brought expected the officer .,the doctors expected the officer .,,,,,,,,,,,,,,,
322,entailment,the essayists who the colorist encouraged mentioned the tourist .,the essayists mentioned the tourist .,,,,,,,,,,,,,,,
323,entailment,the psychotherapist who the programmer avoided encouraged the essayists .,the psychotherapist encouraged the essayists .,,,,,,,,,,,,,,,
480,entailment,the writers who addressed the psychotherapists advised the dancer .,the writers advised the dancer .,,,,,,,,,,,,,,,
481,entailment,the technician who brought the photographers mentioned the dancers .,the technician mentioned the dancers .,,,,,,,,,,,,,,,
482,entailment,the artisan who advised the essayist encouraged the technicians .,the artisan encouraged the technicians .,,,,,,,,,,,,,,,
483,entailment,the photojournalists who brought the athlete mentioned the senator .,the photojournalists mentioned the senator .,,,,,,,,,,,,,,,
640,entailment,the actor and the photojournalists avoided the essayists .,the actor avoided the essayists .,,,,,,,,,,,,,,,
641,entailment,the technician and the photojournalists introduced the musicians .,the technician introduced the musicians .,,,,,,,,,,,,,,,
642,entailment,the photographers and the programmers supported the musicians .,the photographers supported the musicians .,,,,,,,,,,,,,,,
643,entailment,the stylists and the psychotherapist avoided the potter .,the stylists avoided the potter .,,,,,,,,,,,,,,,
800,entailment,the psychotherapists expected the artisans and the athletes .,the psychotherapists expected the athletes .,,,,,,,,,,,,,,,
