pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
480,entailment,the engineers who expected the technicians offended the photographers .,the engineers offended the photographers .,the engineers who expected the technicians are still the engineers .,,,,,,,,,,,,,,
481,entailment,the technicians who helped the potters contacted the colorist .,the technicians contacted the colorist .,the technicians who helped the potters are still the technicians .,,,,,,,,,,,,,,
482,entailment,the doctors who contacted the strategist avoided the stylists .,the doctors avoided the stylists .,the doctors who contacted the strategist are still the doctors .,,,,,,,,,,,,,,
483,entailment,the nurse who introduced the author contacted the technicians .,the nurse contacted the technicians .,the nurse who introduced the author is still the nurse .,,,,,,,,,,,,,,
640,entailment,the artisan and the dancer introduced the designer .,the artisan introduced the designer .,the artisan is part of the artisan and the dancer .,,,,,,,,,,,,,,
641,entailment,the designers and the curators affected the potter .,the designers affected the potter .,the designers are part of the designers and the curators .,,,,,,,,,,,,,,
642,entailment,the analyst and the technician contacted the director .,the analyst contacted the director .,the analyst is part of the analyst and the technician .,,,,,,,,,,,,,,
643,entailment,the sculptors and the analyst brought the author .,the sculptors brought the author .,the sculptors are part of the sculptors and the analyst .,,,,,,,,,,,,,,
800,entailment,the doctors expected the actors and the professors .,the doctors expected the professors .,the professors are part of the actors and the professors .,,,,,,,,,,,,,,
801,entailment,the artisan expected the analysts and the colorists .,the artisan expected the colorists .,the colorists are part of the analysts and the colorists .,,,,,,,,,,,,,,
802,entailment,the nurses avoided the engineers and the artists .,the nurses avoided the artists .,the artists are part of the engineers and the artists .,,,,,,,,,,,,,,
803,entailment,the engineers expected the photographer and the dancer .,the engineers expected the dancer .,the dancer is part of the photographer and the dancer .,,,,,,,,,,,,,,
960,entailment,the actor was avoided by the musicians .,the musicians avoided the actor .,"avoided is the active form of was avoided by , so we swap the actor and the musicians .",,,,,,,,,,,,,,
961,entailment,the strategist was contacted by the stylists .,the stylists contacted the strategist .,"contacted is the active form of was contacted by , so we swap the strategist and the stylists .",,,,,,,,,,,,,,
