pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
480,entailment,the engineers who expected the technicians offended the photographers .,the engineers offended the photographers .,engineers expected technicians engineers,,,,,,,,,,,,,,
481,entailment,the technicians who helped the potters contacted the colorist .,the technicians contacted the colorist .,technicians helped potters technicians,,,,,,,,,,,,,,
640,entailment,the artisan and the dancer introduced the designer .,the artisan introduced the designer .,artisan artisan dancer,,,,,,,,,,,,,,
641,entailment,the designers and the curators affected the potter .,the designers affected the potter .,designers designers curators,,,,,,,,,,,,,,
800,entailment,the doctors expected the actors and the professors .,the doctors expected the professors .,professors actors professors,,,,,,,,,,,,,,
801,entailment,the artisan expected the analysts and the colorists .,the artisan expected the colorists .,colorists analysts colorists,,,,,,,,,,,,,,
960,entailment,the actor was avoided by the musicians .,the musicians avoided the actor .,avoided avoided actor musicians,,,,,,,,,,,,,,
961,entailment,the strategist was contacted by the stylists .,the stylists contacted the strategist .,contacted contacted strategist stylists,,,,,,,,,,,,,,
1120,entailment,the sculptors were contacted by the officer .,the officer contacted the sculptors .,contacted contacted sculptors officer,,,,,,,,,,,,,,
1121,entailment,the authors were helped by the designer .,the designer helped the authors .,helped helped authors designer,,,,,,,,,,,,,,
1280,entailment,the strategist who the potters recommended brought the actors .,the potters recommended the strategist .,potters recommended strategist,,,,,,,,,,,,,,
1281,entailment,the technicians who the director brought helped the lyricist .,the director brought the technicians .,director brought technicians,,,,,,,,,,,,,,
1440,entailment,the stylists who recommended the technologist introduced the engineer .,the stylists recommended the technologist .,recommended technologist stylists,,,,,,,,,,,,,,
1441,entailment,the officers who offended the engineer contacted the lyricists .,the officers offended the engineer .,offended engineer officers,,,,,,,,,,,,,,
1600,entailment,the curator affected the potters who brought the directors .,the potters brought the directors .,potters brought directors,,,,,,,,,,,,,,
1601,entailment,the psychiatrists recommended the engineers who affected the director .,the engineers affected the director .,engineers affected director,,,,,,,,,,,,,,
1920,neutral,the technicians behind the doctor affected the analysts .,the doctor affected the technicians .,technicians affected analysts technicians doctor not know doctor affected technicians,,,,,,,,,,,,,,
1921,neutral,the technologist near the artisans recommended the lawyers .,the artisans recommended the technologist .,technologist recommended lawyers technologist artisans not know artisans recommended technologist,,,,,,,,,,,,,,
2240,neutral,the lawyer near the sculptor offended the colorist .,the colorist offended the sculptor .,lawyer offended colorist sculptor lawyer not know colorist offended sculptor,,,,,,,,,,,,,,
2241,neutral,the artisans behind the designer offended the lawyer .,the lawyer offended the designer .,artisans offended lawyer designer artisans not know lawyer offended designer,,,,,,,,,,,,,,
2400,neutral,the officer offended the colorist near the stylists .,the colorist offended the officer .,officer offended colorist not know colorist offended officer,,,,,,,,,,,,,,
2401,neutral,the psychiatrist introduced the lyricists near the technologist .,the lyricists introduced the psychiatrist .,psychiatrist introduced lyricists not know lyricists introduced psychiatrist,,,,,,,,,,,,,,
2560,neutral,the professors supported the stylist behind the lyricists .,the stylist supported the lyricists .,professors supported stylist stylist lyricists not know stylist supported lyricists,,,,,,,,,,,,,,
2561,neutral,the photographers brought the potter near the musician .,the potter brought the musician .,photographers brought potter potter musician not know potter brought musician,,,,,,,,,,,,,,
2720,neutral,the sculptor brought the strategist near the lawyers .,the lawyers brought the sculptor .,sculptor brought strategist strategist lawyers not know lawyers brought sculptor,,,,,,,,,,,,,,
2721,neutral,the curators expected the officers behind the technologist .,the technologist expected the curators .,curators expected officers officers technologist not know technologist expected curators,,,,,,,,,,,,,,
2880,neutral,the technicians who the colorists offended introduced the artisan .,the colorists introduced the technicians .,colorists offended technicians technicians introduced artisan not know colorists introduced technicians,,,,,,,,,,,,,,
2881,neutral,the technicians who the dancer supported expected the analysts .,the dancer expected the technicians .,dancer supported technicians technicians expected analysts not know dancer expected technicians,,,,,,,,,,,,,,
3040,neutral,the musician who the lawyers helped affected the psychiatrists .,the psychiatrists affected the musician .,musician affected psychiatrists not know psychiatrists affected musician,,,,,,,,,,,,,,
3041,neutral,the colorist who the authors helped avoided the doctor .,the doctor avoided the colorist .,colorist avoided doctor not know doctor avoided colorist,,,,,,,,,,,,,,
3200,neutral,the curator who the officers avoided supported the nurse .,the nurse avoided the officers .,curator officers avoided curator supported nurse not know nurse avoided officers,,,,,,,,,,,,,,
3201,neutral,the technologists who the nurses offended advised the strategists .,the strategists offended the nurses .,technologists nurses offended technologists advised strategists not know strategists offended nurses,,,,,,,,,,,,,,
3360,neutral,the technologists who advised the psychiatrists brought the lyricists .,the psychiatrists brought the technologists .,technologists advised psychiatrists technologists brought lyricists not know psychiatrists brought technologists,,,,,,,,,,,,,,
3361,neutral,the analysts who supported the artisans expected the directors .,the artisans expected the analysts .,analysts supported artisans analysts expected directors not know artisans expected analysts,,,,,,,,,,,,,,
3520,neutral,the artists who offended the technologist supported the author .,the author supported the artists .,artists supported author not know author supported artists,,,,,,,,,,,,,,
3521,neutral,the technicians who helped the artisans advised the potter .,the potter advised the technicians .,technicians advised potter not know potter advised technicians,,,,,,,,,,,,,,
3680,neutral,the strategist who avoided the authors offended the psychiatrist .,the psychiatrist offended the authors .,strategist avoided authors strategist offended psychiatrist not know psychiatrist offended authors,,,,,,,,,,,,,,
3681,neutral,the colorists who contacted the musicians expected the dancers .,the dancers expected the musicians .,colorists contacted musicians colorists expected dancers not know dancers expected musicians,,,,,,,,,,,,,,
3840,neutral,the designers advised the strategist who introduced the director .,the strategist advised the designers .,designers advised strategist not know strategist advised designers,,,,,,,,,,,,,,
3841,neutral,the potters advised the professor who helped the dancer .,the professor advised the potters .,potters advised professor not know professor advised potters,,,,,,,,,,,,,,
4000,neutral,the artist helped the strategists who offended the nurses .,the strategists helped the nurses .,strategists offended nurses artist helped strategists not know strategists helped nurses,,,,,,,,,,,,,,
4001,neutral,the musician expected the sculptor who offended the engineers .,the sculptor expected the engineers .,sculptor offended engineers musician expected sculptor not know sculptor expected engineers,,,,,,,,,,,,,,
4160,neutral,the analysts avoided the actor who helped the lawyers .,the lawyers avoided the analysts .,actor helped lawyers analysts avoided actor not know lawyers avoided analysts,,,,,,,,,,,,,,
4161,neutral,the technician supported the designers who contacted the dancer .,the dancer supported the technician .,designers contacted dancer technician supported designers not know dancer supported technician,,,,,,,,,,,,,,
4320,neutral,the officers brought the artists who the designers helped .,the artists brought the officers .,officers brought artists not know artists brought officers,,,,,,,,,,,,,,
4321,neutral,the sculptor introduced the photographer who the officers supported .,the photographer introduced the sculptor .,sculptor introduced photographer not know photographer introduced sculptor,,,,,,,,,,,,,,
4480,neutral,the senators brought the psychiatrists who the authors contacted .,the psychiatrists brought the authors .,psychiatrists authors contacted senators brought psychiatrists not know psychiatrists brought authors,,,,,,,,,,,,,,
4481,neutral,the photographer offended the authors who the artisans supported .,the authors offended the artisans .,authors artisans supported photographer offended authors not know authors offended artisans,,,,,,,,,,,,,,
4640,neutral,the analyst expected the senator who the nurses helped .,the nurses expected the analyst .,senator nurses helped analyst expected senator not know nurses expected analyst,,,,,,,,,,,,,,
4641,neutral,the musician affected the technicians who the strategist supported .,the strategist affected the musician .,technicians strategist supported musician affected technicians not know strategist affected musician,,,,,,,,,,,,,,
4960,neutral,the artists were advised by the directors .,the artists advised the directors .,advised advised directors advised artists not know artists advised directors,,,,,,,,,,,,,,
4961,neutral,the technicians were helped by the designers .,the technicians helped the designers .,helped helped designers helped technicians not know technicians helped designers,,,,,,,,,,,,,,
5280,neutral,the nurse and the lawyers helped the designers .,the lawyers helped the nurse .,nurse helped designers lawyers helped designers not know lawyers helped nurse,,,,,,,,,,,,,,
5281,neutral,the artisan and the technologist avoided the doctors .,the technologist avoided the artisan .,artisan avoided doctors technologist avoided doctors not know technologist avoided artisan,,,,,,,,,,,,,,
5440,neutral,the technicians introduced the artisan and the professors .,the artisan introduced the professors .,technicians introduced artisan technicians introduced professors not know artisan introduced professors,,,,,,,,,,,,,,
5441,neutral,the professors helped the doctor and the lawyers .,the doctor helped the lawyers .,professors helped doctor professors helped lawyers not know doctor helped lawyers,,,,,,,,,,,,,,
5600,neutral,the curators contacted the psychiatrist and the artisans .,the artisans contacted the psychiatrist .,curators contacted psychiatrist curators contacted artisans not know artisans contacted psychiatrist,,,,,,,,,,,,,,
5601,neutral,the nurse brought the technicians and the directors .,the directors brought the technicians .,nurse brought technicians nurse brought directors not know directors brought technicians,,,,,,,,,,,,,,
5920,entailment,popular musicians agreed .,musicians agreed .,popular musicians musicians,,,,,,,,,,,,,,
5921,entailment,famous engineers lay .,engineers lay .,famous engineers engineers,,,,,,,,,,,,,,
