pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the professors by the animators introduced the strategists .,the professors introduced the strategists .,the professors by the animators are still the professors .,,,,,,,,,,,,,,
1,entailment,the musicians in front of the stylists admired the potters .,the musicians admired the potters .,the musicians in front of the stylists are still the musicians .,,,,,,,,,,,,,,
2,entailment,the illustrators in front of the presidents admired the strategist .,the illustrators admired the strategist .,the illustrators in front of the presidents are still the illustrators .,,,,,,,,,,,,,,
3,entailment,the presidents in front of the stylists introduced the professors .,the presidents introduced the professors .,the presidents in front of the stylists are still the presidents .,,,,,,,,,,,,,,
4,entailment,the analysts in front of the lyricist deceived the planners .,the analysts deceived the planners .,the analysts in front of the lyricist are still the analysts .,,,,,,,,,,,,,,
5,entailment,the analysts by the professor advised the directors .,the analysts advised the directors .,the analysts by the professor are still the analysts .,,,,,,,,,,,,,,
6,entailment,the lyricists in front of the illustrators avoided the photojournalist .,the lyricists avoided the photojournalist .,the lyricists in front of the illustrators are still the lyricists .,,,,,,,,,,,,,,
7,entailment,the dancer by the directors recognized the designers .,the dancer recognized the designers .,the dancer by the directors is still the dancer .,,,,,,,,,,,,,,
160,entailment,the strategists that shouted recognized the technicians .,the strategists recognized the technicians .,the strategists that shouted are still the strategists .,,,,,,,,,,,,,,
161,entailment,the musicians that agreed mentioned the lyricists .,the musicians mentioned the lyricists .,the musicians that agreed are still the musicians .,,,,,,,,,,,,,,
162,entailment,the illustrator that listened affected the strategist .,the illustrator affected the strategist .,the illustrator that listened is still the illustrator .,,,,,,,,,,,,,,
163,entailment,the animators that ran advised the president .,the animators advised the president .,the animators that ran are still the animators .,,,,,,,,,,,,,,
164,entailment,the chaplains that danced deceived the musician .,the chaplains deceived the musician .,the chaplains that danced are still the chaplains .,,,,,,,,,,,,,,
165,entailment,the psychologist that waited avoided the manager .,the psychologist avoided the manager .,the psychologist that waited is still the psychologist .,,,,,,,,,,,,,,
166,entailment,the animator that shouted affected the curator .,the animator affected the curator .,the animator that shouted is still the animator .,,,,,,,,,,,,,,
167,entailment,the chaplains that agreed recommended the analysts .,the chaplains recommended the analysts .,the chaplains that agreed are still the chaplains .,,,,,,,,,,,,,,
320,entailment,the administrators that the musicians disturbed advised the designer .,the administrators advised the designer .,the administrators that the musicians disturbed are still the administrators .,,,,,,,,,,,,,,
321,entailment,the administrators that the presidents contacted affected the tourist .,the administrators affected the tourist .,the administrators that the presidents contacted are still the administrators .,,,,,,,,,,,,,,
322,entailment,the dancers that the president advised contacted the manager .,the dancers contacted the manager .,the dancers that the president advised are still the dancers .,,,,,,,,,,,,,,
323,entailment,the planners that the photographers avoided disturbed the banker .,the planners disturbed the banker .,the planners that the photographers avoided are still the planners .,,,,,,,,,,,,,,
324,entailment,the analysts that the professor mentioned affected the animator .,the analysts affected the animator .,the analysts that the professor mentioned are still the analysts .,,,,,,,,,,,,,,
325,entailment,the strategists that the photographer recommended mentioned the tourist .,the strategists mentioned the tourist .,the strategists that the photographer recommended are still the strategists .,,,,,,,,,,,,,,
326,entailment,the potters that the professor affected recommended the animator .,the potters recommended the animator .,the potters that the professor affected are still the potters .,,,,,,,,,,,,,,
327,entailment,the musician that the psychotherapist advised deceived the lyricist .,the musician deceived the lyricist .,the musician that the psychotherapist advised is still the musician .,,,,,,,,,,,,,,
480,entailment,the lyricist that introduced the dancers disturbed the potters .,the lyricist disturbed the potters .,the lyricist that introduced the dancers is still the lyricist .,,,,,,,,,,,,,,
481,entailment,the president that affected the manager avoided the directors .,the president avoided the directors .,the president that affected the manager is still the president .,,,,,,,,,,,,,,
482,entailment,the chaplains that disturbed the stylist recognized the managers .,the chaplains recognized the managers .,the chaplains that disturbed the stylist are still the chaplains .,,,,,,,,,,,,,,
483,entailment,the manager that recognized the director mentioned the planners .,the manager mentioned the planners .,the manager that recognized the director is still the manager .,,,,,,,,,,,,,,
484,entailment,the planners that admired the illustrator mentioned the technician .,the planners mentioned the technician .,the planners that admired the illustrator are still the planners .,,,,,,,,,,,,,,
485,entailment,the banker that disturbed the managers avoided the photojournalist .,the banker avoided the photojournalist .,the banker that disturbed the managers is still the banker .,,,,,,,,,,,,,,
486,entailment,the tourist that recognized the curator deceived the manager .,the tourist deceived the manager .,the tourist that recognized the curator is still the tourist .,,,,,,,,,,,,,,
487,entailment,the stylists that introduced the designer contacted the psychotherapist .,the stylists contacted the psychotherapist .,the stylists that introduced the designer are still the stylists .,,,,,,,,,,,,,,
640,entailment,the potter and the dancer introduced the photographer .,the potter introduced the photographer .,the potter is part of the potter and the dancer .,,,,,,,,,,,,,,
641,entailment,the planners and the professor contacted the analyst .,the planners contacted the analyst .,the planners are part of the planners and the professor .,,,,,,,,,,,,,,
642,entailment,the strategists and the designer introduced the managers .,the strategists introduced the managers .,the strategists are part of the strategists and the designer .,,,,,,,,,,,,,,
643,entailment,the animators and the potters disturbed the musician .,the animators disturbed the musician .,the animators are part of the animators and the potters .,,,,,,,,,,,,,,
644,entailment,the animators and the potter affected the presidents .,the animators affected the presidents .,the animators are part of the animators and the potter .,,,,,,,,,,,,,,
645,entailment,the athletes and the designers affected the managers .,the athletes affected the managers .,the athletes are part of the athletes and the designers .,,,,,,,,,,,,,,
646,entailment,the illustrators and the lyricists admired the dancers .,the illustrators admired the dancers .,the illustrators are part of the illustrators and the lyricists .,,,,,,,,,,,,,,
647,entailment,the lyricist and the psychotherapist affected the photojournalist .,the lyricist affected the photojournalist .,the lyricist is part of the lyricist and the psychotherapist .,,,,,,,,,,,,,,
960,entailment,the professor was avoided by the tourists .,the tourists avoided the professor .,"avoided is the active form of was avoided by , so we swap the professor and the tourists .",,,,,,,,,,,,,,
961,entailment,the analyst was avoided by the psychologist .,the psychologist avoided the analyst .,"avoided is the active form of was avoided by , so we swap the analyst and the psychologist .",,,,,,,,,,,,,,
962,entailment,the potter was introduced by the photojournalists .,the photojournalists introduced the potter .,"introduced is the active form of was introduced by , so we swap the potter and the photojournalists .",,,,,,,,,,,,,,
963,entailment,the administrator was admired by the curator .,the curator admired the administrator .,"admired is the active form of was admired by , so we swap the administrator and the curator .",,,,,,,,,,,,,,
964,entailment,the tourist was introduced by the lyricist .,the lyricist introduced the tourist .,"introduced is the active form of was introduced by , so we swap the tourist and the lyricist .",,,,,,,,,,,,,,
