pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the counselor by the administrators encouraged the illustrators .,the counselor encouraged the illustrators .,the counselor by the administrators is still the counselor .,,,,,,,,,,,,,,
1,entailment,the essayist near the counselor brought the managers .,the essayist brought the managers .,the essayist near the counselor is still the essayist .,,,,,,,,,,,,,,
2,entailment,the designer by the photographer helped the manager .,the designer helped the manager .,the designer by the photographer is still the designer .,,,,,,,,,,,,,,
3,entailment,the actor near the singers helped the chaplains .,the actor helped the chaplains .,the actor near the singers is still the actor .,,,,,,,,,,,,,,
4,entailment,the professors near the strategists helped the designers .,the professors helped the designers .,the professors near the strategists are still the professors .,,,,,,,,,,,,,,
5,entailment,the director near the designer called the photographers .,the director called the photographers .,the director near the designer is still the director .,,,,,,,,,,,,,,
6,entailment,the singers by the stylist called the bankers .,the singers called the bankers .,the singers by the stylist are still the singers .,,,,,,,,,,,,,,
7,entailment,the illustrator near the presidents supported the managers .,the illustrator supported the managers .,the illustrator near the presidents is still the illustrator .,,,,,,,,,,,,,,
8,entailment,the architects by the actor helped the manager .,the architects helped the manager .,the architects by the actor are still the architects .,,,,,,,,,,,,,,
9,entailment,the counselors near the technologists encouraged the analysts .,the counselors encouraged the analysts .,the counselors near the technologists are still the counselors .,,,,,,,,,,,,,,
10,entailment,the scientists by the manager saw the stylists .,the scientists saw the stylists .,the scientists by the manager are still the scientists .,,,,,,,,,,,,,,
11,entailment,the technologist by the stylists brought the scientists .,the technologist brought the scientists .,the technologist by the stylists is still the technologist .,,,,,,,,,,,,,,
12,entailment,the essayist by the technicians expected the stylist .,the essayist expected the stylist .,the essayist by the technicians is still the essayist .,,,,,,,,,,,,,,
13,entailment,the stylists by the scientists saw the strategists .,the stylists saw the strategists .,the stylists by the scientists are still the stylists .,,,,,,,,,,,,,,
14,entailment,the doctor near the architects thanked the director .,the doctor thanked the director .,the doctor near the architects is still the doctor .,,,,,,,,,,,,,,
15,entailment,the photographer by the stylists helped the banker .,the photographer helped the banker .,the photographer by the stylists is still the photographer .,,,,,,,,,,,,,,
160,entailment,the manager that panicked brought the professors .,the manager brought the professors .,the manager that panicked is still the manager .,,,,,,,,,,,,,,
161,entailment,the bankers that laughed mentioned the director .,the bankers mentioned the director .,the bankers that laughed are still the bankers .,,,,,,,,,,,,,,
162,entailment,the programmers that died expected the illustrator .,the programmers expected the illustrator .,the programmers that died are still the programmers .,,,,,,,,,,,,,,
163,entailment,the director that appeared found the professor .,the director found the professor .,the director that appeared is still the director .,,,,,,,,,,,,,,
164,entailment,the athletes that arrived saw the doctor .,the athletes saw the doctor .,the athletes that arrived are still the athletes .,,,,,,,,,,,,,,
165,entailment,the tourist that died brought the manager .,the tourist brought the manager .,the tourist that died is still the tourist .,,,,,,,,,,,,,,
166,entailment,the designers that waited thanked the analyst .,the designers thanked the analyst .,the designers that waited are still the designers .,,,,,,,,,,,,,,
167,entailment,the technologist that died helped the counselor .,the technologist helped the counselor .,the technologist that died is still the technologist .,,,,,,,,,,,,,,
168,entailment,the singers that resigned thanked the illustrator .,the singers thanked the illustrator .,the singers that resigned are still the singers .,,,,,,,,,,,,,,
169,entailment,the strategists that yelled saw the administrators .,the strategists saw the administrators .,the strategists that yelled are still the strategists .,,,,,,,,,,,,,,
170,entailment,the artists that yelled found the technologist .,the artists found the technologist .,the artists that yelled are still the artists .,,,,,,,,,,,,,,
