pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the counselor by the administrators encouraged the illustrators .,the counselor encouraged the illustrators .,the counselor by the administrators is still the counselor .,,,,,,,,,,,,,,
160,entailment,the manager that panicked brought the professors .,the manager brought the professors .,the manager that panicked is still the manager .,,,,,,,,,,,,,,
320,entailment,the actor that the athlete expected thanked the essayists .,the actor thanked the essayists .,the actor that the athlete expected is still the actor .,,,,,,,,,,,,,,
480,entailment,the manager that brought the presidents mentioned the architects .,the manager mentioned the architects .,the manager that brought the presidents is still the manager .,,,,,,,,,,,,,,
640,entailment,the athletes and the technologists supported the chaplains .,the athletes supported the chaplains .,the athletes are part of the athletes and the technologists .,,,,,,,,,,,,,,
800,entailment,the presidents addressed the technicians and the artists .,the presidents addressed the artists .,the artists are part of the technicians and the artists .,,,,,,,,,,,,,,
960,entailment,the president was encouraged by the essayists .,the essayists encouraged the president .,"encouraged is the active form of was encouraged by , so we swap the president and the essayists .",,,,,,,,,,,,,,
1280,entailment,the photographer that the essayists thanked helped the tourist .,the essayists thanked the photographer .,that in that the essayists thanked refers to the photographer .,,,,,,,,,,,,,,
1440,entailment,the technician that expected the counselors thanked the administrators .,the technician expected the counselors .,that in that expected the counselors refers to the technician .,,,,,,,,,,,,,,
1600,entailment,the architects mentioned the tourist that brought the director .,the tourist brought the director .,the tourist is the subject of the relative clause that brought the director .,,,,,,,,,,,,,,
1760,entailment,the doctors brought the analysts that the presidents supported .,the presidents supported the analysts .,the analysts are the object of the relative clause that the presidents supported .,,,,,,,,,,,,,,
1920,neutral,the illustrators near the bankers encouraged the artist .,the bankers encouraged the illustrators .,"the illustrators encouraged the artist and the illustrators are near the bankers , we do not know whether the bankers encouraged the illustrators .",,,,,,,,,,,,,,
2080,neutral,the counselor near the presidents found the photographers .,the photographers found the counselor .,"the counselor found the photographers , we do not know whether the photographers found the counselor .",,,,,,,,,,,,,,
2240,neutral,the analysts near the programmer called the professors .,the professors called the programmer .,"the analysts called the professors and the programmer is near the analysts , we do not know whether the professors called the programmer .",,,,,,,,,,,,,,
2400,neutral,the technologists encouraged the illustrator near the doctors .,the illustrator encouraged the technologists .,"the technologists encouraged the illustrator , we do not know whether the illustrator encouraged the technologists .",,,,,,,,,,,,,,
2560,neutral,the architects found the strategist by the designers .,the strategist found the designers .,"the architects found the strategist and the strategist is by the designers , we do not know whether the strategist found the designers .",,,,,,,,,,,,,,
2720,neutral,the administrators found the tourist near the chaplain .,the chaplain found the administrators .,"the administrators found the tourist and the tourist is near the chaplain , we do not know whether the chaplain found the administrators .",,,,,,,,,,,,,,
2880,neutral,the analysts that the doctors saw helped the manager .,the doctors helped the analysts .,"that in that the doctors saw refers to the analysts and the analysts helped the manager , we do not know whether the doctors helped the analysts .",,,,,,,,,,,,,,
3040,neutral,the counselor that the professor brought supported the presidents .,the presidents supported the counselor .,"the counselor supported the presidents , we do not know whether the presidents supported the counselor .",,,,,,,,,,,,,,
3200,neutral,the counselor that the analyst thanked saw the designer .,the designer thanked the analyst .,"the counselor is the object of the relative clause that the analyst thanked and the counselor saw the designer , we do not know whether the designer thanked the analyst .",,,,,,,,,,,,,,
3520,neutral,the counselors that expected the illustrators saw the director .,the director saw the counselors .,"the counselors saw the director , we do not know whether the director saw the counselors .",,,,,,,,,,,,,,
3680,neutral,the photographers that helped the analyst expected the stylist .,the stylist expected the analyst .,"the photographers are the subject of the relative clause that helped the analyst and the photographers expected the stylist , we do not know whether the stylist expected the analyst .",,,,,,,,,,,,,,
3840,neutral,the actors called the athletes that saw the artists .,the athletes called the actors .,"the actors called the athletes , we do not know whether the athletes called the actors .",,,,,,,,,,,,,,
4000,neutral,the analyst addressed the architect that brought the essayist .,the architect addressed the essayist .,"the architect is the subject of the relative clause that brought the essayist and the analyst addressed the architect , we do not know whether the architect addressed the essayist .",,,,,,,,,,,,,,
