pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the scientist by the director encouraged the psychiatrist .,the scientist encouraged the psychiatrist .,,,,,,,,,,,,,,,
160,entailment,the director that voted saw the photojournalists .,the director saw the photojournalists .,,,,,,,,,,,,,,,
320,entailment,the planner that the psychiatrists offended saw the animator .,the planner saw the animator .,,,,,,,,,,,,,,,
640,entailment,the worker and the essayists offended the artisan .,the worker offended the artisan .,,,,,,,,,,,,,,,
800,entailment,the designers thanked the essayist and the psychiatrists .,the designers thanked the psychiatrists .,,,,,,,,,,,,,,,
960,entailment,the president was expected by the worker .,the worker expected the president .,,,,,,,,,,,,,,,
1120,entailment,the strategists were addressed by the designers .,the designers addressed the strategists .,,,,,,,,,,,,,,,
1280,entailment,the directors that the artists encouraged helped the programmer .,the artists encouraged the directors .,,,,,,,,,,,,,,,
1440,entailment,the planners that brought the bakers addressed the psychiatrists .,the planners brought the bakers .,,,,,,,,,,,,,,,
1600,entailment,the illustrators brought the musicians that helped the manager .,the musicians helped the manager .,,,,,,,,,,,,,,,
1920,neutral,the stylist in front of the officer addressed the psychologists .,the officer addressed the stylist .,,,,,,,,,,,,,,,
2720,neutral,the musician encouraged the writers in front of the planners .,the planners encouraged the musician .,,,,,,,,,,,,,,,
2880,neutral,the workers that the designers encouraged expected the planners .,the designers expected the workers .,,,,,,,,,,,,,,,
3360,neutral,the psychiatrists that expected the president affected the technician .,the president affected the psychiatrists .,,,,,,,,,,,,,,,
3520,neutral,the writer that advised the animators addressed the stylist .,the stylist addressed the writer .,,,,,,,,,,,,,,,
3680,neutral,the presidents that offended the psychotherapists affected the strategists .,the strategists affected the psychotherapists .,,,,,,,,,,,,,,,
3840,neutral,the artisans helped the psychotherapist that avoided the planners .,the psychotherapist helped the artisans .,,,,,,,,,,,,,,,
4000,neutral,the photojournalists affected the stylist that offended the manager .,the stylist affected the manager .,,,,,,,,,,,,,,,
4160,neutral,the animators offended the psychotherapist that advised the scientists .,the scientists offended the animators .,,,,,,,,,,,,,,,
4320,neutral,the stylist thanked the artisans that the animator addressed .,the artisans thanked the stylist .,,,,,,,,,,,,,,,
4640,neutral,the programmers thanked the colorists that the engineer expected .,the engineer thanked the programmers .,,,,,,,,,,,,,,,
4800,neutral,the psychiatrist was avoided by the worker .,the psychiatrist avoided the worker .,,,,,,,,,,,,,,,
5120,neutral,the officer and the programmers helped the stylists .,the officer helped the programmers .,,,,,,,,,,,,,,,
5280,neutral,the engineer and the artist addressed the psychologist .,the artist addressed the engineer .,,,,,,,,,,,,,,,
5440,neutral,the president helped the musicians and the technician .,the musicians helped the technician .,,,,,,,,,,,,,,,
5760,neutral,the manager advised the directors .,the directors advised the manager .,,,,,,,,,,,,,,,
5920,entailment,young directors talked .,directors talked .,,,,,,,,,,,,,,,
6080,entailment,popular directors advised the technicians .,directors advised the technicians .,,,,,,,,,,,,,,,
6400,entailment,the photojournalist affected the director that talked .,the photojournalist affected the director .,,,,,,,,,,,,,,,
6560,entailment,the planners saw the colorists that the worker brought .,the planners saw the colorists .,,,,,,,,,,,,,,,
