pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the scientist by the director encouraged the psychiatrist .,the scientist encouraged the psychiatrist .,the scientist by the director is still the scientist .,,,,,,,,,,,,,,
160,entailment,the director that voted saw the photojournalists .,the director saw the photojournalists .,the director that voted is still the director .,,,,,,,,,,,,,,
320,entailment,the planner that the psychiatrists offended saw the animator .,the planner saw the animator .,the planner that the psychiatrists offended is still the planner .,,,,,,,,,,,,,,
640,entailment,the worker and the essayists offended the artisan .,the worker offended the artisan .,the worker is part of the worker and the essayists .,,,,,,,,,,,,,,
800,entailment,the designers thanked the essayist and the psychiatrists .,the designers thanked the psychiatrists .,the psychiatrists are part of the essayist and the psychiatrists .,,,,,,,,,,,,,,
960,entailment,the president was expected by the worker .,the worker expected the president .,"expected is the active form of was expected by , so we swap the president and the worker .",,,,,,,,,,,,,,
1120,entailment,the strategists were addressed by the designers .,the designers addressed the strategists .,"addressed is the active form of was addressed by , so we swap the strategists and the designers .",,,,,,,,,,,,,,
1280,entailment,the directors that the artists encouraged helped the programmer .,the artists encouraged the directors .,that in that the artists encouraged refers to the directors .,,,,,,,,,,,,,,
1440,entailment,the planners that brought the bakers addressed the psychiatrists .,the planners brought the bakers .,that in that brought the bakers refers to the planners .,,,,,,,,,,,,,,
1600,entailment,the illustrators brought the musicians that helped the manager .,the musicians helped the manager .,the musicians is the subject of the relative clause that helped the manager .,,,,,,,,,,,,,,
1920,neutral,the stylist in front of the officer addressed the psychologists .,the officer addressed the stylist .,"the stylist addressed the psychologists and the stylist is in front of the officer , we do not know whether the officer addressed the stylist .",,,,,,,,,,,,,,
2720,neutral,the musician encouraged the writers in front of the planners .,the planners encouraged the musician .,"the musician encouraged the writers and the writers are in front of the planners , we do not know whether the planners encouraged the musician .",,,,,,,,,,,,,,
2880,neutral,the workers that the designers encouraged expected the planners .,the designers expected the workers .,"that in that the designers encouraged refers to the workers and the workers expected the planners , we do not know whether the designers expected the workers .",,,,,,,,,,,,,,
