pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the author next to the psychotherapist offended the chaplains .,the author offended the chaplains .,the author next to the psychotherapist is still the author .,,,,,,,,,,,,,,
1,entailment,the dancers next to the architect deceived the artisans .,the dancers deceived the artisans .,the dancers next to the architect are still the dancers .,,,,,,,,,,,,,,
2,entailment,the artisans next to the essayist mentioned the actor .,the artisans mentioned the actor .,the artisans next to the essayist are still the artisans .,,,,,,,,,,,,,,
3,entailment,the lyricists next to the photojournalist offended the artist .,the lyricists offended the artist .,the lyricists next to the photojournalist are still the lyricists .,,,,,,,,,,,,,,
4,entailment,the managers near the tourist affected the officers .,the managers affected the officers .,the managers near the tourist are still the managers .,,,,,,,,,,,,,,
5,entailment,the chaplains near the artist saw the tourists .,the chaplains saw the tourists .,the chaplains near the artist are still the chaplains .,,,,,,,,,,,,,,
6,entailment,the artists near the actor affected the workers .,the artists affected the workers .,the artists near the actor are still the artists .,,,,,,,,,,,,,,
7,entailment,the essayists near the psychologists affected the worker .,the essayists affected the worker .,the essayists near the psychologists are still the essayists .,,,,,,,,,,,,,,
8,entailment,the psychologists next to the tourists helped the manager .,the psychologists helped the manager .,the psychologists next to the tourists are still the psychologists .,,,,,,,,,,,,,,
9,entailment,the stylist near the psychologist affected the photojournalist .,the stylist affected the photojournalist .,the stylist near the psychologist is still the stylist .,,,,,,,,,,,,,,
10,entailment,the chaplain near the photographer offended the psychiatrist .,the chaplain offended the psychiatrist .,the chaplain near the photographer is still the chaplain .,,,,,,,,,,,,,,
11,entailment,the stylists next to the lyricists offended the technologists .,the stylists offended the technologists .,the stylists next to the lyricists are still the stylists .,,,,,,,,,,,,,,
12,entailment,the artisan near the psychiatrist recommended the chaplains .,the artisan recommended the chaplains .,the artisan near the psychiatrist is still the artisan .,,,,,,,,,,,,,,
13,entailment,the artisans next to the psychiatrists offended the sculptors .,the artisans offended the sculptors .,the artisans next to the psychiatrists are still the artisans .,,,,,,,,,,,,,,
14,entailment,the architects near the photographers thanked the authors .,the architects thanked the authors .,the architects near the photographers are still the architects .,,,,,,,,,,,,,,
15,entailment,the photographer near the lyricist advised the programmers .,the photographer advised the programmers .,the photographer near the lyricist is still the photographer .,,,,,,,,,,,,,,
