pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the author next to the psychotherapist offended the chaplains .,the author offended the chaplains .,author psychotherapist author,,,,,,,,,,,,,,
1,entailment,the dancers next to the architect deceived the artisans .,the dancers deceived the artisans .,dancers architect dancers,,,,,,,,,,,,,,
2,entailment,the artisans next to the essayist mentioned the actor .,the artisans mentioned the actor .,artisans essayist artisans,,,,,,,,,,,,,,
3,entailment,the lyricists next to the photojournalist offended the artist .,the lyricists offended the artist .,lyricists photojournalist lyricists,,,,,,,,,,,,,,
4,entailment,the managers near the tourist affected the officers .,the managers affected the officers .,managers tourist managers,,,,,,,,,,,,,,
5,entailment,the chaplains near the artist saw the tourists .,the chaplains saw the tourists .,chaplains artist chaplains,,,,,,,,,,,,,,
6,entailment,the artists near the actor affected the workers .,the artists affected the workers .,artists actor artists,,,,,,,,,,,,,,
7,entailment,the essayists near the psychologists affected the worker .,the essayists affected the worker .,essayists psychologists essayists,,,,,,,,,,,,,,
8,entailment,the psychologists next to the tourists helped the manager .,the psychologists helped the manager .,psychologists tourists psychologists,,,,,,,,,,,,,,
9,entailment,the stylist near the psychologist affected the photojournalist .,the stylist affected the photojournalist .,stylist psychologist stylist,,,,,,,,,,,,,,
10,entailment,the chaplain near the photographer offended the psychiatrist .,the chaplain offended the psychiatrist .,chaplain photographer chaplain,,,,,,,,,,,,,,
11,entailment,the stylists next to the lyricists offended the technologists .,the stylists offended the technologists .,stylists lyricists stylists,,,,,,,,,,,,,,
12,entailment,the artisan near the psychiatrist recommended the chaplains .,the artisan recommended the chaplains .,artisan psychiatrist artisan,,,,,,,,,,,,,,
13,entailment,the artisans next to the psychiatrists offended the sculptors .,the artisans offended the sculptors .,artisans psychiatrists artisans,,,,,,,,,,,,,,
14,entailment,the architects near the photographers thanked the authors .,the architects thanked the authors .,architects photographers architects,,,,,,,,,,,,,,
15,entailment,the photographer near the lyricist advised the programmers .,the photographer advised the programmers .,photographer lyricist photographer,,,,,,,,,,,,,,
16,entailment,the psychotherapist next to the psychologist thanked the worker .,the psychotherapist thanked the worker .,psychotherapist psychologist psychotherapist,,,,,,,,,,,,,,
17,entailment,the programmer near the artist thanked the photojournalist .,the programmer thanked the photojournalist .,programmer artist programmer,,,,,,,,,,,,,,
18,entailment,the essayist near the technologists saw the tourists .,the essayist saw the tourists .,essayist technologists essayist,,,,,,,,,,,,,,
19,entailment,the psychiatrists near the students deceived the artist .,the psychiatrists deceived the artist .,psychiatrists students psychiatrists,,,,,,,,,,,,,,
20,entailment,the workers near the artist mentioned the stylist .,the workers mentioned the stylist .,workers artist workers,,,,,,,,,,,,,,
21,entailment,the artist next to the stylists deceived the actors .,the artist deceived the actors .,artist stylists artist,,,,,,,,,,,,,,
22,entailment,the artists near the psychotherapists deceived the managers .,the artists deceived the managers .,artists psychotherapists artists,,,,,,,,,,,,,,
23,entailment,the students next to the tourists affected the lyricist .,the students affected the lyricist .,students tourists students,,,,,,,,,,,,,,
24,entailment,the nurse near the psychiatrists saw the artisans .,the nurse saw the artisans .,nurse psychiatrists nurse,,,,,,,,,,,,,,
25,entailment,the artists next to the artisans recommended the tourist .,the artists recommended the tourist .,artists artisans artists,,,,,,,,,,,,,,
26,entailment,the scientist next to the lyricist recognized the technologists .,the scientist recognized the technologists .,scientist lyricist scientist,,,,,,,,,,,,,,
27,entailment,the worker next to the lyricists recognized the stylists .,the worker recognized the stylists .,worker lyricists worker,,,,,,,,,,,,,,
28,entailment,the artists next to the essayists recognized the scientists .,the artists recognized the scientists .,artists essayists artists,,,,,,,,,,,,,,
29,entailment,the artist next to the artisans saw the managers .,the artist saw the managers .,artist artisans artist,,,,,,,,,,,,,,
30,entailment,the psychotherapist next to the student thanked the lyricist .,the psychotherapist thanked the lyricist .,psychotherapist student psychotherapist,,,,,,,,,,,,,,
31,entailment,the psychologist next to the architects saw the manager .,the psychologist saw the manager .,psychologist architects psychologist,,,,,,,,,,,,,,
32,entailment,the psychiatrists near the scientist deceived the photojournalists .,the psychiatrists deceived the photojournalists .,psychiatrists scientist psychiatrists,,,,,,,,,,,,,,
33,entailment,the manager near the animator advised the dancers .,the manager advised the dancers .,manager animator manager,,,,,,,,,,,,,,
34,entailment,the actor next to the artists addressed the managers .,the actor addressed the managers .,actor artists actor,,,,,,,,,,,,,,
35,entailment,the programmer near the artist advised the managers .,the programmer advised the managers .,programmer artist programmer,,,,,,,,,,,,,,
36,entailment,the psychologist near the artisans recommended the photojournalists .,the psychologist recommended the photojournalists .,psychologist artisans psychologist,,,,,,,,,,,,,,
