pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the illustrator by the artisans deceived the writer .,the illustrator deceived the writer .,the illustrator by the artisans is still the illustrator .,,,,,,,,,,,,,,
1,entailment,the designer behind the students deceived the bakers .,the designer deceived the bakers .,the designer behind the students is still the designer .,,,,,,,,,,,,,,
2,entailment,the animator behind the presidents needed the dancer .,the animator needed the dancer .,the animator behind the presidents is still the animator .,,,,,,,,,,,,,,
3,entailment,the psychologist next to the animators needed the artisan .,the psychologist needed the artisan .,the psychologist next to the animators is still the psychologist .,,,,,,,,,,,,,,
4,entailment,the designers in front of the artisans needed the musicians .,the designers needed the musicians .,the designers in front of the artisans are still the designers .,,,,,,,,,,,,,,
5,entailment,the presidents by the illustrators contacted the essayist .,the presidents contacted the essayist .,the presidents by the illustrators are still the presidents .,,,,,,,,,,,,,,
6,entailment,the psychologist by the scientist introduced the athletes .,the psychologist introduced the athletes .,the psychologist by the scientist is still the psychologist .,,,,,,,,,,,,,,
7,entailment,the photographer by the designers deceived the students .,the photographer deceived the students .,the photographer by the designers is still the photographer .,,,,,,,,,,,,,,
8,entailment,the animators near the judge saw the athletes .,the animators saw the athletes .,the animators near the judge are still the animators .,,,,,,,,,,,,,,
9,entailment,the musicians by the students expected the presidents .,the musicians expected the presidents .,the musicians by the students are still the musicians .,,,,,,,,,,,,,,
10,entailment,the managers behind the scientist introduced the student .,the managers introduced the student .,the managers behind the scientist are still the managers .,,,,,,,,,,,,,,
11,entailment,the students near the managers brought the judges .,the students brought the judges .,the students near the managers are still the students .,,,,,,,,,,,,,,
12,entailment,the musicians behind the animator contacted the designers .,the musicians contacted the designers .,the musicians behind the animator are still the musicians .,,,,,,,,,,,,,,
13,entailment,the writers near the designers recognized the president .,the writers recognized the president .,the writers near the designers are still the writers .,,,,,,,,,,,,,,
14,entailment,the stylists next to the judges recommended the strategists .,the stylists recommended the strategists .,the stylists next to the judges are still the stylists .,,,,,,,,,,,,,,
15,entailment,the athletes next to the planners needed the photographer .,the athletes needed the photographer .,the athletes next to the planners are still the athletes .,,,,,,,,,,,,,,
16,entailment,the dancers near the colorists advised the student .,the dancers advised the student .,the dancers near the colorists are still the dancers .,,,,,,,,,,,,,,
17,entailment,the athletes near the artists introduced the colorists .,the athletes introduced the colorists .,the athletes near the artists are still the athletes .,,,,,,,,,,,,,,
18,entailment,the planner next to the scientists needed the artists .,the planner needed the artists .,the planner next to the scientists is still the planner .,,,,,,,,,,,,,,
19,entailment,the judges in front of the strategists needed the worker .,the judges needed the worker .,the judges in front of the strategists are still the judges .,,,,,,,,,,,,,,
20,entailment,the animator in front of the illustrators contacted the presidents .,the animator contacted the presidents .,the animator in front of the illustrators is still the animator .,,,,,,,,,,,,,,
21,entailment,the writer in front of the stylist brought the illustrator .,the writer brought the illustrator .,the writer in front of the stylist is still the writer .,,,,,,,,,,,,,,
22,entailment,the essayist in front of the illustrator advised the athlete .,the essayist advised the athlete .,the essayist in front of the illustrator is still the essayist .,,,,,,,,,,,,,,
23,entailment,the musician near the artisan advised the essayists .,the musician advised the essayists .,the musician near the artisan is still the musician .,,,,,,,,,,,,,,
24,entailment,the director next to the strategist introduced the artists .,the director introduced the artists .,the director next to the strategist is still the director .,,,,,,,,,,,,,,
25,entailment,the senator near the athletes introduced the student .,the senator introduced the student .,the senator near the athletes is still the senator .,,,,,,,,,,,,,,
26,entailment,the strategist near the photojournalist recognized the designer .,the strategist recognized the designer .,the strategist near the photojournalist is still the strategist .,,,,,,,,,,,,,,
27,entailment,the senators behind the professors disturbed the bakers .,the senators disturbed the bakers .,the senators behind the professors are still the senators .,,,,,,,,,,,,,,
28,entailment,the athletes near the baker advised the students .,the athletes advised the students .,the athletes near the baker are still the athletes .,,,,,,,,,,,,,,
29,entailment,the artists by the animator recognized the artisan .,the artists recognized the artisan .,the artists by the animator are still the artists .,,,,,,,,,,,,,,
30,entailment,the psychologist in front of the artisan deceived the director .,the psychologist deceived the director .,the psychologist in front of the artisan is still the psychologist .,,,,,,,,,,,,,,
31,entailment,the artists by the colorists needed the senator .,the artists needed the senator .,the artists by the colorists are still the artists .,,,,,,,,,,,,,,
32,entailment,the artists near the manager brought the psychologist .,the artists brought the psychologist .,the artists near the manager are still the artists .,,,,,,,,,,,,,,
33,entailment,the essayist near the artists brought the illustrator .,the essayist brought the illustrator .,the essayist near the artists is still the essayist .,,,,,,,,,,,,,,
34,entailment,the colorist in front of the musicians disturbed the director .,the colorist disturbed the director .,the colorist in front of the musicians is still the colorist .,,,,,,,,,,,,,,
35,entailment,the planner next to the strategists brought the professors .,the planner brought the professors .,the planner next to the strategists is still the planner .,,,,,,,,,,,,,,
36,entailment,the stylists in front of the students brought the musicians .,the stylists brought the musicians .,the stylists in front of the students are still the stylists .,,,,,,,,,,,,,,
37,entailment,the presidents behind the illustrator introduced the managers .,the presidents introduced the managers .,the presidents behind the illustrator are still the presidents .,,,,,,,,,,,,,,
38,entailment,the colorists in front of the senators advised the workers .,the colorists advised the workers .,the colorists in front of the senators are still the colorists .,,,,,,,,,,,,,,
39,entailment,the judge by the essayist disturbed the scientist .,the judge disturbed the scientist .,the judge by the essayist is still the judge .,,,,,,,,,,,,,,
40,entailment,the artists next to the photojournalists saw the students .,the artists saw the students .,the artists next to the photojournalists are still the artists .,,,,,,,,,,,,,,
41,entailment,the animator near the senators deceived the artist .,the animator deceived the artist .,the animator near the senators is still the animator .,,,,,,,,,,,,,,
42,entailment,the artists next to the director deceived the writers .,the artists deceived the writers .,the artists next to the director are still the artists .,,,,,,,,,,,,,,
43,entailment,the dancers behind the scientist needed the animator .,the dancers needed the animator .,the dancers behind the scientist are still the dancers .,,,,,,,,,,,,,,
44,entailment,the illustrator next to the judges needed the stylists .,the illustrator needed the stylists .,the illustrator next to the judges is still the illustrator .,,,,,,,,,,,,,,
45,entailment,the animators near the artist recognized the writer .,the animators recognized the writer .,the animators near the artist are still the animators .,,,,,,,,,,,,,,
46,entailment,the dancer next to the director deceived the photographers .,the dancer deceived the photographers .,the dancer next to the director is still the dancer .,,,,,,,,,,,,,,
47,entailment,the designers near the photographer disturbed the essayists .,the designers disturbed the essayists .,the designers near the photographer are still the designers .,,,,,,,,,,,,,,
48,entailment,the musicians in front of the illustrators introduced the artists .,the musicians introduced the artists .,the musicians in front of the illustrators are still the musicians .,,,,,,,,,,,,,,
49,entailment,the planners behind the dancer introduced the designers .,the planners introduced the designers .,the planners behind the dancer are still the planners .,,,,,,,,,,,,,,
50,entailment,the stylists behind the essayist recognized the artists .,the stylists recognized the artists .,the stylists behind the essayist are still the stylists .,,,,,,,,,,,,,,
51,entailment,the photojournalist in front of the professors disturbed the scientist .,the photojournalist disturbed the scientist .,the photojournalist in front of the professors is still the photojournalist .,,,,,,,,,,,,,,
52,entailment,the photographer next to the animator expected the illustrator .,the photographer expected the illustrator .,the photographer next to the animator is still the photographer .,,,,,,,,,,,,,,
53,entailment,the dancer by the worker saw the photographers .,the dancer saw the photographers .,the dancer by the worker is still the dancer .,,,,,,,,,,,,,,
54,entailment,the planners behind the colorists disturbed the judges .,the planners disturbed the judges .,the planners behind the colorists are still the planners .,,,,,,,,,,,,,,
55,entailment,the judge near the worker contacted the scientists .,the judge contacted the scientists .,the judge near the worker is still the judge .,,,,,,,,,,,,,,
56,entailment,the strategist next to the athlete brought the director .,the strategist brought the director .,the strategist next to the athlete is still the strategist .,,,,,,,,,,,,,,
57,entailment,the writer by the illustrator introduced the animator .,the writer introduced the animator .,the writer by the illustrator is still the writer .,,,,,,,,,,,,,,
58,entailment,the stylists in front of the workers deceived the artisan .,the stylists deceived the artisan .,the stylists in front of the workers are still the stylists .,,,,,,,,,,,,,,
59,entailment,the psychologists by the photographers saw the director .,the psychologists saw the director .,the psychologists by the photographers are still the psychologists .,,,,,,,,,,,,,,
60,entailment,the scientist next to the musician brought the manager .,the scientist brought the manager .,the scientist next to the musician is still the scientist .,,,,,,,,,,,,,,
61,entailment,the planners by the senators introduced the essayist .,the planners introduced the essayist .,the planners by the senators are still the planners .,,,,,,,,,,,,,,
62,entailment,the judges behind the artist recognized the musicians .,the judges recognized the musicians .,the judges behind the artist are still the judges .,,,,,,,,,,,,,,
63,entailment,the photographer near the planners expected the president .,the photographer expected the president .,the photographer near the planners is still the photographer .,,,,,,,,,,,,,,
160,entailment,the psychologist who arrived needed the illustrators .,the psychologist needed the illustrators .,the psychologist who arrived is still the psychologist .,,,,,,,,,,,,,,
161,entailment,the musician who voted contacted the photographers .,the musician contacted the photographers .,the musician who voted is still the musician .,,,,,,,,,,,,,,
162,entailment,the baker who lay contacted the student .,the baker contacted the student .,the baker who lay is still the baker .,,,,,,,,,,,,,,
