pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the illustrator by the artisans deceived the writer .,the illustrator deceived the writer .,,,,,,,,,,,,,,,
1,entailment,the designer behind the students deceived the bakers .,the designer deceived the bakers .,,,,,,,,,,,,,,,
160,entailment,the psychologist who arrived needed the illustrators .,the psychologist needed the illustrators .,,,,,,,,,,,,,,,
161,entailment,the musician who voted contacted the photographers .,the musician contacted the photographers .,,,,,,,,,,,,,,,
320,entailment,the animators who the workers deceived brought the illustrator .,the animators brought the illustrator .,,,,,,,,,,,,,,,
321,entailment,the illustrators that the artisan contacted needed the photographers .,the illustrators needed the photographers .,,,,,,,,,,,,,,,
640,entailment,the judge and the colorists needed the animators .,the judge needed the animators .,,,,,,,,,,,,,,,
641,entailment,the scientists and the manager introduced the baker .,the scientists introduced the baker .,,,,,,,,,,,,,,,
800,entailment,the musician saw the managers and the strategist .,the musician saw the strategist .,,,,,,,,,,,,,,,
801,entailment,the planners disturbed the psychologist and the directors .,the planners disturbed the directors .,,,,,,,,,,,,,,,
1120,entailment,the designers were introduced by the animator .,the animator introduced the designers .,,,,,,,,,,,,,,,
1121,entailment,the scientists were expected by the musicians .,the musicians expected the scientists .,,,,,,,,,,,,,,,
1280,entailment,the psychologist that the writer saw deceived the judges .,the writer saw the psychologist .,,,,,,,,,,,,,,,
1281,entailment,the athlete who the animator advised contacted the strategist .,the animator advised the athlete .,,,,,,,,,,,,,,,
1600,entailment,the animators expected the directors that needed the worker .,the directors needed the worker .,,,,,,,,,,,,,,,
1601,entailment,the athlete disturbed the designer who contacted the artists .,the designer contacted the artists .,,,,,,,,,,,,,,,
1760,entailment,the baker brought the senator who the students contacted .,the students contacted the senator .,,,,,,,,,,,,,,,
1761,entailment,the photojournalists recommended the stylists that the designer expected .,the designer expected the stylists .,,,,,,,,,,,,,,,
1920,neutral,the directors next to the colorist expected the workers .,the colorist expected the directors .,,,,,,,,,,,,,,,
1921,neutral,the artist by the stylist recognized the planners .,the stylist recognized the artist .,,,,,,,,,,,,,,,
2080,neutral,the manager next to the essayist saw the writers .,the writers saw the manager .,,,,,,,,,,,,,,,
2081,neutral,the artisan in front of the strategist saw the senators .,the senators saw the artisan .,,,,,,,,,,,,,,,
2240,neutral,the illustrators next to the workers recognized the managers .,the managers recognized the workers .,,,,,,,,,,,,,,,
2241,neutral,the dancer by the illustrator advised the planner .,the planner advised the illustrator .,,,,,,,,,,,,,,,
2560,neutral,the senators advised the baker by the photographers .,the baker advised the photographers .,,,,,,,,,,,,,,,
2561,neutral,the planner deceived the designer behind the worker .,the designer deceived the worker .,,,,,,,,,,,,,,,
2720,neutral,the artist brought the writers in front of the athlete .,the athlete brought the artist .,,,,,,,,,,,,,,,
2721,neutral,the photojournalist saw the psychologist in front of the writers .,the writers saw the photojournalist .,,,,,,,,,,,,,,,
2880,neutral,the senators who the psychologist saw recommended the artists .,the psychologist recommended the senators .,,,,,,,,,,,,,,,
2881,neutral,the photographers who the psychologist deceived brought the musician .,the psychologist brought the photographers .,,,,,,,,,,,,,,,
3040,neutral,the musicians that the student disturbed advised the photojournalist .,the photojournalist advised the musicians .,,,,,,,,,,,,,,,
3041,neutral,the photographers who the stylist deceived contacted the student .,the student contacted the photographers .,,,,,,,,,,,,,,,
3200,neutral,the artisans who the dancers disturbed recommended the psychologist .,the psychologist disturbed the dancers .,,,,,,,,,,,,,,,
3201,neutral,the judge who the presidents needed disturbed the director .,the director needed the presidents .,,,,,,,,,,,,,,,
3360,neutral,the senators who needed the bakers expected the directors .,the bakers expected the senators .,,,,,,,,,,,,,,,
3361,neutral,the designers who brought the dancers contacted the judges .,the dancers contacted the designers .,,,,,,,,,,,,,,,
3520,neutral,the essayists that recommended the musicians advised the artists .,the artists advised the essayists .,,,,,,,,,,,,,,,
3521,neutral,the psychologists that deceived the artist brought the manager .,the manager brought the psychologists .,,,,,,,,,,,,,,,
4320,neutral,the bakers recommended the essayists that the director brought .,the essayists recommended the bakers .,,,,,,,,,,,,,,,
4321,neutral,the senators disturbed the illustrator who the worker contacted .,the illustrator disturbed the senators .,,,,,,,,,,,,,,,
4480,neutral,the psychologist expected the planners who the photojournalist disturbed .,the planners expected the photojournalist .,,,,,,,,,,,,,,,
4481,neutral,the musician recommended the dancer that the directors saw .,the dancer recommended the directors .,,,,,,,,,,,,,,,
4640,neutral,the illustrators saw the worker that the colorist recommended .,the colorist saw the illustrators .,,,,,,,,,,,,,,,
4641,neutral,the photojournalists needed the colorist who the judge brought .,the judge needed the photojournalists .,,,,,,,,,,,,,,,
4800,neutral,the student was brought by the stylists .,the student brought the stylists .,,,,,,,,,,,,,,,
4801,neutral,the animator was disturbed by the writers .,the animator disturbed the writers .,,,,,,,,,,,,,,,
4960,neutral,the colorists were recommended by the writer .,the colorists recommended the writer .,,,,,,,,,,,,,,,
4961,neutral,the bakers were deceived by the animator .,the bakers deceived the animator .,,,,,,,,,,,,,,,
5120,neutral,the judge and the essayists disturbed the presidents .,the judge disturbed the essayists .,,,,,,,,,,,,,,,
5121,neutral,the bakers and the psychologists expected the stylists .,the bakers expected the psychologists .,,,,,,,,,,,,,,,
5440,neutral,the artists expected the stylists and the colorist .,the stylists expected the colorist .,,,,,,,,,,,,,,,
5441,neutral,the student contacted the athlete and the artisans .,the athlete contacted the artisans .,,,,,,,,,,,,,,,
5600,neutral,the director recognized the photojournalists and the student .,the student recognized the photojournalists .,,,,,,,,,,,,,,,
5601,neutral,the animators recognized the student and the strategist .,the strategist recognized the student .,,,,,,,,,,,,,,,
5760,neutral,the professors needed the judges .,the judges needed the professors .,,,,,,,,,,,,,,,
5761,neutral,the musicians contacted the student .,the student contacted the musicians .,,,,,,,,,,,,,,,
5920,entailment,angry workers cried .,workers cried .,,,,,,,,,,,,,,,
5921,entailment,serious artists died .,artists died .,,,,,,,,,,,,,,,
6080,entailment,lazy professors advised the artisan .,professors advised the artisan .,,,,,,,,,,,,,,,
6081,entailment,angry dancers needed the artists .,dancers needed the artists .,,,,,,,,,,,,,,,
6240,entailment,the designer left the town .,the designer left .,,,,,,,,,,,,,,,
6241,entailment,the writer paid the musician .,the writer paid .,,,,,,,,,,,,,,,
6720,entailment,the illustrator introduced the artisan that advised the writers .,the illustrator introduced the artisan .,,,,,,,,,,,,,,,
6721,entailment,the musician recommended the artists who saw the workers .,the musician recommended the artists .,,,,,,,,,,,,,,,
6880,entailment,the judge introduced the colorists near the scientist .,the judge introduced the colorists .,,,,,,,,,,,,,,,
6881,entailment,the bakers advised the presidents behind the photojournalist .,the bakers advised the presidents .,,,,,,,,,,,,,,,
7040,entailment,the manager and the judge waited .,the judge waited .,,,,,,,,,,,,,,,
7041,entailment,the stylist and the colorist grew .,the colorist grew .,,,,,,,,,,,,,,,
7360,entailment,the photojournalists brought the artist and the illustrators .,the photojournalists brought the artist .,,,,,,,,,,,,,,,
7361,entailment,the judges introduced the presidents and the musician .,the judges introduced the presidents .,,,,,,,,,,,,,,,
7520,neutral,the presidents next to the illustrators lay .,the illustrators lay .,,,,,,,,,,,,,,,
7521,neutral,the artists near the planners lay .,the planners lay .,,,,,,,,,,,,,,,
7680,neutral,the writers by the worker expected the scientists .,the worker expected the scientists .,,,,,,,,,,,,,,,
7681,neutral,the animator next to the psychologist needed the students .,the psychologist needed the students .,,,,,,,,,,,,,,,
7840,neutral,the dancer that needed the designers ran .,the designers ran .,,,,,,,,,,,,,,,
7841,neutral,the strategists that advised the president cried .,the president cried .,,,,,,,,,,,,,,,
8000,neutral,the planners who expected the bakers saw the senator .,the bakers saw the senator .,,,,,,,,,,,,,,,
8001,neutral,the photojournalist who recognized the stylist disturbed the designer .,the stylist disturbed the designer .,,,,,,,,,,,,,,,
