pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the animator next to the architect admired the judges .,the animator admired the judges .,animator architect animator,,,,,,,,,,,,,,
1,entailment,the colorist near the lyricist contacted the chaplains .,the colorist contacted the chaplains .,colorist lyricist colorist,,,,,,,,,,,,,,
2,entailment,the artisans in front of the architect addressed the actor .,the artisans addressed the actor .,artisans architect artisans,,,,,,,,,,,,,,
3,entailment,the counselor near the programmers found the chaplains .,the counselor found the chaplains .,counselor programmers counselor,,,,,,,,,,,,,,
4,entailment,the bakers next to the technologists needed the programmer .,the bakers needed the programmer .,bakers technologists bakers,,,,,,,,,,,,,,
5,entailment,the banker near the technician mentioned the animator .,the banker mentioned the animator .,banker technician banker,,,,,,,,,,,,,,
6,entailment,the technicians near the artisans admired the colorist .,the technicians admired the colorist .,technicians artisans technicians,,,,,,,,,,,,,,
7,entailment,the sculptor next to the professor encouraged the technician .,the sculptor encouraged the technician .,sculptor professor sculptor,,,,,,,,,,,,,,
8,entailment,the animator in front of the psychiatrist mentioned the analyst .,the animator mentioned the analyst .,animator psychiatrist animator,,,,,,,,,,,,,,
9,entailment,the bankers behind the sculptor encouraged the programmer .,the bankers encouraged the programmer .,bankers sculptor bankers,,,,,,,,,,,,,,
10,entailment,the judges next to the animators encouraged the architects .,the judges encouraged the architects .,judges animators judges,,,,,,,,,,,,,,
11,entailment,the manager behind the architect affected the technologists .,the manager affected the technologists .,manager architect manager,,,,,,,,,,,,,,
12,entailment,the strategist by the engineers introduced the baker .,the strategist introduced the baker .,strategist engineers strategist,,,,,,,,,,,,,,
13,entailment,the technician next to the colorists contacted the psychiatrists .,the technician contacted the psychiatrists .,technician colorists technician,,,,,,,,,,,,,,
14,entailment,the animators behind the counselors called the strategists .,the animators called the strategists .,animators counselors animators,,,,,,,,,,,,,,
15,entailment,the planner behind the professor encouraged the technician .,the planner encouraged the technician .,planner professor planner,,,,,,,,,,,,,,
16,entailment,the judges next to the professor encouraged the musician .,the judges encouraged the musician .,judges professor judges,,,,,,,,,,,,,,
17,entailment,the manager by the architects needed the analysts .,the manager needed the analysts .,manager architects manager,,,,,,,,,,,,,,
18,entailment,the therapists near the technologists mentioned the lyricists .,the therapists mentioned the lyricists .,therapists technologists therapists,,,,,,,,,,,,,,
19,entailment,the strategists in front of the planner found the musicians .,the strategists found the musicians .,strategists planner strategists,,,,,,,,,,,,,,
20,entailment,the technician behind the banker encouraged the judge .,the technician encouraged the judge .,technician banker technician,,,,,,,,,,,,,,
21,entailment,the managers by the musician contacted the senator .,the managers contacted the senator .,managers musician managers,,,,,,,,,,,,,,
22,entailment,the baker by the technologists contacted the banker .,the baker contacted the banker .,baker technologists baker,,,,,,,,,,,,,,
23,entailment,the actor near the animators found the technician .,the actor found the technician .,actor animators actor,,,,,,,,,,,,,,
24,entailment,the lyricists next to the chaplains mentioned the musicians .,the lyricists mentioned the musicians .,lyricists chaplains lyricists,,,,,,,,,,,,,,
25,entailment,the senators near the programmer contacted the therapists .,the senators contacted the therapists .,senators programmer senators,,,,,,,,,,,,,,
26,entailment,the actor next to the psychiatrists affected the banker .,the actor affected the banker .,actor psychiatrists actor,,,,,,,,,,,,,,
27,entailment,the psychiatrists in front of the musician affected the senator .,the psychiatrists affected the senator .,psychiatrists musician psychiatrists,,,,,,,,,,,,,,
28,entailment,the technicians next to the banker contacted the programmer .,the technicians contacted the programmer .,technicians banker technicians,,,,,,,,,,,,,,
29,entailment,the counselor next to the senator affected the managers .,the counselor affected the managers .,counselor senator counselor,,,,,,,,,,,,,,
30,entailment,the planners near the therapists admired the professors .,the planners admired the professors .,planners therapists planners,,,,,,,,,,,,,,
31,entailment,the athlete in front of the planner recommended the musicians .,the athlete recommended the musicians .,athlete planner athlete,,,,,,,,,,,,,,
320,entailment,the psychiatrists who the programmers found addressed the artisans .,the psychiatrists addressed the artisans .,psychiatrists programmers found psychiatrists,,,,,,,,,,,,,,
321,entailment,the baker who the analyst affected addressed the judges .,the baker addressed the judges .,baker analyst affected baker,,,,,,,,,,,,,,
322,entailment,the counselors who the therapist recommended found the animator .,the counselors found the animator .,counselors therapist recommended counselors,,,,,,,,,,,,,,
323,entailment,the managers who the musicians called encouraged the artisans .,the managers encouraged the artisans .,managers musicians called managers,,,,,,,,,,,,,,
324,entailment,the sculptors who the planner affected contacted the therapist .,the sculptors contacted the therapist .,sculptors planner affected sculptors,,,,,,,,,,,,,,
325,entailment,the lyricists who the counselors addressed mentioned the actors .,the lyricists mentioned the actors .,lyricists counselors addressed lyricists,,,,,,,,,,,,,,
326,entailment,the judge that the engineer introduced addressed the chaplains .,the judge addressed the chaplains .,judge engineer introduced judge,,,,,,,,,,,,,,
327,entailment,the sculptor that the professors needed addressed the counselors .,the sculptor addressed the counselors .,sculptor professors needed sculptor,,,,,,,,,,,,,,
328,entailment,the banker that the chaplains mentioned admired the therapist .,the banker admired the therapist .,banker chaplains mentioned banker,,,,,,,,,,,,,,
329,entailment,the athletes that the essayists contacted encouraged the therapists .,the athletes encouraged the therapists .,athletes essayists contacted athletes,,,,,,,,,,,,,,
330,entailment,the lyricist who the colorists called encouraged the artisans .,the lyricist encouraged the artisans .,lyricist colorists called lyricist,,,,,,,,,,,,,,
331,entailment,the essayist that the strategist needed addressed the bankers .,the essayist addressed the bankers .,essayist strategist needed essayist,,,,,,,,,,,,,,
332,entailment,the bankers who the strategist called contacted the artisans .,the bankers contacted the artisans .,bankers strategist called bankers,,,,,,,,,,,,,,
333,entailment,the sculptor who the artisan found admired the lyricists .,the sculptor admired the lyricists .,sculptor artisan found sculptor,,,,,,,,,,,,,,
334,entailment,the psychiatrist that the managers admired called the judge .,the psychiatrist called the judge .,psychiatrist managers admired psychiatrist,,,,,,,,,,,,,,
335,entailment,the strategist that the therapists needed encouraged the technologists .,the strategist encouraged the technologists .,strategist therapists needed strategist,,,,,,,,,,,,,,
