pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the animator next to the architect admired the judges .,the animator admired the judges .,the animator next to the architect is still the animator .,,,,,,,,,,,,,,
1,entailment,the colorist near the lyricist contacted the chaplains .,the colorist contacted the chaplains .,the colorist near the lyricist is still the colorist .,,,,,,,,,,,,,,
2,entailment,the artisans in front of the architect addressed the actor .,the artisans addressed the actor .,the artisans in front of the architect are still the artisans .,,,,,,,,,,,,,,
3,entailment,the counselor near the programmers found the chaplains .,the counselor found the chaplains .,the counselor near the programmers is still the counselor .,,,,,,,,,,,,,,
4,entailment,the bakers next to the technologists needed the programmer .,the bakers needed the programmer .,the bakers next to the technologists are still the bakers .,,,,,,,,,,,,,,
5,entailment,the banker near the technician mentioned the animator .,the banker mentioned the animator .,the banker near the technician is still the banker .,,,,,,,,,,,,,,
6,entailment,the technicians near the artisans admired the colorist .,the technicians admired the colorist .,the technicians near the artisans are still the technicians .,,,,,,,,,,,,,,
7,entailment,the sculptor next to the professor encouraged the technician .,the sculptor encouraged the technician .,the sculptor next to the professor is still the sculptor .,,,,,,,,,,,,,,
8,entailment,the animator in front of the psychiatrist mentioned the analyst .,the animator mentioned the analyst .,the animator in front of the psychiatrist is still the animator .,,,,,,,,,,,,,,
9,entailment,the bankers behind the sculptor encouraged the programmer .,the bankers encouraged the programmer .,the bankers behind the sculptor are still the bankers .,,,,,,,,,,,,,,
10,entailment,the judges next to the animators encouraged the architects .,the judges encouraged the architects .,the judges next to the animators are still the judges .,,,,,,,,,,,,,,
11,entailment,the manager behind the architect affected the technologists .,the manager affected the technologists .,the manager behind the architect is still the manager .,,,,,,,,,,,,,,
12,entailment,the strategist by the engineers introduced the baker .,the strategist introduced the baker .,the strategist by the engineers is still the strategist .,,,,,,,,,,,,,,
13,entailment,the technician next to the colorists contacted the psychiatrists .,the technician contacted the psychiatrists .,the technician next to the colorists is still the technician .,,,,,,,,,,,,,,
14,entailment,the animators behind the counselors called the strategists .,the animators called the strategists .,the animators behind the counselors are still the animators .,,,,,,,,,,,,,,
15,entailment,the planner behind the professor encouraged the technician .,the planner encouraged the technician .,the planner behind the professor is still the planner .,,,,,,,,,,,,,,
16,entailment,the judges next to the professor encouraged the musician .,the judges encouraged the musician .,the judges next to the professor are still the judges .,,,,,,,,,,,,,,
17,entailment,the manager by the architects needed the analysts .,the manager needed the analysts .,the manager by the architects is still the manager .,,,,,,,,,,,,,,
18,entailment,the therapists near the technologists mentioned the lyricists .,the therapists mentioned the lyricists .,the therapists near the technologists are still the therapists .,,,,,,,,,,,,,,
19,entailment,the strategists in front of the planner found the musicians .,the strategists found the musicians .,the strategists in front of the planner are still the strategists .,,,,,,,,,,,,,,
20,entailment,the technician behind the banker encouraged the judge .,the technician encouraged the judge .,the technician behind the banker is still the technician .,,,,,,,,,,,,,,
21,entailment,the managers by the musician contacted the senator .,the managers contacted the senator .,the managers by the musician are still the managers .,,,,,,,,,,,,,,
22,entailment,the baker by the technologists contacted the banker .,the baker contacted the banker .,the baker by the technologists is still the baker .,,,,,,,,,,,,,,
23,entailment,the actor near the animators found the technician .,the actor found the technician .,the actor near the animators is still the actor .,,,,,,,,,,,,,,
24,entailment,the lyricists next to the chaplains mentioned the musicians .,the lyricists mentioned the musicians .,the lyricists next to the chaplains are still the lyricists .,,,,,,,,,,,,,,
