pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the animator next to the architect admired the judges .,the animator admired the judges .,,,,,,,,,,,,,,,
320,entailment,the psychiatrists who the programmers found addressed the artisans .,the psychiatrists addressed the artisans .,,,,,,,,,,,,,,,
640,entailment,the essayists and the musicians admired the technicians .,the essayists admired the technicians .,,,,,,,,,,,,,,,
800,entailment,the artisan contacted the colorist and the technician .,the artisan contacted the technician .,,,,,,,,,,,,,,,
960,entailment,the sculptor was called by the senator .,the senator called the sculptor .,,,,,,,,,,,,,,,
1280,entailment,the analysts that the judges called introduced the musician .,the judges called the analysts .,,,,,,,,,,,,,,,
1760,entailment,the engineer admired the counselors that the professors introduced .,the professors introduced the counselors .,,,,,,,,,,,,,,,
1920,neutral,the manager behind the strategists recommended the engineers .,the strategists recommended the manager .,,,,,,,,,,,,,,,
2080,neutral,the chaplain behind the programmers introduced the strategists .,the strategists introduced the chaplain .,,,,,,,,,,,,,,,
2240,neutral,the programmer near the therapist admired the colorists .,the colorists admired the therapist .,,,,,,,,,,,,,,,
2560,neutral,the technologists recommended the therapists by the programmer .,the therapists recommended the programmer .,,,,,,,,,,,,,,,
2720,neutral,the analysts contacted the athlete in front of the programmer .,the programmer contacted the analysts .,,,,,,,,,,,,,,,
2880,neutral,the athlete who the technicians mentioned affected the architects .,the technicians affected the athlete .,,,,,,,,,,,,,,,
3040,neutral,the technologists that the lyricist affected introduced the judges .,the judges introduced the technologists .,,,,,,,,,,,,,,,
3200,neutral,the sculptor who the counselor mentioned called the animator .,the animator mentioned the counselor .,,,,,,,,,,,,,,,
3360,neutral,the colorist who contacted the engineer found the managers .,the engineer found the colorist .,,,,,,,,,,,,,,,
3520,neutral,the chaplain that found the senators addressed the programmers .,the programmers addressed the chaplain .,,,,,,,,,,,,,,,
3680,neutral,the planner that contacted the engineers addressed the programmer .,the programmer addressed the engineers .,,,,,,,,,,,,,,,
3840,neutral,the animator introduced the programmers who mentioned the athletes .,the programmers introduced the animator .,,,,,,,,,,,,,,,
4000,neutral,the sculptors addressed the animators that contacted the programmer .,the animators addressed the programmer .,,,,,,,,,,,,,,,
4160,neutral,the lyricist needed the engineer who contacted the therapist .,the therapist needed the lyricist .,,,,,,,,,,,,,,,
4320,neutral,the bankers recommended the psychiatrist who the artisan mentioned .,the psychiatrist recommended the bankers .,,,,,,,,,,,,,,,
4480,neutral,the artisans contacted the programmer that the sculptor called .,the programmer contacted the sculptor .,,,,,,,,,,,,,,,
4640,neutral,the manager introduced the psychiatrists that the banker affected .,the banker introduced the manager .,,,,,,,,,,,,,,,
4800,neutral,the artisan was found by the programmers .,the artisan found the programmers .,,,,,,,,,,,,,,,
4960,neutral,the judges were affected by the manager .,the judges affected the manager .,,,,,,,,,,,,,,,
5120,neutral,the essayist and the chaplain admired the sculptors .,the essayist admired the chaplain .,,,,,,,,,,,,,,,
5280,neutral,the counselors and the sculptor called the professors .,the sculptor called the counselors .,,,,,,,,,,,,,,,
5440,neutral,the chaplains affected the programmers and the sculptors .,the programmers affected the sculptors .,,,,,,,,,,,,,,,
5600,neutral,the banker encouraged the counselors and the senator .,the senator encouraged the counselors .,,,,,,,,,,,,,,,
5920,entailment,reliable colorists performed .,colorists performed .,,,,,,,,,,,,,,,
6080,entailment,young sculptors encouraged the analysts .,sculptors encouraged the analysts .,,,,,,,,,,,,,,,
6240,entailment,the actor read the story .,the actor read .,,,,,,,,,,,,,,,
6560,entailment,the engineers contacted the sculptors that the chaplain encouraged .,the engineers contacted the sculptors .,,,,,,,,,,,,,,,
6880,entailment,the psychiatrist introduced the chaplains in front of the engineers .,the psychiatrist introduced the chaplains .,,,,,,,,,,,,,,,
7360,entailment,the musicians mentioned the colorist and the essayist .,the musicians mentioned the colorist .,,,,,,,,,,,,,,,
7520,neutral,the planners behind the musicians grew .,the musicians grew .,,,,,,,,,,,,,,,
7680,neutral,the analyst next to the psychiatrist admired the lyricist .,the psychiatrist admired the lyricist .,,,,,,,,,,,,,,,
7840,neutral,the actors that found the analysts existed .,the analysts existed .,,,,,,,,,,,,,,,
8000,neutral,the bankers who contacted the bakers recommended the therapists .,the bakers recommended the therapists .,,,,,,,,,,,,,,,
8160,neutral,the bakers investigated in the museum performed .,the bakers investigated in the museum .,,,,,,,,,,,,,,,
8320,neutral,the artisan presented in the office introduced the counselor .,the artisan presented in the office .,,,,,,,,,,,,,,,
8480,neutral,the actors mentioned the engineer paid in the office .,the engineer paid in the office .,,,,,,,,,,,,,,,
8640,neutral,"although the strategists fought , the counselors voted .",the strategists fought the counselors .,,,,,,,,,,,,,,,
8800,neutral,"since the banker studied , the actor affected the senator .",the banker studied the actor .,,,,,,,,,,,,,,,
8960,neutral,the manager heard the actor lay .,the manager heard the actor .,,,,,,,,,,,,,,,
9120,neutral,the technologist heard the chaplain found the counselors .,the technologist heard the chaplain .,,,,,,,,,,,,,,,
9600,entailment,"after the chaplains smiled , the manager found the artisans .",the manager found the artisans .,,,,,,,,,,,,,,,
9760,entailment,"since the essayists mentioned the architects , the senator contacted the manager .",the senator contacted the manager .,,,,,,,,,,,,,,,
10080,entailment,"in case the planner admired the architects , the analysts lay .",the analysts lay .,,,,,,,,,,,,,,,
10240,entailment,"in case the strategists performed , the therapists affected the professor .",the therapists affected the professor .,,,,,,,,,,,,,,,
10560,entailment,"whether or not the senators grew , the psychiatrist arrived .",the psychiatrist arrived .,,,,,,,,,,,,,,,
10720,entailment,"whether or not the sculptors contacted the actors , the lyricist arrived .",the lyricist arrived .,,,,,,,,,,,,,,,
10880,entailment,"whether or not the professor smiled , the banker contacted the analyst .",the banker contacted the analyst .,,,,,,,,,,,,,,,
11040,entailment,"whether or not the managers admired the chaplains , the actor mentioned the senator .",the actor mentioned the senator .,,,,,,,,,,,,,,,
11200,entailment,the artisan remembered that the engineer smiled .,the engineer smiled .,,,,,,,,,,,,,,,
11360,entailment,the chaplain remembered that the programmer addressed the artisans .,the programmer addressed the artisans .,,,,,,,,,,,,,,,
11520,entailment,"the colorist died , and the athletes cried .",the colorist died .,,,,,,,,,,,,,,,
11680,entailment,"the engineers cried , and the actors contacted the athletes .",the engineers cried .,,,,,,,,,,,,,,,
11840,entailment,"the bankers found the colorists , and the technicians cried .",the bankers found the colorists .,,,,,,,,,,,,,,,
12160,entailment,"the professors arrived , and the psychiatrist lay .",the psychiatrist lay .,,,,,,,,,,,,,,,
12480,entailment,"the architect found the essayists , and the technician listened .",the technician listened .,,,,,,,,,,,,,,,
12640,entailment,"the psychiatrist introduced the engineer , and the counselors admired the therapist .",the counselors admired the therapist .,,,,,,,,,,,,,,,
12800,entailment,definitely the programmer waited .,the programmer waited .,,,,,,,,,,,,,,,
12960,entailment,certainly the strategists contacted the lyricists .,the strategists contacted the lyricists .,,,,,,,,,,,,,,,
13120,entailment,without a doubt the professors died .,the professors died .,,,,,,,,,,,,,,,
13280,entailment,without a doubt the sculptor needed the managers .,the sculptor needed the managers .,,,,,,,,,,,,,,,
13440,entailment,of course the athletes died .,the athletes died .,,,,,,,,,,,,,,,
13760,entailment,"before the chaplains voted , the bankers existed .",the chaplains voted .,,,,,,,,,,,,,,,
14080,entailment,"though the technologists recommended the architect , the therapists continued .",the technologists recommended the architect .,,,,,,,,,,,,,,,
14240,entailment,"while the actor called the manager , the technician needed the bankers .",the actor called the manager .,,,,,,,,,,,,,,,
14400,neutral,"unless the bakers listened , the judge waited .",the judge waited .,,,,,,,,,,,,,,,
14560,neutral,"unless the essayist continued , the engineer called the athlete .",the engineer called the athlete .,,,,,,,,,,,,,,,
14720,neutral,"if the architects encouraged the bakers , the colorist cried .",the colorist cried .,,,,,,,,,,,,,,,
14880,neutral,"if the colorist recommended the planner , the judge mentioned the managers .",the judge mentioned the managers .,,,,,,,,,,,,,,,
15040,neutral,the planner claimed that the manager arrived .,the manager arrived .,,,,,,,,,,,,,,,
15200,neutral,the essayists hoped that the animator encouraged the colorists .,the animator encouraged the colorists .,,,,,,,,,,,,,,,
15360,neutral,"the analyst voted , or the strategists lay .",the analyst voted .,,,,,,,,,,,,,,,
15520,neutral,"the therapist waited , or the professors encouraged the technicians .",the therapist waited .,,,,,,,,,,,,,,,
15680,neutral,"the counselors mentioned the technologists , or the managers waited .",the counselors mentioned the technologists .,,,,,,,,,,,,,,,
15840,neutral,"the judge needed the lyricists , or the senators contacted the analyst .",the judge needed the lyricists .,,,,,,,,,,,,,,,
16000,neutral,"the engineer performed , or the animators existed .",the animators existed .,,,,,,,,,,,,,,,
16160,neutral,"the sculptor listened , or the planners found the artisan .",the planners found the artisan .,,,,,,,,,,,,,,,
16320,neutral,"the technologist admired the athletes , or the engineer listened .",the engineer listened .,,,,,,,,,,,,,,,
16640,neutral,probably the engineers cried .,the engineers cried .,,,,,,,,,,,,,,,
16800,neutral,hopefully the actor introduced the strategist .,the actor introduced the strategist .,,,,,,,,,,,,,,,
16960,neutral,"if the professor cried , the baker arrived .",the professor cried .,,,,,,,,,,,,,,,
17120,neutral,"if the engineers cried , the artisan addressed the counselors .",the engineers cried .,,,,,,,,,,,,,,,
17440,neutral,"unless the athletes needed the senators , the sculptor called the counselors .",the athletes needed the senators .,,,,,,,,,,,,,,,
17600,neutral,"whether or not the therapists cried , the essayist lay .",the therapists cried .,,,,,,,,,,,,,,,
