pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the musician who waited introduced the sculptor .,the musician introduced the sculptor .,the musician who waited is still the musician .,,,,,,,,,,,,,,
161,entailment,the officers who performed advised the technologists .,the officers advised the technologists .,the officers who performed are still the officers .,,,,,,,,,,,,,,
320,entailment,the actors who the director advised addressed the senator .,the actors addressed the senator .,the actors who the director advised are still the actors .,,,,,,,,,,,,,,
321,entailment,the counselor who the baker recognized introduced the illustrators .,the counselor introduced the illustrators .,the counselor who the baker recognized is still the counselor .,,,,,,,,,,,,,,
480,entailment,the presidents who thanked the directors recognized the psychologist .,the presidents recognized the psychologist .,the presidents who thanked the directors are still the presidents .,,,,,,,,,,,,,,
481,entailment,the planner who introduced the baker recognized the technologist .,the planner recognized the technologist .,the planner who introduced the baker is still the planner .,,,,,,,,,,,,,,
640,entailment,the tourists and the doctor recognized the officers .,the tourists recognized the officers .,the tourists are part of the tourists and the doctor .,,,,,,,,,,,,,,
641,entailment,the lyricist and the actors contacted the technologist .,the lyricist contacted the technologist .,the lyricist is part of the lyricist and the actors .,,,,,,,,,,,,,,
800,entailment,the singers introduced the illustrators and the senators .,the singers introduced the senators .,the senators are part of the illustrators and the senators .,,,,,,,,,,,,,,
801,entailment,the actors deceived the curators and the strategist .,the actors deceived the strategist .,the strategist is part of the curators and the strategist .,,,,,,,,,,,,,,
960,entailment,the tourist was addressed by the engineer .,the engineer addressed the tourist .,"addressed is the active form of was addressed by , so we swap the tourist and the engineer .",,,,,,,,,,,,,,
961,entailment,the baker was deceived by the animators .,the animators deceived the baker .,"deceived is the active form of was deceived by , so we swap the baker and the animators .",,,,,,,,,,,,,,
1120,entailment,the judges were introduced by the doctors .,the doctors introduced the judges .,"introduced is the active form of was introduced by , so we swap the judges and the doctors .",,,,,,,,,,,,,,
1121,entailment,the directors were recognized by the judge .,the judge recognized the directors .,"recognized is the active form of was recognized by , so we swap the directors and the judge .",,,,,,,,,,,,,,
1280,entailment,the therapists who the chaplain introduced brought the musicians .,the chaplain introduced the therapists .,who in who the chaplain introduced refers to the therapists .,,,,,,,,,,,,,,
1281,entailment,the strategist who the psychologists contacted saw the sculptors .,the psychologists contacted the strategist .,who in who the psychologists contacted refers to the strategist .,,,,,,,,,,,,,,
1440,entailment,the musician who brought the therapists needed the strategist .,the musician brought the therapists .,who in who brought the therapists refers to the musician .,,,,,,,,,,,,,,
1441,entailment,the lyricists who thanked the illustrator disturbed the officers .,the lyricists thanked the illustrator .,who in who thanked the illustrator refers to the lyricists .,,,,,,,,,,,,,,
1600,entailment,the therapists brought the nurse who saw the officer .,the nurse saw the officer .,the nurse is the subject of the relative clause who saw the officer .,,,,,,,,,,,,,,
1601,entailment,the singer disturbed the counselor who brought the sculptor .,the counselor brought the sculptor .,the counselor is the subject of the relative clause who brought the sculptor .,,,,,,,,,,,,,,
1760,entailment,the actors addressed the chaplains who the doctors deceived .,the doctors deceived the chaplains .,the chaplains are the object of the relative clause who the doctors deceived .,,,,,,,,,,,,,,
1761,entailment,the tourist brought the president who the planners addressed .,the planners addressed the president .,the president is the object of the relative clause who the planners addressed .,,,,,,,,,,,,,,
1920,neutral,the architects near the technologists needed the illustrators .,the technologists needed the architects .,"the architects needed the illustrators and the architects are near the technologists , we do not know whether the technologists needed the architects .",,,,,,,,,,,,,,
1921,neutral,the illustrator near the curators addressed the counselors .,the curators addressed the illustrator .,"the illustrator addressed the counselors and the illustrator is near the curators , we do not know whether the curators addressed the illustrator .",,,,,,,,,,,,,,
2080,neutral,the officers near the singers deceived the counselors .,the counselors deceived the officers .,"the officers deceived the counselors , we do not know whether the counselors deceived the officers .",,,,,,,,,,,,,,
2081,neutral,the psychologist near the senators thanked the therapists .,the therapists thanked the psychologist .,"the psychologist thanked the therapists , we do not know whether the therapists thanked the psychologist .",,,,,,,,,,,,,,
2240,neutral,the chaplains in front of the technologist deceived the architects .,the architects deceived the technologist .,"the chaplains deceived the architects and the technologist is in front of the chaplains , we do not know whether the architects deceived the technologist .",,,,,,,,,,,,,,
2241,neutral,the penciller near the bakers deceived the illustrators .,the illustrators deceived the bakers .,"the penciller deceived the illustrators and the bakers are near the penciller , we do not know whether the illustrators deceived the bakers .",,,,,,,,,,,,,,
2400,neutral,the singers contacted the judge near the illustrators .,the judge contacted the singers .,"the singers contacted the judge , we do not know whether the judge contacted the singers .",,,,,,,,,,,,,,
2401,neutral,the singer introduced the sculptors in front of the planner .,the sculptors introduced the singer .,"the singer introduced the sculptors , we do not know whether the sculptors introduced the singer .",,,,,,,,,,,,,,
2560,neutral,the director brought the actor in front of the technologists .,the actor brought the technologists .,"the director brought the actor and the actor is in front of the technologists , we do not know whether the actor brought the technologists .",,,,,,,,,,,,,,
2561,neutral,the singer recognized the officers near the actor .,the officers recognized the actor .,"the singer recognized the officers and the officers are near the actor , we do not know whether the officers recognized the actor .",,,,,,,,,,,,,,
2720,neutral,the strategists addressed the sculptor in front of the baker .,the baker addressed the strategists .,"the strategists addressed the sculptor and the sculptor is in front of the baker , we do not know whether the baker addressed the strategists .",,,,,,,,,,,,,,
2721,neutral,the planner brought the psychologist in front of the illustrator .,the illustrator brought the planner .,"the planner brought the psychologist and the psychologist is in front of the illustrator , we do not know whether the illustrator brought the planner .",,,,,,,,,,,,,,
2880,neutral,the doctors who the officers advised recognized the engineer .,the officers recognized the doctors .,"who in who the officers advised refers to the doctors and the doctors recognized the engineer , we do not know whether the officers recognized the doctors .",,,,,,,,,,,,,,
2881,neutral,the tourists who the curator saw brought the architect .,the curator brought the tourists .,"who in who the curator saw refers to the tourists and the tourists brought the architect , we do not know whether the curator brought the tourists .",,,,,,,,,,,,,,
3040,neutral,the counselor who the senators brought saw the strategists .,the strategists saw the counselor .,"the counselor saw the strategists , we do not know whether the strategists saw the counselor .",,,,,,,,,,,,,,
3041,neutral,the singers who the sculptors deceived addressed the strategist .,the strategist addressed the singers .,"the singers addressed the strategist , we do not know whether the strategist addressed the singers .",,,,,,,,,,,,,,
3200,neutral,the animator who the musician brought needed the therapist .,the therapist brought the musician .,"the animator is the object of the relative clause who the musician brought and the animator needed the therapist , we do not know whether the therapist brought the musician .",,,,,,,,,,,,,,
3201,neutral,the penciller who the technologists thanked introduced the chaplains .,the chaplains thanked the technologists .,"the penciller is the object of the relative clause who the technologists thanked and the penciller introduced the chaplains , we do not know whether the chaplains thanked the technologists .",,,,,,,,,,,,,,
3360,neutral,the musician who disturbed the psychologist brought the officer .,the psychologist brought the musician .,"the musician is the subject of the relative clause who disturbed the psychologist and the musician brought the officer , we do not know whether the psychologist brought the musician .",,,,,,,,,,,,,,
3361,neutral,the animator who introduced the strategist brought the presidents .,the strategist brought the animator .,"the animator is the subject of the relative clause who introduced the strategist and the animator brought the presidents , we do not know whether the strategist brought the animator .",,,,,,,,,,,,,,
3520,neutral,the curators who thanked the psychologists deceived the pencillers .,the pencillers deceived the curators .,"the curators deceived the pencillers , we do not know whether the pencillers deceived the curators .",,,,,,,,,,,,,,
3521,neutral,the engineer who addressed the bakers thanked the pencillers .,the pencillers thanked the engineer .,"the engineer thanked the pencillers , we do not know whether the pencillers thanked the engineer .",,,,,,,,,,,,,,
3680,neutral,the counselor who introduced the penciller contacted the director .,the director contacted the penciller .,"the counselor is the subject of the relative clause who introduced the penciller and the counselor contacted the director , we do not know whether the director contacted the penciller .",,,,,,,,,,,,,,
3681,neutral,the nurse who advised the senator contacted the animators .,the animators contacted the senator .,"the nurse is the subject of the relative clause who advised the senator and the nurse contacted the animators , we do not know whether the animators contacted the senator .",,,,,,,,,,,,,,
