pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the musician who waited introduced the sculptor .,the musician introduced the sculptor .,,,,,,,,,,,,,,,
161,entailment,the officers who performed advised the technologists .,the officers advised the technologists .,,,,,,,,,,,,,,,
162,entailment,the penciller who agreed contacted the judges .,the penciller contacted the judges .,,,,,,,,,,,,,,,
163,entailment,the planners who arrived contacted the judges .,the planners contacted the judges .,,,,,,,,,,,,,,,
164,entailment,the director who ran addressed the architects .,the director addressed the architects .,,,,,,,,,,,,,,,
165,entailment,the engineer who agreed needed the nurses .,the engineer needed the nurses .,,,,,,,,,,,,,,,
166,entailment,the pencillers who ran disturbed the doctor .,the pencillers disturbed the doctor .,,,,,,,,,,,,,,,
167,entailment,the counselors who danced thanked the technologist .,the counselors thanked the technologist .,,,,,,,,,,,,,,,
168,entailment,the chaplain who waited disturbed the psychologist .,the chaplain disturbed the psychologist .,,,,,,,,,,,,,,,
169,entailment,the singers who grew needed the lyricist .,the singers needed the lyricist .,,,,,,,,,,,,,,,
170,entailment,the engineers who agreed addressed the actors .,the engineers addressed the actors .,,,,,,,,,,,,,,,
171,entailment,the director who resigned thanked the officers .,the director thanked the officers .,,,,,,,,,,,,,,,
172,entailment,the technologists who appeared deceived the lyricists .,the technologists deceived the lyricists .,,,,,,,,,,,,,,,
173,entailment,the illustrators who resigned disturbed the baker .,the illustrators disturbed the baker .,,,,,,,,,,,,,,,
174,entailment,the strategists who performed brought the penciller .,the strategists brought the penciller .,,,,,,,,,,,,,,,
175,entailment,the illustrators who grew saw the president .,the illustrators saw the president .,,,,,,,,,,,,,,,
320,entailment,the actors who the director advised addressed the senator .,the actors addressed the senator .,,,,,,,,,,,,,,,
321,entailment,the counselor who the baker recognized introduced the illustrators .,the counselor introduced the illustrators .,,,,,,,,,,,,,,,
