pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the photographers next to the potter helped the essayist .,the photographers helped the essayist .,,,,,,,,,,,,,,,
1,entailment,the actors by the engineers supported the pencillers .,the actors supported the pencillers .,,,,,,,,,,,,,,,
2,entailment,the counselors next to the artist advised the administrators .,the counselors advised the administrators .,,,,,,,,,,,,,,,
3,entailment,the psychiatrists next to the illustrators admired the animators .,the psychiatrists admired the animators .,,,,,,,,,,,,,,,
4,entailment,the presidents in front of the artist brought the actor .,the presidents brought the actor .,,,,,,,,,,,,,,,
5,entailment,the psychologist behind the dancer addressed the animator .,the psychologist addressed the animator .,,,,,,,,,,,,,,,
6,entailment,the strategists behind the baker thanked the presidents .,the strategists thanked the presidents .,,,,,,,,,,,,,,,
7,entailment,the president near the officers addressed the illustrators .,the president addressed the illustrators .,,,,,,,,,,,,,,,
8,entailment,the psychiatrist behind the baker helped the illustrators .,the psychiatrist helped the illustrators .,,,,,,,,,,,,,,,
9,entailment,the tourists behind the potter deceived the essayists .,the tourists deceived the essayists .,,,,,,,,,,,,,,,
10,entailment,the engineer behind the technologist advised the actors .,the engineer advised the actors .,,,,,,,,,,,,,,,
11,entailment,the artist behind the technologists saw the officer .,the artist saw the officer .,,,,,,,,,,,,,,,
12,entailment,the animators behind the essayists saw the stylists .,the animators saw the stylists .,,,,,,,,,,,,,,,
13,entailment,the stylist behind the artist thanked the therapist .,the stylist thanked the therapist .,,,,,,,,,,,,,,,
14,entailment,the strategists behind the president saw the actors .,the strategists saw the actors .,,,,,,,,,,,,,,,
15,entailment,the technicians by the strategists helped the pencillers .,the technicians helped the pencillers .,,,,,,,,,,,,,,,
16,entailment,the technicians in front of the essayist supported the engineer .,the technicians supported the engineer .,,,,,,,,,,,,,,,
17,entailment,the stylists near the psychologist needed the counselor .,the stylists needed the counselor .,,,,,,,,,,,,,,,
18,entailment,the animators next to the strategist supported the administrators .,the animators supported the administrators .,,,,,,,,,,,,,,,
19,entailment,the therapist by the writer brought the actor .,the therapist brought the actor .,,,,,,,,,,,,,,,
20,entailment,the dancer near the director saw the tourist .,the dancer saw the tourist .,,,,,,,,,,,,,,,
21,entailment,the actors in front of the technologist brought the psychiatrist .,the actors brought the psychiatrist .,,,,,,,,,,,,,,,
22,entailment,the tourists in front of the potter thanked the essayist .,the tourists thanked the essayist .,,,,,,,,,,,,,,,
23,entailment,the counselor in front of the artist advised the officer .,the counselor advised the officer .,,,,,,,,,,,,,,,
24,entailment,the officer next to the potter admired the counselors .,the officer admired the counselors .,,,,,,,,,,,,,,,
25,entailment,the psychologists behind the strategists deceived the tourists .,the psychologists deceived the tourists .,,,,,,,,,,,,,,,
26,entailment,the animators next to the photographers deceived the strategists .,the animators deceived the strategists .,,,,,,,,,,,,,,,
27,entailment,the illustrator behind the artist needed the technologists .,the illustrator needed the technologists .,,,,,,,,,,,,,,,
28,entailment,the essayist behind the strategist needed the animator .,the essayist needed the animator .,,,,,,,,,,,,,,,
29,entailment,the artist by the actor advised the tourists .,the artist advised the tourists .,,,,,,,,,,,,,,,
30,entailment,the psychologist next to the officers admired the photographers .,the psychologist admired the photographers .,,,,,,,,,,,,,,,
31,entailment,the photographers in front of the technologist thanked the psychiatrists .,the photographers thanked the psychiatrists .,,,,,,,,,,,,,,,
32,entailment,the essayists near the potter saw the engineer .,the essayists saw the engineer .,,,,,,,,,,,,,,,
33,entailment,the technologists near the administrator helped the bakers .,the technologists helped the bakers .,,,,,,,,,,,,,,,
34,entailment,the presidents in front of the strategist addressed the psychologist .,the presidents addressed the psychologist .,,,,,,,,,,,,,,,
35,entailment,the dancers behind the counselors needed the actor .,the dancers needed the actor .,,,,,,,,,,,,,,,
36,entailment,the director by the therapists helped the artist .,the director helped the artist .,,,,,,,,,,,,,,,
37,entailment,the dancers near the tourist advised the therapist .,the dancers advised the therapist .,,,,,,,,,,,,,,,
38,entailment,the actors in front of the bakers deceived the technician .,the actors deceived the technician .,,,,,,,,,,,,,,,
39,entailment,the engineer next to the directors addressed the artists .,the engineer addressed the artists .,,,,,,,,,,,,,,,
40,entailment,the stylists in front of the psychiatrist thanked the therapists .,the stylists thanked the therapists .,,,,,,,,,,,,,,,
41,entailment,the writers near the psychiatrist admired the strategist .,the writers admired the strategist .,,,,,,,,,,,,,,,
42,entailment,the illustrators near the photographers thanked the tourist .,the illustrators thanked the tourist .,,,,,,,,,,,,,,,
43,entailment,the writer by the essayists brought the artists .,the writer brought the artists .,,,,,,,,,,,,,,,
44,entailment,the directors behind the penciller deceived the stylists .,the directors deceived the stylists .,,,,,,,,,,,,,,,
45,entailment,the tourists by the administrator admired the counselors .,the tourists admired the counselors .,,,,,,,,,,,,,,,
46,entailment,the counselor near the animator addressed the stylist .,the counselor addressed the stylist .,,,,,,,,,,,,,,,
47,entailment,the essayist next to the photographers brought the therapist .,the essayist brought the therapist .,,,,,,,,,,,,,,,
48,entailment,the psychiatrist in front of the illustrators admired the stylists .,the psychiatrist admired the stylists .,,,,,,,,,,,,,,,
49,entailment,the photographer next to the psychologist deceived the tourist .,the photographer deceived the tourist .,,,,,,,,,,,,,,,
50,entailment,the animator in front of the president deceived the counselors .,the animator deceived the counselors .,,,,,,,,,,,,,,,
51,entailment,the directors in front of the counselors needed the psychiatrist .,the directors needed the psychiatrist .,,,,,,,,,,,,,,,
52,entailment,the psychologist near the therapists admired the illustrators .,the psychologist admired the illustrators .,,,,,,,,,,,,,,,
53,entailment,the actors near the baker deceived the administrator .,the actors deceived the administrator .,,,,,,,,,,,,,,,
54,entailment,the tourists near the photographers brought the therapists .,the tourists brought the therapists .,,,,,,,,,,,,,,,
55,entailment,the officers near the bakers brought the stylists .,the officers brought the stylists .,,,,,,,,,,,,,,,
56,entailment,the pencillers next to the counselor needed the doctors .,the pencillers needed the doctors .,,,,,,,,,,,,,,,
57,entailment,the animators in front of the therapists thanked the counselors .,the animators thanked the counselors .,,,,,,,,,,,,,,,
58,entailment,the animator behind the psychologist supported the engineers .,the animator supported the engineers .,,,,,,,,,,,,,,,
59,entailment,the tourist in front of the doctor saw the actor .,the tourist saw the actor .,,,,,,,,,,,,,,,
60,entailment,the president in front of the strategist helped the artists .,the president helped the artists .,,,,,,,,,,,,,,,
61,entailment,the tourists by the technicians saw the strategists .,the tourists saw the strategists .,,,,,,,,,,,,,,,
62,entailment,the technicians next to the essayists deceived the photographer .,the technicians deceived the photographer .,,,,,,,,,,,,,,,
63,entailment,the presidents in front of the penciller deceived the photographers .,the presidents deceived the photographers .,,,,,,,,,,,,,,,
160,entailment,the essayists that agreed admired the animators .,the essayists admired the animators .,,,,,,,,,,,,,,,
161,entailment,the stylists who waited addressed the baker .,the stylists addressed the baker .,,,,,,,,,,,,,,,
162,entailment,the animator that waited addressed the engineer .,the animator addressed the engineer .,,,,,,,,,,,,,,,
163,entailment,the bakers who waited needed the president .,the bakers needed the president .,,,,,,,,,,,,,,,
164,entailment,the tourists that appeared admired the essayist .,the tourists admired the essayist .,,,,,,,,,,,,,,,
165,entailment,the stylist that continued thanked the baker .,the stylist thanked the baker .,,,,,,,,,,,,,,,
166,entailment,the counselors that grew addressed the president .,the counselors addressed the president .,,,,,,,,,,,,,,,
167,entailment,the dancer that ran advised the tourist .,the dancer advised the tourist .,,,,,,,,,,,,,,,
168,entailment,the tourists who talked admired the animator .,the tourists admired the animator .,,,,,,,,,,,,,,,
169,entailment,the pencillers who arrived addressed the illustrators .,the pencillers addressed the illustrators .,,,,,,,,,,,,,,,
170,entailment,the stylist who talked thanked the technicians .,the stylist thanked the technicians .,,,,,,,,,,,,,,,
171,entailment,the psychiatrists that continued deceived the therapist .,the psychiatrists deceived the therapist .,,,,,,,,,,,,,,,
172,entailment,the baker who yelled deceived the essayists .,the baker deceived the essayists .,,,,,,,,,,,,,,,
173,entailment,the psychiatrist that appeared needed the therapists .,the psychiatrist needed the therapists .,,,,,,,,,,,,,,,
174,entailment,the administrators who existed brought the president .,the administrators brought the president .,,,,,,,,,,,,,,,
175,entailment,the tourist who ran helped the psychologist .,the tourist helped the psychologist .,,,,,,,,,,,,,,,
176,entailment,the counselors who existed needed the writer .,the counselors needed the writer .,,,,,,,,,,,,,,,
177,entailment,the artist that continued thanked the therapist .,the artist thanked the therapist .,,,,,,,,,,,,,,,
178,entailment,the essayist who yelled thanked the psychologist .,the essayist thanked the psychologist .,,,,,,,,,,,,,,,
179,entailment,the directors who yelled helped the stylists .,the directors helped the stylists .,,,,,,,,,,,,,,,
180,entailment,the bakers who continued helped the doctor .,the bakers helped the doctor .,,,,,,,,,,,,,,,
181,entailment,the officers who waited deceived the administrator .,the officers deceived the administrator .,,,,,,,,,,,,,,,
182,entailment,the tourist who continued admired the essayists .,the tourist admired the essayists .,,,,,,,,,,,,,,,
183,entailment,the writer that continued advised the psychologists .,the writer advised the psychologists .,,,,,,,,,,,,,,,
184,entailment,the counselor who existed saw the penciller .,the counselor saw the penciller .,,,,,,,,,,,,,,,
185,entailment,the artists that resigned offended the illustrators .,the artists offended the illustrators .,,,,,,,,,,,,,,,
186,entailment,the stylist who grew admired the writers .,the stylist admired the writers .,,,,,,,,,,,,,,,
187,entailment,the penciller that continued saw the counselor .,the penciller saw the counselor .,,,,,,,,,,,,,,,
188,entailment,the strategists that appeared saw the essayist .,the strategists saw the essayist .,,,,,,,,,,,,,,,
189,entailment,the writers that yelled thanked the actors .,the writers thanked the actors .,,,,,,,,,,,,,,,
190,entailment,the psychiatrists who appeared helped the artists .,the psychiatrists helped the artists .,,,,,,,,,,,,,,,
191,entailment,the bakers that waited offended the technicians .,the bakers offended the technicians .,,,,,,,,,,,,,,,
192,entailment,the actors that voted deceived the animator .,the actors deceived the animator .,,,,,,,,,,,,,,,
193,entailment,the engineers that existed deceived the counselor .,the engineers deceived the counselor .,,,,,,,,,,,,,,,
194,entailment,the stylists that arrived needed the writers .,the stylists needed the writers .,,,,,,,,,,,,,,,
195,entailment,the doctors who arrived addressed the essayists .,the doctors addressed the essayists .,,,,,,,,,,,,,,,
196,entailment,the artists that arrived admired the psychologist .,the artists admired the psychologist .,,,,,,,,,,,,,,,
197,entailment,the officer who voted deceived the technologist .,the officer deceived the technologist .,,,,,,,,,,,,,,,
198,entailment,the administrator that talked brought the engineers .,the administrator brought the engineers .,,,,,,,,,,,,,,,
199,entailment,the presidents who continued supported the administrator .,the presidents supported the administrator .,,,,,,,,,,,,,,,
200,entailment,the technologist who arrived offended the artist .,the technologist offended the artist .,,,,,,,,,,,,,,,
201,entailment,the technicians who agreed supported the artist .,the technicians supported the artist .,,,,,,,,,,,,,,,
202,entailment,the photographers who ran needed the technologist .,the photographers needed the technologist .,,,,,,,,,,,,,,,
203,entailment,the psychiatrist who arrived saw the doctors .,the psychiatrist saw the doctors .,,,,,,,,,,,,,,,
204,entailment,the illustrators who talked offended the animators .,the illustrators offended the animators .,,,,,,,,,,,,,,,
205,entailment,the illustrators who existed thanked the director .,the illustrators thanked the director .,,,,,,,,,,,,,,,
206,entailment,the counselor who ran helped the administrators .,the counselor helped the administrators .,,,,,,,,,,,,,,,
207,entailment,the actors that yelled thanked the bakers .,the actors thanked the bakers .,,,,,,,,,,,,,,,
208,entailment,the potters that continued deceived the therapist .,the potters deceived the therapist .,,,,,,,,,,,,,,,
209,entailment,the potter who yelled supported the engineer .,the potter supported the engineer .,,,,,,,,,,,,,,,
210,entailment,the technologists who existed thanked the pencillers .,the technologists thanked the pencillers .,,,,,,,,,,,,,,,
211,entailment,the writers that waited thanked the counselor .,the writers thanked the counselor .,,,,,,,,,,,,,,,
212,entailment,the psychologist who existed admired the technicians .,the psychologist admired the technicians .,,,,,,,,,,,,,,,
213,entailment,the doctors who talked deceived the strategist .,the doctors deceived the strategist .,,,,,,,,,,,,,,,
214,entailment,the officers who agreed advised the illustrators .,the officers advised the illustrators .,,,,,,,,,,,,,,,
215,entailment,the psychologist who waited deceived the technologists .,the psychologist deceived the technologists .,,,,,,,,,,,,,,,
216,entailment,the stylist who continued deceived the artists .,the stylist deceived the artists .,,,,,,,,,,,,,,,
217,entailment,the doctors that continued addressed the technologists .,the doctors addressed the technologists .,,,,,,,,,,,,,,,
218,entailment,the therapist who yelled admired the stylist .,the therapist admired the stylist .,,,,,,,,,,,,,,,
219,entailment,the photographers that ran helped the therapists .,the photographers helped the therapists .,,,,,,,,,,,,,,,
220,entailment,the counselor that arrived admired the technicians .,the counselor admired the technicians .,,,,,,,,,,,,,,,
221,entailment,the animator that resigned admired the counselor .,the animator admired the counselor .,,,,,,,,,,,,,,,
222,entailment,the photographer that appeared brought the animator .,the photographer brought the animator .,,,,,,,,,,,,,,,
223,entailment,the presidents who yelled thanked the technician .,the presidents thanked the technician .,,,,,,,,,,,,,,,
320,entailment,the photographer who the artists supported thanked the engineers .,the photographer thanked the engineers .,,,,,,,,,,,,,,,
321,entailment,the photographer who the potter thanked supported the tourists .,the photographer supported the tourists .,,,,,,,,,,,,,,,
322,entailment,the penciller that the writer helped admired the president .,the penciller admired the president .,,,,,,,,,,,,,,,
323,entailment,the actors who the artists needed offended the tourists .,the actors offended the tourists .,,,,,,,,,,,,,,,
324,entailment,the writer who the therapists admired thanked the officer .,the writer thanked the officer .,,,,,,,,,,,,,,,
325,entailment,the technicians who the essayists thanked advised the animator .,the technicians advised the animator .,,,,,,,,,,,,,,,
326,entailment,the president that the technologist brought saw the tourist .,the president saw the tourist .,,,,,,,,,,,,,,,
327,entailment,the essayist that the stylists saw thanked the technologists .,the essayist thanked the technologists .,,,,,,,,,,,,,,,
328,entailment,the stylists that the tourist supported helped the essayists .,the stylists helped the essayists .,,,,,,,,,,,,,,,
329,entailment,the engineers that the psychiatrists supported helped the artists .,the engineers helped the artists .,,,,,,,,,,,,,,,
330,entailment,the actors who the artists brought admired the counselor .,the actors admired the counselor .,,,,,,,,,,,,,,,
