pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the photographers next to the potter helped the essayist .,the photographers helped the essayist .,photographers potter photographers,,,,,,,,,,,,,,
1,entailment,the actors by the engineers supported the pencillers .,the actors supported the pencillers .,actors engineers actors,,,,,,,,,,,,,,
2,entailment,the counselors next to the artist advised the administrators .,the counselors advised the administrators .,counselors artist counselors,,,,,,,,,,,,,,
3,entailment,the psychiatrists next to the illustrators admired the animators .,the psychiatrists admired the animators .,psychiatrists illustrators psychiatrists,,,,,,,,,,,,,,
4,entailment,the presidents in front of the artist brought the actor .,the presidents brought the actor .,presidents artist presidents,,,,,,,,,,,,,,
5,entailment,the psychologist behind the dancer addressed the animator .,the psychologist addressed the animator .,psychologist dancer psychologist,,,,,,,,,,,,,,
6,entailment,the strategists behind the baker thanked the presidents .,the strategists thanked the presidents .,strategists baker strategists,,,,,,,,,,,,,,
7,entailment,the president near the officers addressed the illustrators .,the president addressed the illustrators .,president officers president,,,,,,,,,,,,,,
8,entailment,the psychiatrist behind the baker helped the illustrators .,the psychiatrist helped the illustrators .,psychiatrist baker psychiatrist,,,,,,,,,,,,,,
9,entailment,the tourists behind the potter deceived the essayists .,the tourists deceived the essayists .,tourists potter tourists,,,,,,,,,,,,,,
10,entailment,the engineer behind the technologist advised the actors .,the engineer advised the actors .,engineer technologist engineer,,,,,,,,,,,,,,
11,entailment,the artist behind the technologists saw the officer .,the artist saw the officer .,artist technologists artist,,,,,,,,,,,,,,
12,entailment,the animators behind the essayists saw the stylists .,the animators saw the stylists .,animators essayists animators,,,,,,,,,,,,,,
13,entailment,the stylist behind the artist thanked the therapist .,the stylist thanked the therapist .,stylist artist stylist,,,,,,,,,,,,,,
14,entailment,the strategists behind the president saw the actors .,the strategists saw the actors .,strategists president strategists,,,,,,,,,,,,,,
15,entailment,the technicians by the strategists helped the pencillers .,the technicians helped the pencillers .,technicians strategists technicians,,,,,,,,,,,,,,
16,entailment,the technicians in front of the essayist supported the engineer .,the technicians supported the engineer .,technicians essayist technicians,,,,,,,,,,,,,,
