pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the actor behind the athletes offended the psychiatrists .,the actor offended the psychiatrists .,,,,,,,,,,,,,,,
1,entailment,the psychiatrist near the sculptor supported the judges .,the psychiatrist supported the judges .,,,,,,,,,,,,,,,
2,entailment,the analysts next to the authors addressed the artisan .,the analysts addressed the artisan .,,,,,,,,,,,,,,,
3,entailment,the artist next to the students addressed the sculptor .,the artist addressed the sculptor .,,,,,,,,,,,,,,,
160,entailment,the artisans that resigned recognized the student .,the artisans recognized the student .,,,,,,,,,,,,,,,
161,entailment,the sculptor that agreed mentioned the baker .,the sculptor mentioned the baker .,,,,,,,,,,,,,,,
162,entailment,the senator who shouted mentioned the workers .,the senator mentioned the workers .,,,,,,,,,,,,,,,
163,entailment,the authors that lay brought the photojournalists .,the authors brought the photojournalists .,,,,,,,,,,,,,,,
320,entailment,the athlete who the sculptors supported avoided the artist .,the athlete avoided the artist .,,,,,,,,,,,,,,,
321,entailment,the artists who the analysts brought found the baker .,the artists found the baker .,,,,,,,,,,,,,,,
322,entailment,the animator who the counselor offended addressed the musicians .,the animator addressed the musicians .,,,,,,,,,,,,,,,
323,entailment,the author who the photographer expected addressed the photojournalist .,the author addressed the photojournalist .,,,,,,,,,,,,,,,
480,entailment,the photojournalists that advised the judge addressed the counselors .,the photojournalists addressed the counselors .,,,,,,,,,,,,,,,
481,entailment,the engineer who recognized the artisan addressed the authors .,the engineer addressed the authors .,,,,,,,,,,,,,,,
482,entailment,the students who recognized the analysts affected the artisans .,the students affected the artisans .,,,,,,,,,,,,,,,
483,entailment,the actors that found the technologist offended the artisan .,the actors offended the artisan .,,,,,,,,,,,,,,,
640,entailment,the curators and the managers advised the musician .,the curators advised the musician .,,,,,,,,,,,,,,,
641,entailment,the actors and the psychiatrist brought the athlete .,the actors brought the athlete .,,,,,,,,,,,,,,,
642,entailment,the illustrators and the senators advised the judge .,the illustrators advised the judge .,,,,,,,,,,,,,,,
643,entailment,the counselors and the analysts addressed the judges .,the counselors addressed the judges .,,,,,,,,,,,,,,,
960,entailment,the analyst was offended by the manager .,the manager offended the analyst .,,,,,,,,,,,,,,,
961,entailment,the curator was avoided by the engineer .,the engineer avoided the curator .,,,,,,,,,,,,,,,
962,entailment,the athlete was supported by the photojournalists .,the photojournalists supported the athlete .,,,,,,,,,,,,,,,
963,entailment,the baker was avoided by the author .,the author avoided the baker .,,,,,,,,,,,,,,,
1120,entailment,the engineers were supported by the animators .,the animators supported the engineers .,,,,,,,,,,,,,,,
1121,entailment,the psychiatrists were offended by the stylists .,the stylists offended the psychiatrists .,,,,,,,,,,,,,,,
1122,entailment,the stylists were offended by the bakers .,the bakers offended the stylists .,,,,,,,,,,,,,,,
1123,entailment,the workers were found by the technologists .,the technologists found the workers .,,,,,,,,,,,,,,,
1440,entailment,the animator who recognized the bakers found the photographer .,the animator recognized the bakers .,,,,,,,,,,,,,,,
1441,entailment,the photographer that avoided the bakers expected the manager .,the photographer avoided the bakers .,,,,,,,,,,,,,,,
1442,entailment,the author that affected the analysts supported the musicians .,the author affected the analysts .,,,,,,,,,,,,,,,
