pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the actor behind the athletes offended the psychiatrists .,the actor offended the psychiatrists .,the actor behind the athletes is still the actor .,,,,,,,,,,,,,,
1,entailment,the psychiatrist near the sculptor supported the judges .,the psychiatrist supported the judges .,the psychiatrist near the sculptor is still the psychiatrist .,,,,,,,,,,,,,,
2,entailment,the analysts next to the authors addressed the artisan .,the analysts addressed the artisan .,the analysts next to the authors are still the analysts .,,,,,,,,,,,,,,
3,entailment,the artist next to the students addressed the sculptor .,the artist addressed the sculptor .,the artist next to the students is still the artist .,,,,,,,,,,,,,,
4,entailment,the analyst behind the artist offended the athlete .,the analyst offended the athlete .,the analyst behind the artist is still the analyst .,,,,,,,,,,,,,,
5,entailment,the sculptors next to the managers supported the musician .,the sculptors supported the musician .,the sculptors next to the managers are still the sculptors .,,,,,,,,,,,,,,
6,entailment,the curator near the artist avoided the illustrators .,the curator avoided the illustrators .,the curator near the artist is still the curator .,,,,,,,,,,,,,,
7,entailment,the judge in front of the worker found the curators .,the judge found the curators .,the judge in front of the worker is still the judge .,,,,,,,,,,,,,,
160,entailment,the artisans that resigned recognized the student .,the artisans recognized the student .,the artisans that resigned are still the artisans .,,,,,,,,,,,,,,
161,entailment,the sculptor that agreed mentioned the baker .,the sculptor mentioned the baker .,the sculptor that agreed is still the sculptor .,,,,,,,,,,,,,,
162,entailment,the senator who shouted mentioned the workers .,the senator mentioned the workers .,the senator who shouted is still the senator .,,,,,,,,,,,,,,
163,entailment,the authors that lay brought the photojournalists .,the authors brought the photojournalists .,the authors that lay are still the authors .,,,,,,,,,,,,,,
164,entailment,the manager that sat advised the animators .,the manager advised the animators .,the manager that sat is still the manager .,,,,,,,,,,,,,,
165,entailment,the illustrators who yelled advised the technologist .,the illustrators advised the technologist .,the illustrators who yelled are still the illustrators .,,,,,,,,,,,,,,
166,entailment,the illustrators that agreed avoided the actor .,the illustrators avoided the actor .,the illustrators that agreed are still the illustrators .,,,,,,,,,,,,,,
167,entailment,the analyst that continued brought the photographers .,the analyst brought the photographers .,the analyst that continued is still the analyst .,,,,,,,,,,,,,,
