pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the actor behind the athletes offended the psychiatrists .,the actor offended the psychiatrists .,,,,,,,,,,,,,,,
1,entailment,the psychiatrist near the sculptor supported the judges .,the psychiatrist supported the judges .,,,,,,,,,,,,,,,
2,entailment,the analysts next to the authors addressed the artisan .,the analysts addressed the artisan .,,,,,,,,,,,,,,,
3,entailment,the artist next to the students addressed the sculptor .,the artist addressed the sculptor .,,,,,,,,,,,,,,,
4,entailment,the analyst behind the artist offended the athlete .,the analyst offended the athlete .,,,,,,,,,,,,,,,
5,entailment,the sculptors next to the managers supported the musician .,the sculptors supported the musician .,,,,,,,,,,,,,,,
6,entailment,the curator near the artist avoided the illustrators .,the curator avoided the illustrators .,,,,,,,,,,,,,,,
7,entailment,the judge in front of the worker found the curators .,the judge found the curators .,,,,,,,,,,,,,,,
8,entailment,the actor near the authors found the sculptors .,the actor found the sculptors .,,,,,,,,,,,,,,,
9,entailment,the artisans near the photojournalists expected the authors .,the artisans expected the authors .,,,,,,,,,,,,,,,
10,entailment,the architects in front of the photojournalists avoided the judges .,the architects avoided the judges .,,,,,,,,,,,,,,,
11,entailment,the psychiatrists near the managers advised the essayist .,the psychiatrists advised the essayist .,,,,,,,,,,,,,,,
12,entailment,the illustrator by the stylists avoided the counselor .,the illustrator avoided the counselor .,,,,,,,,,,,,,,,
13,entailment,the animators near the photojournalists supported the curator .,the animators supported the curator .,,,,,,,,,,,,,,,
14,entailment,the engineers next to the musicians affected the stylist .,the engineers affected the stylist .,,,,,,,,,,,,,,,
15,entailment,the bakers behind the manager supported the actor .,the bakers supported the actor .,,,,,,,,,,,,,,,
160,entailment,the artisans that resigned recognized the student .,the artisans recognized the student .,,,,,,,,,,,,,,,
161,entailment,the sculptor that agreed mentioned the baker .,the sculptor mentioned the baker .,,,,,,,,,,,,,,,
162,entailment,the senator who shouted mentioned the workers .,the senator mentioned the workers .,,,,,,,,,,,,,,,
163,entailment,the authors that lay brought the photojournalists .,the authors brought the photojournalists .,,,,,,,,,,,,,,,
164,entailment,the manager that sat advised the animators .,the manager advised the animators .,,,,,,,,,,,,,,,
165,entailment,the illustrators who yelled advised the technologist .,the illustrators advised the technologist .,,,,,,,,,,,,,,,
166,entailment,the illustrators that agreed avoided the actor .,the illustrators avoided the actor .,,,,,,,,,,,,,,,
167,entailment,the analyst that continued brought the photographers .,the analyst brought the photographers .,,,,,,,,,,,,,,,
168,entailment,the artisans who resigned mentioned the musicians .,the artisans mentioned the musicians .,,,,,,,,,,,,,,,
169,entailment,the photojournalist who listened supported the architect .,the photojournalist supported the architect .,,,,,,,,,,,,,,,
170,entailment,the animators that yelled brought the engineers .,the animators brought the engineers .,,,,,,,,,,,,,,,
171,entailment,the athletes who panicked brought the actor .,the athletes brought the actor .,,,,,,,,,,,,,,,
172,entailment,the athlete who resigned found the senators .,the athlete found the senators .,,,,,,,,,,,,,,,
173,entailment,the worker who lay avoided the technologists .,the worker avoided the technologists .,,,,,,,,,,,,,,,
174,entailment,the curator who performed mentioned the worker .,the curator mentioned the worker .,,,,,,,,,,,,,,,
