pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the potters next to the directors avoided the essayist .,the potters avoided the essayist .,,,,,,,,,,,,,,,
1,entailment,the scientist by the stylist supported the colorists .,the scientist supported the colorists .,,,,,,,,,,,,,,,
2,entailment,the psychiatrist next to the directors found the dancers .,the psychiatrist found the dancers .,,,,,,,,,,,,,,,
3,entailment,the director by the scientist supported the writers .,the director supported the writers .,,,,,,,,,,,,,,,
160,entailment,the therapist that agreed mentioned the colorist .,the therapist mentioned the colorist .,,,,,,,,,,,,,,,
161,entailment,the therapist that cried avoided the tourists .,the therapist avoided the tourists .,,,,,,,,,,,,,,,
162,entailment,the professors that agreed found the stylists .,the professors found the stylists .,,,,,,,,,,,,,,,
163,entailment,the penciller that panicked deceived the counselors .,the penciller deceived the counselors .,,,,,,,,,,,,,,,
320,entailment,the officers that the musicians avoided deceived the psychiatrist .,the officers deceived the psychiatrist .,,,,,,,,,,,,,,,
321,entailment,the artisans that the dancers introduced supported the programmer .,the artisans supported the programmer .,,,,,,,,,,,,,,,
322,entailment,the illustrators that the actor saw deceived the administrator .,the illustrators deceived the administrator .,,,,,,,,,,,,,,,
323,entailment,the senator that the psychiatrists found thanked the administrators .,the senator thanked the administrators .,,,,,,,,,,,,,,,
480,entailment,the tourists that recommended the officers avoided the professor .,the tourists avoided the professor .,,,,,,,,,,,,,,,
481,entailment,the officer that mentioned the scientist deceived the baker .,the officer deceived the baker .,,,,,,,,,,,,,,,
482,entailment,the musicians that avoided the director introduced the therapist .,the musicians introduced the therapist .,,,,,,,,,,,,,,,
483,entailment,the professor that recommended the illustrators supported the administrators .,the professor supported the administrators .,,,,,,,,,,,,,,,
