pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the artisans next to the colorist addressed the scientist .,the artisans addressed the scientist .,the artisans next to the colorist are still the artisans .,,,,,,,,,,,,,,
1,entailment,the writers near the psychologists saw the manager .,the writers saw the manager .,the writers near the psychologists are still the writers .,,,,,,,,,,,,,,
2,entailment,the presidents by the strategists encouraged the officers .,the presidents encouraged the officers .,the presidents by the strategists are still the presidents .,,,,,,,,,,,,,,
3,entailment,the managers by the scientist addressed the artist .,the managers addressed the artist .,the managers by the scientist are still the managers .,,,,,,,,,,,,,,
4,entailment,the technicians near the colorists encouraged the president .,the technicians encouraged the president .,the technicians near the colorists are still the technicians .,,,,,,,,,,,,,,
5,entailment,the scientists near the designers helped the technicians .,the scientists helped the technicians .,the scientists near the designers are still the scientists .,,,,,,,,,,,,,,
6,entailment,the psychologist near the bakers addressed the managers .,the psychologist addressed the managers .,the psychologist near the bakers is still the psychologist .,,,,,,,,,,,,,,
7,entailment,the psychiatrists near the essayists thanked the illustrator .,the psychiatrists thanked the illustrator .,the psychiatrists near the essayists are still the psychiatrists .,,,,,,,,,,,,,,
8,entailment,the programmer by the psychologists avoided the scientist .,the programmer avoided the scientist .,the programmer by the psychologists is still the programmer .,,,,,,,,,,,,,,
9,entailment,the artisan behind the bakers advised the psychotherapists .,the artisan advised the psychotherapists .,the artisan behind the bakers is still the artisan .,,,,,,,,,,,,,,
10,entailment,the writers near the director addressed the planner .,the writers addressed the planner .,the writers near the director are still the writers .,,,,,,,,,,,,,,
11,entailment,the stylist by the strategist thanked the writers .,the stylist thanked the writers .,the stylist by the strategist is still the stylist .,,,,,,,,,,,,,,
12,entailment,the artist in front of the analyst affected the illustrator .,the artist affected the illustrator .,the artist in front of the analyst is still the artist .,,,,,,,,,,,,,,
13,entailment,the designers next to the analyst avoided the scientist .,the designers avoided the scientist .,the designers next to the analyst are still the designers .,,,,,,,,,,,,,,
14,entailment,the psychologist in front of the animators helped the workers .,the psychologist helped the workers .,the psychologist in front of the animators is still the psychologist .,,,,,,,,,,,,,,
15,entailment,the presidents near the analysts expected the writer .,the presidents expected the writer .,the presidents near the analysts are still the presidents .,,,,,,,,,,,,,,
16,entailment,the animator next to the illustrators helped the psychotherapist .,the animator helped the psychotherapist .,the animator next to the illustrators is still the animator .,,,,,,,,,,,,,,
17,entailment,the engineer in front of the photojournalist expected the illustrators .,the engineer expected the illustrators .,the engineer in front of the photojournalist is still the engineer .,,,,,,,,,,,,,,
18,entailment,the analysts in front of the scientists expected the colorists .,the analysts expected the colorists .,the analysts in front of the scientists are still the analysts .,,,,,,,,,,,,,,
19,entailment,the director next to the technicians advised the officers .,the director advised the officers .,the director next to the technicians is still the director .,,,,,,,,,,,,,,
20,entailment,the animator in front of the analysts saw the psychotherapist .,the animator saw the psychotherapist .,the animator in front of the analysts is still the animator .,,,,,,,,,,,,,,
21,entailment,the photojournalists by the illustrators thanked the engineer .,the photojournalists thanked the engineer .,the photojournalists by the illustrators are still the photojournalists .,,,,,,,,,,,,,,
22,entailment,the planner next to the officer affected the photojournalists .,the planner affected the photojournalists .,the planner next to the officer is still the planner .,,,,,,,,,,,,,,
23,entailment,the programmers by the psychologist avoided the musician .,the programmers avoided the musician .,the programmers by the psychologist are still the programmers .,,,,,,,,,,,,,,
24,entailment,the managers behind the photojournalists thanked the designers .,the managers thanked the designers .,the managers behind the photojournalists are still the managers .,,,,,,,,,,,,,,
25,entailment,the programmers behind the essayist avoided the engineer .,the programmers avoided the engineer .,the programmers behind the essayist are still the programmers .,,,,,,,,,,,,,,
26,entailment,the technician in front of the scientist avoided the director .,the technician avoided the director .,the technician in front of the scientist is still the technician .,,,,,,,,,,,,,,
27,entailment,the artisan behind the directors thanked the baker .,the artisan thanked the baker .,the artisan behind the directors is still the artisan .,,,,,,,,,,,,,,
28,entailment,the psychiatrists near the musicians brought the psychologists .,the psychiatrists brought the psychologists .,the psychiatrists near the musicians are still the psychiatrists .,,,,,,,,,,,,,,
29,entailment,the analysts in front of the strategist advised the writer .,the analysts advised the writer .,the analysts in front of the strategist are still the analysts .,,,,,,,,,,,,,,
30,entailment,the strategist next to the president expected the essayists .,the strategist expected the essayists .,the strategist next to the president is still the strategist .,,,,,,,,,,,,,,
31,entailment,the illustrator in front of the officers addressed the stylist .,the illustrator addressed the stylist .,the illustrator in front of the officers is still the illustrator .,,,,,,,,,,,,,,
32,entailment,the illustrators behind the writers expected the manager .,the illustrators expected the manager .,the illustrators behind the writers are still the illustrators .,,,,,,,,,,,,,,
33,entailment,the stylists by the technicians helped the analyst .,the stylists helped the analyst .,the stylists by the technicians are still the stylists .,,,,,,,,,,,,,,
34,entailment,the colorists in front of the director avoided the programmers .,the colorists avoided the programmers .,the colorists in front of the director are still the colorists .,,,,,,,,,,,,,,
35,entailment,the technicians behind the managers brought the psychiatrists .,the technicians brought the psychiatrists .,the technicians behind the managers are still the technicians .,,,,,,,,,,,,,,
36,entailment,the photojournalist behind the manager thanked the director .,the photojournalist thanked the director .,the photojournalist behind the manager is still the photojournalist .,,,,,,,,,,,,,,
37,entailment,the musician in front of the scientist saw the baker .,the musician saw the baker .,the musician in front of the scientist is still the musician .,,,,,,,,,,,,,,
38,entailment,the psychologist in front of the scientists avoided the stylists .,the psychologist avoided the stylists .,the psychologist in front of the scientists is still the psychologist .,,,,,,,,,,,,,,
39,entailment,the musicians near the artists encouraged the psychotherapist .,the musicians encouraged the psychotherapist .,the musicians near the artists are still the musicians .,,,,,,,,,,,,,,
40,entailment,the president by the designers thanked the stylists .,the president thanked the stylists .,the president by the designers is still the president .,,,,,,,,,,,,,,
41,entailment,the manager in front of the worker advised the essayists .,the manager advised the essayists .,the manager in front of the worker is still the manager .,,,,,,,,,,,,,,
42,entailment,the programmers in front of the planners expected the designer .,the programmers expected the designer .,the programmers in front of the planners are still the programmers .,,,,,,,,,,,,,,
43,entailment,the workers in front of the analyst offended the photojournalist .,the workers offended the photojournalist .,the workers in front of the analyst are still the workers .,,,,,,,,,,,,,,
44,entailment,the worker by the photojournalists affected the baker .,the worker affected the baker .,the worker by the photojournalists is still the worker .,,,,,,,,,,,,,,
45,entailment,the writers near the animators avoided the stylist .,the writers avoided the stylist .,the writers near the animators are still the writers .,,,,,,,,,,,,,,
46,entailment,the director next to the animators offended the planners .,the director offended the planners .,the director next to the animators is still the director .,,,,,,,,,,,,,,
47,entailment,the colorists next to the photojournalists avoided the psychologists .,the colorists avoided the psychologists .,the colorists next to the photojournalists are still the colorists .,,,,,,,,,,,,,,
48,entailment,the planners near the directors offended the engineer .,the planners offended the engineer .,the planners near the directors are still the planners .,,,,,,,,,,,,,,
49,entailment,the stylist behind the officer addressed the artisans .,the stylist addressed the artisans .,the stylist behind the officer is still the stylist .,,,,,,,,,,,,,,
50,entailment,the psychiatrists by the baker offended the workers .,the psychiatrists offended the workers .,the psychiatrists by the baker are still the psychiatrists .,,,,,,,,,,,,,,
51,entailment,the director behind the president addressed the planners .,the director addressed the planners .,the director behind the president is still the director .,,,,,,,,,,,,,,
52,entailment,the colorist next to the artisan advised the animator .,the colorist advised the animator .,the colorist next to the artisan is still the colorist .,,,,,,,,,,,,,,
53,entailment,the stylists next to the writer encouraged the strategists .,the stylists encouraged the strategists .,the stylists next to the writer are still the stylists .,,,,,,,,,,,,,,
54,entailment,the psychotherapists behind the designer offended the engineer .,the psychotherapists offended the engineer .,the psychotherapists behind the designer are still the psychotherapists .,,,,,,,,,,,,,,
55,entailment,the programmers by the stylists thanked the colorists .,the programmers thanked the colorists .,the programmers by the stylists are still the programmers .,,,,,,,,,,,,,,
56,entailment,the bakers in front of the designer avoided the worker .,the bakers avoided the worker .,the bakers in front of the designer are still the bakers .,,,,,,,,,,,,,,
57,entailment,the photojournalists behind the illustrators saw the workers .,the photojournalists saw the workers .,the photojournalists behind the illustrators are still the photojournalists .,,,,,,,,,,,,,,
58,entailment,the technician behind the artists avoided the stylist .,the technician avoided the stylist .,the technician behind the artists is still the technician .,,,,,,,,,,,,,,
59,entailment,the planner in front of the photojournalists encouraged the bakers .,the planner encouraged the bakers .,the planner in front of the photojournalists is still the planner .,,,,,,,,,,,,,,
60,entailment,the photojournalist by the engineers encouraged the workers .,the photojournalist encouraged the workers .,the photojournalist by the engineers is still the photojournalist .,,,,,,,,,,,,,,
61,entailment,the psychotherapists behind the artisans addressed the president .,the psychotherapists addressed the president .,the psychotherapists behind the artisans are still the psychotherapists .,,,,,,,,,,,,,,
62,entailment,the bakers in front of the manager thanked the presidents .,the bakers thanked the presidents .,the bakers in front of the manager are still the bakers .,,,,,,,,,,,,,,
63,entailment,the psychotherapists near the director saw the workers .,the psychotherapists saw the workers .,the psychotherapists near the director are still the psychotherapists .,,,,,,,,,,,,,,
160,entailment,the musician who grew thanked the stylist .,the musician thanked the stylist .,the musician who grew is still the musician .,,,,,,,,,,,,,,
161,entailment,the director who talked encouraged the illustrator .,the director encouraged the illustrator .,the director who talked is still the director .,,,,,,,,,,,,,,
