pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the artisans next to the colorist addressed the scientist .,the artisans addressed the scientist .,,,,,,,,,,,,,,,
1,entailment,the writers near the psychologists saw the manager .,the writers saw the manager .,,,,,,,,,,,,,,,
2,entailment,the presidents by the strategists encouraged the officers .,the presidents encouraged the officers .,,,,,,,,,,,,,,,
3,entailment,the managers by the scientist addressed the artist .,the managers addressed the artist .,,,,,,,,,,,,,,,
4,entailment,the technicians near the colorists encouraged the president .,the technicians encouraged the president .,,,,,,,,,,,,,,,
5,entailment,the scientists near the designers helped the technicians .,the scientists helped the technicians .,,,,,,,,,,,,,,,
6,entailment,the psychologist near the bakers addressed the managers .,the psychologist addressed the managers .,,,,,,,,,,,,,,,
7,entailment,the psychiatrists near the essayists thanked the illustrator .,the psychiatrists thanked the illustrator .,,,,,,,,,,,,,,,
8,entailment,the programmer by the psychologists avoided the scientist .,the programmer avoided the scientist .,,,,,,,,,,,,,,,
9,entailment,the artisan behind the bakers advised the psychotherapists .,the artisan advised the psychotherapists .,,,,,,,,,,,,,,,
10,entailment,the writers near the director addressed the planner .,the writers addressed the planner .,,,,,,,,,,,,,,,
11,entailment,the stylist by the strategist thanked the writers .,the stylist thanked the writers .,,,,,,,,,,,,,,,
12,entailment,the artist in front of the analyst affected the illustrator .,the artist affected the illustrator .,,,,,,,,,,,,,,,
13,entailment,the designers next to the analyst avoided the scientist .,the designers avoided the scientist .,,,,,,,,,,,,,,,
14,entailment,the psychologist in front of the animators helped the workers .,the psychologist helped the workers .,,,,,,,,,,,,,,,
15,entailment,the presidents near the analysts expected the writer .,the presidents expected the writer .,,,,,,,,,,,,,,,
16,entailment,the animator next to the illustrators helped the psychotherapist .,the animator helped the psychotherapist .,,,,,,,,,,,,,,,
17,entailment,the engineer in front of the photojournalist expected the illustrators .,the engineer expected the illustrators .,,,,,,,,,,,,,,,
18,entailment,the analysts in front of the scientists expected the colorists .,the analysts expected the colorists .,,,,,,,,,,,,,,,
19,entailment,the director next to the technicians advised the officers .,the director advised the officers .,,,,,,,,,,,,,,,
20,entailment,the animator in front of the analysts saw the psychotherapist .,the animator saw the psychotherapist .,,,,,,,,,,,,,,,
21,entailment,the photojournalists by the illustrators thanked the engineer .,the photojournalists thanked the engineer .,,,,,,,,,,,,,,,
22,entailment,the planner next to the officer affected the photojournalists .,the planner affected the photojournalists .,,,,,,,,,,,,,,,
23,entailment,the programmers by the psychologist avoided the musician .,the programmers avoided the musician .,,,,,,,,,,,,,,,
24,entailment,the managers behind the photojournalists thanked the designers .,the managers thanked the designers .,,,,,,,,,,,,,,,
25,entailment,the programmers behind the essayist avoided the engineer .,the programmers avoided the engineer .,,,,,,,,,,,,,,,
26,entailment,the technician in front of the scientist avoided the director .,the technician avoided the director .,,,,,,,,,,,,,,,
27,entailment,the artisan behind the directors thanked the baker .,the artisan thanked the baker .,,,,,,,,,,,,,,,
