pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the artisans next to the colorist addressed the scientist .,the artisans addressed the scientist .,,,,,,,,,,,,,,,
1,entailment,the writers near the psychologists saw the manager .,the writers saw the manager .,,,,,,,,,,,,,,,
2,entailment,the presidents by the strategists encouraged the officers .,the presidents encouraged the officers .,,,,,,,,,,,,,,,
3,entailment,the managers by the scientist addressed the artist .,the managers addressed the artist .,,,,,,,,,,,,,,,
4,entailment,the technicians near the colorists encouraged the president .,the technicians encouraged the president .,,,,,,,,,,,,,,,
5,entailment,the scientists near the designers helped the technicians .,the scientists helped the technicians .,,,,,,,,,,,,,,,
6,entailment,the psychologist near the bakers addressed the managers .,the psychologist addressed the managers .,,,,,,,,,,,,,,,
7,entailment,the psychiatrists near the essayists thanked the illustrator .,the psychiatrists thanked the illustrator .,,,,,,,,,,,,,,,
160,entailment,the musician who grew thanked the stylist .,the musician thanked the stylist .,,,,,,,,,,,,,,,
161,entailment,the director who talked encouraged the illustrator .,the director encouraged the illustrator .,,,,,,,,,,,,,,,
162,entailment,the artist that performed expected the manager .,the artist expected the manager .,,,,,,,,,,,,,,,
163,entailment,the artist that ran encouraged the presidents .,the artist encouraged the presidents .,,,,,,,,,,,,,,,
164,entailment,the essayist that existed saw the scientist .,the essayist saw the scientist .,,,,,,,,,,,,,,,
165,entailment,the planner that lay avoided the psychologists .,the planner avoided the psychologists .,,,,,,,,,,,,,,,
166,entailment,the writers who voted addressed the manager .,the writers addressed the manager .,,,,,,,,,,,,,,,
167,entailment,the psychologist who agreed affected the artisans .,the psychologist affected the artisans .,,,,,,,,,,,,,,,
320,entailment,the worker who the essayists offended expected the strategist .,the worker expected the strategist .,,,,,,,,,,,,,,,
321,entailment,the musician that the baker addressed brought the writer .,the musician brought the writer .,,,,,,,,,,,,,,,
322,entailment,the directors who the psychologists thanked brought the analyst .,the directors brought the analyst .,,,,,,,,,,,,,,,
323,entailment,the photojournalist who the designer encouraged avoided the programmers .,the photojournalist avoided the programmers .,,,,,,,,,,,,,,,
324,entailment,the officers who the colorist encouraged offended the psychologists .,the officers offended the psychologists .,,,,,,,,,,,,,,,
325,entailment,the analyst who the writer avoided saw the scientists .,the analyst saw the scientists .,,,,,,,,,,,,,,,
326,entailment,the worker that the president thanked affected the psychotherapist .,the worker affected the psychotherapist .,,,,,,,,,,,,,,,
327,entailment,the colorist that the musicians addressed thanked the scientist .,the colorist thanked the scientist .,,,,,,,,,,,,,,,
640,entailment,the illustrator and the programmer encouraged the engineer .,the illustrator encouraged the engineer .,,,,,,,,,,,,,,,
641,entailment,the strategists and the writer saw the planner .,the strategists saw the planner .,,,,,,,,,,,,,,,
642,entailment,the photojournalists and the director expected the officer .,the photojournalists expected the officer .,,,,,,,,,,,,,,,
643,entailment,the planner and the psychiatrists brought the photojournalists .,the planner brought the photojournalists .,,,,,,,,,,,,,,,
644,entailment,the president and the designer helped the manager .,the president helped the manager .,,,,,,,,,,,,,,,
