pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the artisans next to the colorist addressed the scientist .,the artisans addressed the scientist .,the artisans next to the colorist are still the artisans .,,,,,,,,,,,,,,
1,entailment,the writers near the psychologists saw the manager .,the writers saw the manager .,the writers near the psychologists are still the writers .,,,,,,,,,,,,,,
160,entailment,the musician who grew thanked the stylist .,the musician thanked the stylist .,the musician who grew is still the musician .,,,,,,,,,,,,,,
161,entailment,the director who talked encouraged the illustrator .,the director encouraged the illustrator .,the director who talked is still the director .,,,,,,,,,,,,,,
320,entailment,the worker who the essayists offended expected the strategist .,the worker expected the strategist .,the worker who the essayists offended is still the worker .,,,,,,,,,,,,,,
321,entailment,the musician that the baker addressed brought the writer .,the musician brought the writer .,the musician that the baker addressed is still the musician .,,,,,,,,,,,,,,
640,entailment,the illustrator and the programmer encouraged the engineer .,the illustrator encouraged the engineer .,the illustrator is part of the illustrator and the programmer .,,,,,,,,,,,,,,
641,entailment,the strategists and the writer saw the planner .,the strategists saw the planner .,the strategists are part of the strategists and the writer .,,,,,,,,,,,,,,
800,entailment,the technician helped the presidents and the analyst .,the technician helped the analyst .,the analyst is part of the presidents and the analyst .,,,,,,,,,,,,,,
801,entailment,the manager expected the designers and the technicians .,the manager expected the technicians .,the technicians are part of the designers and the technicians .,,,,,,,,,,,,,,
960,entailment,the technician was advised by the scientists .,the scientists advised the technician .,"advised is the active form of was advised by , so we swap the technician and the scientists .",,,,,,,,,,,,,,
961,entailment,the technician was avoided by the officers .,the officers avoided the technician .,"avoided is the active form of was avoided by , so we swap the technician and the officers .",,,,,,,,,,,,,,
1120,entailment,the stylists were affected by the presidents .,the presidents affected the stylists .,"affected is the active form of was affected by , so we swap the stylists and the presidents .",,,,,,,,,,,,,,
1121,entailment,the artists were affected by the president .,the president affected the artists .,"affected is the active form of was affected by , so we swap the artists and the president .",,,,,,,,,,,,,,
1280,entailment,the scientist who the strategists offended brought the colorist .,the strategists offended the scientist .,who in who the strategists offended refers to the scientist .,,,,,,,,,,,,,,
1281,entailment,the photojournalists that the programmers avoided thanked the analysts .,the programmers avoided the photojournalists .,that in that the programmers avoided refers to the photojournalists .,,,,,,,,,,,,,,
1440,entailment,the animator who affected the planner offended the engineer .,the animator affected the planner .,who in who affected the planner refers to the animator .,,,,,,,,,,,,,,
1441,entailment,the analyst that saw the director addressed the president .,the analyst saw the director .,that in that saw the director refers to the analyst .,,,,,,,,,,,,,,
1600,entailment,the writers affected the colorist that expected the programmers .,the colorist expected the programmers .,the colorist is the subject of the relative clause that expected the programmers .,,,,,,,,,,,,,,
1601,entailment,the technician affected the writers that brought the colorists .,the writers brought the colorists .,the writers is the subject of the relative clause that brought the colorists .,,,,,,,,,,,,,,
1920,neutral,the programmer in front of the designers advised the essayists .,the designers advised the programmer .,"the programmer advised the essayists and the programmer is in front of the designers , we do not know whether the designers advised the programmer .",,,,,,,,,,,,,,
1921,neutral,the writer next to the colorists expected the musician .,the colorists expected the writer .,"the writer expected the musician and the writer is next to the colorists , we do not know whether the colorists expected the writer .",,,,,,,,,,,,,,
2720,neutral,the colorists saw the artisan near the stylist .,the stylist saw the colorists .,"the colorists saw the artisan and the artisan is near the stylist , we do not know whether the stylist saw the colorists .",,,,,,,,,,,,,,
2721,neutral,the officers addressed the colorists by the programmer .,the programmer addressed the officers .,"the officers addressed the colorists and the colorists are by the programmer , we do not know whether the programmer addressed the officers .",,,,,,,,,,,,,,
2880,neutral,the technicians that the musician affected expected the engineer .,the musician expected the technicians .,"that in that the musician affected refers to the technicians and the technicians expected the engineer , we do not know whether the musician expected the technicians .",,,,,,,,,,,,,,
2881,neutral,the technicians that the psychologist helped offended the engineers .,the psychologist offended the technicians .,"that in that the psychologist helped refers to the technicians and the technicians offended the engineers , we do not know whether the psychologist offended the technicians .",,,,,,,,,,,,,,
3360,neutral,the strategists who offended the photojournalist saw the psychotherapists .,the photojournalist saw the strategists .,"the strategists are the subject of the relative clause who offended the photojournalist and the strategists saw the psychotherapists , we do not know whether the photojournalist saw the strategists .",,,,,,,,,,,,,,
3361,neutral,the director that affected the technicians addressed the artisans .,the technicians addressed the director .,"the director is the subject of the relative clause that affected the technicians and the director addressed the artisans , we do not know whether the technicians addressed the director .",,,,,,,,,,,,,,
3520,neutral,the director who thanked the officers encouraged the artist .,the artist encouraged the director .,"the director encouraged the artist , we do not know whether the artist encouraged the director .",,,,,,,,,,,,,,
3521,neutral,the strategists that offended the colorist advised the analyst .,the analyst advised the strategists .,"the strategists advised the analyst , we do not know whether the analyst advised the strategists .",,,,,,,,,,,,,,
3680,neutral,the stylists that addressed the psychiatrist expected the baker .,the baker expected the psychiatrist .,"the stylists are the subject of the relative clause that addressed the psychiatrist and the stylists expected the baker , we do not know whether the baker expected the psychiatrist .",,,,,,,,,,,,,,
3681,neutral,the designers who expected the psychologist saw the stylist .,the stylist saw the psychologist .,"the designers are the subject of the relative clause who expected the psychologist and the designers saw the stylist , we do not know whether the stylist saw the psychologist .",,,,,,,,,,,,,,
3840,neutral,the scientists offended the worker that encouraged the psychologists .,the worker offended the scientists .,"the scientists offended the worker , we do not know whether the worker offended the scientists .",,,,,,,,,,,,,,
3841,neutral,the illustrators affected the worker who saw the psychotherapist .,the worker affected the illustrators .,"the illustrators affected the worker , we do not know whether the worker affected the illustrators .",,,,,,,,,,,,,,
4000,neutral,the psychologist avoided the animator that advised the director .,the animator avoided the director .,"the animator is the subject of the relative clause that advised the director and the psychologist avoided the animator , we do not know whether the animator avoided the director .",,,,,,,,,,,,,,
4001,neutral,the presidents saw the engineers who encouraged the designer .,the engineers saw the designer .,"the engineers are the subject of the relative clause who encouraged the designer and the presidents saw the engineers , we do not know whether the engineers saw the designer .",,,,,,,,,,,,,,
4160,neutral,the planner advised the scientists who brought the analyst .,the analyst advised the planner .,"the scientists are the subject of the relative clause who brought the analyst and the planner advised the scientists , we do not know whether the analyst advised the planner .",,,,,,,,,,,,,,
4161,neutral,the director thanked the psychologists who advised the artist .,the artist thanked the director .,"the psychologists are the subject of the relative clause who advised the artist and the director thanked the psychologists , we do not know whether the artist thanked the director .",,,,,,,,,,,,,,
4320,neutral,the officers addressed the technician that the workers affected .,the technician addressed the officers .,"the officers addressed the technician , we do not know whether the technician addressed the officers .",,,,,,,,,,,,,,
4321,neutral,the stylist encouraged the engineers who the artists saw .,the engineers encouraged the stylist .,"the stylist encouraged the engineers , we do not know whether the engineers encouraged the stylist .",,,,,,,,,,,,,,
4640,neutral,the illustrator avoided the presidents who the designers thanked .,the designers avoided the illustrator .,"the presidents are the object of the relative clause who the designers thanked and the illustrator avoided the presidents , we do not know whether the designers avoided the illustrator .",,,,,,,,,,,,,,
4641,neutral,the artisans advised the photojournalist that the strategist encouraged .,the strategist advised the artisans .,"the photojournalist is the object of the relative clause that the strategist encouraged and the artisans advised the photojournalist , we do not know whether the strategist advised the artisans .",,,,,,,,,,,,,,
4800,neutral,the writer was advised by the strategist .,the writer advised the strategist .,"advised is the active form of was advised by , so the strategist advised the writer , we do not know whether the writer advised the strategist .",,,,,,,,,,,,,,
4801,neutral,the director was helped by the illustrator .,the director helped the illustrator .,"helped is the active form of was helped by , so the illustrator helped the director , we do not know whether the director helped the illustrator .",,,,,,,,,,,,,,
5120,neutral,the technician and the designers advised the essayist .,the technician advised the designers .,"the technician advised the essayist and the designers advised the essayist , we do not know whether the technician advised the designers .",,,,,,,,,,,,,,
5121,neutral,the artisan and the engineers expected the stylists .,the artisan expected the engineers .,"the artisan expected the stylists and the engineers expected the stylists , we do not know whether the artisan expected the engineers .",,,,,,,,,,,,,,
5280,neutral,the bakers and the technician expected the designer .,the technician expected the bakers .,"the bakers expected the designer and the technician expected the designer , we do not know whether the technician expected the bakers .",,,,,,,,,,,,,,
5281,neutral,the essayist and the planner thanked the animators .,the planner thanked the essayist .,"the essayist thanked the animators and the planner thanked the animators , we do not know whether the planner thanked the essayist .",,,,,,,,,,,,,,
5440,neutral,the worker helped the analyst and the illustrator .,the analyst helped the illustrator .,"the worker helped the analyst and the worker helped the illustrator , we do not know whether the analyst helped the illustrator .",,,,,,,,,,,,,,
5441,neutral,the designer saw the scientist and the officer .,the scientist saw the officer .,"the designer saw the scientist and the designer saw the officer , we do not know whether the scientist saw the officer .",,,,,,,,,,,,,,
5760,neutral,the designers brought the animator .,the animator brought the designers .,"the designers brought the animator , if the designers and the animator are swapped , then we do not know whether the animator brought the designers .",,,,,,,,,,,,,,
5761,neutral,the analysts expected the photojournalist .,the photojournalist expected the analysts .,"the analysts expected the photojournalist , if the analysts and the photojournalist are swapped , then we do not know whether the photojournalist expected the analysts .",,,,,,,,,,,,,,
5920,entailment,young writers lay .,writers lay .,young writers are still writers .,,,,,,,,,,,,,,
5921,entailment,important programmers talked .,programmers talked .,important programmers are still programmers .,,,,,,,,,,,,,,
6080,entailment,agreeable scientists avoided the musician .,scientists avoided the musician .,agreeable scientists are still scientists .,,,,,,,,,,,,,,
