pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the analysts next to the dancers needed the artisan .,the analysts needed the artisan .,the analysts next to the dancers are still the analysts .,,,,,,,,,,,,,,
1,entailment,the stylists next to the singers advised the baker .,the stylists advised the baker .,the stylists next to the singers are still the stylists .,,,,,,,,,,,,,,
160,entailment,the lawyer that performed admired the administrators .,the lawyer admired the administrators .,the lawyer that performed is still the lawyer .,,,,,,,,,,,,,,
161,entailment,the illustrator that yelled expected the athlete .,the illustrator expected the athlete .,the illustrator that yelled is still the illustrator .,,,,,,,,,,,,,,
320,entailment,the psychologists that the counselor advised addressed the penciller .,the psychologists addressed the penciller .,the psychologists that the counselor advised are still the psychologists .,,,,,,,,,,,,,,
321,entailment,the essayist that the counselor recognized admired the administrator .,the essayist admired the administrator .,the essayist that the counselor recognized is still the essayist .,,,,,,,,,,,,,,
480,entailment,the presidents that disturbed the psychologist affected the colorist .,the presidents affected the colorist .,the presidents that disturbed the psychologist are still the presidents .,,,,,,,,,,,,,,
481,entailment,the counselors that recognized the technologists admired the psychiatrists .,the counselors admired the psychiatrists .,the counselors that recognized the technologists are still the counselors .,,,,,,,,,,,,,,
640,entailment,the dancers and the administrator contacted the architect .,the dancers contacted the architect .,the dancers are part of the dancers and the administrator .,,,,,,,,,,,,,,
641,entailment,the president and the potters admired the architects .,the president admired the architects .,the president is part of the president and the potters .,,,,,,,,,,,,,,
800,entailment,the dancer disturbed the counselor and the architect .,the dancer disturbed the architect .,the architect is part of the counselor and the architect .,,,,,,,,,,,,,,
801,entailment,the psychiatrist recognized the photographers and the pencillers .,the psychiatrist recognized the pencillers .,the pencillers are part of the photographers and the pencillers .,,,,,,,,,,,,,,
960,entailment,the penciller was recognized by the psychiatrists .,the psychiatrists recognized the penciller .,"recognized is the active form of was recognized by , so we swap the penciller and the psychiatrists .",,,,,,,,,,,,,,
961,entailment,the banker was expected by the workers .,the workers expected the banker .,"expected is the active form of was expected by , so we swap the banker and the workers .",,,,,,,,,,,,,,
1120,entailment,the planners were advised by the athletes .,the athletes advised the planners .,"advised is the active form of was advised by , so we swap the planners and the athletes .",,,,,,,,,,,,,,
1121,entailment,the architects were affected by the psychologists .,the psychologists affected the architects .,"affected is the active form of was affected by , so we swap the architects and the psychologists .",,,,,,,,,,,,,,
1440,entailment,the athlete that admired the analysts needed the director .,the athlete admired the analysts .,that in that admired the analysts refers to the athlete .,,,,,,,,,,,,,,
1441,entailment,the illustrator that needed the baker disturbed the colorist .,the illustrator needed the baker .,that in that needed the baker refers to the illustrator .,,,,,,,,,,,,,,
1760,entailment,the professors admired the analysts that the lawyer advised .,the lawyer advised the analysts .,the analysts are the object of the relative clause that the lawyer advised .,,,,,,,,,,,,,,
1761,entailment,the planners needed the stylist that the president recognized .,the president recognized the stylist .,the stylist is the object of the relative clause that the president recognized .,,,,,,,,,,,,,,
1920,neutral,the bakers next to the planners addressed the architect .,the planners addressed the bakers .,"the bakers addressed the architect and the bakers are next to the planners , we do not know whether the planners addressed the bakers .",,,,,,,,,,,,,,
1921,neutral,the director in front of the dancer admired the banker .,the dancer admired the director .,"the director admired the banker and the director is in front of the dancer , we do not know whether the dancer admired the director .",,,,,,,,,,,,,,
2080,neutral,the pencillers next to the planners affected the lawyers .,the lawyers affected the pencillers .,"the pencillers affected the lawyers , we do not know whether the lawyers affected the pencillers .",,,,,,,,,,,,,,
2081,neutral,the administrators next to the potters recognized the athlete .,the athlete recognized the administrators .,"the administrators recognized the athlete , we do not know whether the athlete recognized the administrators .",,,,,,,,,,,,,,
2400,neutral,the director addressed the essayists in front of the potter .,the essayists addressed the director .,"the director addressed the essayists , we do not know whether the essayists addressed the director .",,,,,,,,,,,,,,
2401,neutral,the pencillers expected the architects in front of the photographers .,the architects expected the pencillers .,"the pencillers expected the architects , we do not know whether the architects expected the pencillers .",,,,,,,,,,,,,,
2560,neutral,the strategist contacted the illustrator in front of the technologist .,the illustrator contacted the technologist .,"the strategist contacted the illustrator and the illustrator is in front of the technologist , we do not know whether the illustrator contacted the technologist .",,,,,,,,,,,,,,
2561,neutral,the psychologists admired the athlete in front of the stylists .,the athlete admired the stylists .,"the psychologists admired the athlete and the athlete is in front of the stylists , we do not know whether the athlete admired the stylists .",,,,,,,,,,,,,,
2720,neutral,the architect admired the potter in front of the penciller .,the penciller admired the architect .,"the architect admired the potter and the potter is in front of the penciller , we do not know whether the penciller admired the architect .",,,,,,,,,,,,,,
2721,neutral,the psychologists contacted the lawyer in front of the administrators .,the administrators contacted the psychologists .,"the psychologists contacted the lawyer and the lawyer is in front of the administrators , we do not know whether the administrators contacted the psychologists .",,,,,,,,,,,,,,
2880,neutral,the planners that the colorist contacted addressed the psychologists .,the colorist addressed the planners .,"that in that the colorist contacted refers to the planners and the planners addressed the psychologists , we do not know whether the colorist addressed the planners .",,,,,,,,,,,,,,
2881,neutral,the stylists that the penciller admired expected the psychiatrists .,the penciller expected the stylists .,"that in that the penciller admired refers to the stylists and the stylists expected the psychiatrists , we do not know whether the penciller expected the stylists .",,,,,,,,,,,,,,
3040,neutral,the analysts that the potter needed disturbed the technologists .,the technologists disturbed the analysts .,"the analysts disturbed the technologists , we do not know whether the technologists disturbed the analysts .",,,,,,,,,,,,,,
3041,neutral,the stylists that the pencillers recognized admired the director .,the director admired the stylists .,"the stylists admired the director , we do not know whether the director admired the stylists .",,,,,,,,,,,,,,
3360,neutral,the planner that expected the artisans contacted the technologists .,the artisans contacted the planner .,"the planner is the subject of the relative clause that expected the artisans and the planner contacted the technologists , we do not know whether the artisans contacted the planner .",,,,,,,,,,,,,,
3361,neutral,the banker that needed the psychiatrist admired the colorists .,the psychiatrist admired the banker .,"the banker is the subject of the relative clause that needed the psychiatrist and the banker admired the colorists , we do not know whether the psychiatrist admired the banker .",,,,,,,,,,,,,,
3520,neutral,the psychologist that contacted the worker affected the potter .,the potter affected the psychologist .,"the psychologist affected the potter , we do not know whether the potter affected the psychologist .",,,,,,,,,,,,,,
3521,neutral,the singer that affected the colorists expected the directors .,the directors expected the singer .,"the singer expected the directors , we do not know whether the directors expected the singer .",,,,,,,,,,,,,,
3680,neutral,the workers that addressed the athletes thanked the photographers .,the photographers thanked the athletes .,"the workers are the subject of the relative clause that addressed the athletes and the workers thanked the photographers , we do not know whether the photographers thanked the athletes .",,,,,,,,,,,,,,
3681,neutral,the artisan that recognized the technologists admired the strategist .,the strategist admired the technologists .,"the artisan is the subject of the relative clause that recognized the technologists and the artisan admired the strategist , we do not know whether the strategist admired the technologists .",,,,,,,,,,,,,,
3840,neutral,the architect advised the psychiatrists that contacted the planner .,the psychiatrists advised the architect .,"the architect advised the psychiatrists , we do not know whether the psychiatrists advised the architect .",,,,,,,,,,,,,,
3841,neutral,the artisan affected the bankers that recognized the illustrators .,the bankers affected the artisan .,"the artisan affected the bankers , we do not know whether the bankers affected the artisan .",,,,,,,,,,,,,,
4000,neutral,the stylist expected the bakers that advised the illustrator .,the bakers expected the illustrator .,"the bakers are the subject of the relative clause that advised the illustrator and the stylist expected the bakers , we do not know whether the bakers expected the illustrator .",,,,,,,,,,,,,,
4001,neutral,the lawyers advised the psychologists that admired the analyst .,the psychologists advised the analyst .,"the psychologists are the subject of the relative clause that admired the analyst and the lawyers advised the psychologists , we do not know whether the psychologists advised the analyst .",,,,,,,,,,,,,,
4160,neutral,the photographer disturbed the technologist that encouraged the illustrators .,the illustrators disturbed the photographer .,"the technologist is the subject of the relative clause that encouraged the illustrators and the photographer disturbed the technologist , we do not know whether the illustrators disturbed the photographer .",,,,,,,,,,,,,,
4161,neutral,the strategist expected the directors that advised the administrators .,the administrators expected the strategist .,"the directors are the subject of the relative clause that advised the administrators and the strategist expected the directors , we do not know whether the administrators expected the strategist .",,,,,,,,,,,,,,
4320,neutral,the technologist thanked the athletes that the banker recognized .,the athletes thanked the technologist .,"the technologist thanked the athletes , we do not know whether the athletes thanked the technologist .",,,,,,,,,,,,,,
4321,neutral,the administrator recognized the technologists that the potters affected .,the technologists recognized the administrator .,"the administrator recognized the technologists , we do not know whether the technologists recognized the administrator .",,,,,,,,,,,,,,
4480,neutral,the bakers affected the counselors that the technologists addressed .,the counselors affected the technologists .,"the counselors are the object of the relative clause that the technologists addressed and the bakers affected the counselors , we do not know whether the counselors affected the technologists .",,,,,,,,,,,,,,
4481,neutral,the worker encouraged the stylist that the banker contacted .,the stylist encouraged the banker .,"the stylist is the object of the relative clause that the banker contacted and the worker encouraged the stylist , we do not know whether the stylist encouraged the banker .",,,,,,,,,,,,,,
4640,neutral,the essayist thanked the psychiatrist that the workers recognized .,the workers thanked the essayist .,"the psychiatrist is the object of the relative clause that the workers recognized and the essayist thanked the psychiatrist , we do not know whether the workers thanked the essayist .",,,,,,,,,,,,,,
4641,neutral,the psychologist expected the counselor that the professors contacted .,the professors expected the psychologist .,"the counselor is the object of the relative clause that the professors contacted and the psychologist expected the counselor , we do not know whether the professors expected the psychologist .",,,,,,,,,,,,,,
4800,neutral,the counselor was contacted by the stylists .,the counselor contacted the stylists .,"contacted is the active form of was contacted by , so the stylists contacted the counselor , we do not know whether the counselor contacted the stylists .",,,,,,,,,,,,,,
4801,neutral,the athlete was thanked by the bakers .,the athlete thanked the bakers .,"thanked is the active form of was thanked by , so the bakers thanked the athlete , we do not know whether the athlete thanked the bakers .",,,,,,,,,,,,,,
4960,neutral,the colorists were thanked by the stylist .,the colorists thanked the stylist .,"thanked is the active form of were thanked by , so the stylist thanked the colorists , we do not know whether the colorists thanked the stylist .",,,,,,,,,,,,,,
4961,neutral,the workers were expected by the administrator .,the workers expected the administrator .,"expected is the active form of were expected by , so the administrator expected the workers , we do not know whether the workers expected the administrator .",,,,,,,,,,,,,,
5120,neutral,the potters and the psychiatrists thanked the technologist .,the potters thanked the psychiatrists .,"the potters thanked the technologist and the psychiatrists thanked the technologist , we do not know whether the potters thanked the psychiatrists .",,,,,,,,,,,,,,
5121,neutral,the singer and the analyst thanked the photographer .,the singer thanked the analyst .,"the singer thanked the photographer and the analyst thanked the photographer , we do not know whether the singer thanked the analyst .",,,,,,,,,,,,,,
5280,neutral,the bakers and the photographers admired the counselor .,the photographers admired the bakers .,"the bakers admired the counselor and the photographers admired the counselor , we do not know whether the photographers admired the bakers .",,,,,,,,,,,,,,
5281,neutral,the psychiatrists and the colorist disturbed the banker .,the colorist disturbed the psychiatrists .,"the psychiatrists disturbed the banker and the colorist disturbed the banker , we do not know whether the colorist disturbed the psychiatrists .",,,,,,,,,,,,,,
5440,neutral,the analyst addressed the directors and the artisan .,the directors addressed the artisan .,"the analyst addressed the directors and the analyst addressed the artisan , we do not know whether the directors addressed the artisan .",,,,,,,,,,,,,,
5441,neutral,the pencillers encouraged the architect and the illustrators .,the architect encouraged the illustrators .,"the pencillers encouraged the architect and the pencillers encouraged the illustrators , we do not know whether the architect encouraged the illustrators .",,,,,,,,,,,,,,
5600,neutral,the workers recognized the administrators and the professor .,the professor recognized the administrators .,"the workers recognized the administrators and the workers recognized the professor , we do not know whether the professor recognized the administrators .",,,,,,,,,,,,,,
5601,neutral,the director needed the athletes and the strategists .,the strategists needed the athletes .,"the director needed the athletes and the director needed the strategists , we do not know whether the strategists needed the athletes .",,,,,,,,,,,,,,
5760,neutral,the stylists addressed the professor .,the professor addressed the stylists .,"the stylists addressed the professor , if the stylists and the professor are swapped , then we do not know whether the professor addressed the stylists .",,,,,,,,,,,,,,
5761,neutral,the athletes needed the psychologists .,the psychologists needed the athletes .,"the athletes needed the psychologists , if the athletes and the psychologists are swapped , then we do not know whether the psychologists needed the athletes .",,,,,,,,,,,,,,
5920,entailment,obedient architects slept .,architects slept .,obedient architects are still architects .,,,,,,,,,,,,,,
5921,entailment,compassionate architects resigned .,architects resigned .,compassionate architects are still architects .,,,,,,,,,,,,,,
6080,entailment,helpful psychiatrists expected the bankers .,psychiatrists expected the bankers .,helpful psychiatrists are still psychiatrists .,,,,,,,,,,,,,,
6081,entailment,gentle singers disturbed the lawyers .,singers disturbed the lawyers .,gentle singers are still singers .,,,,,,,,,,,,,,
