pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the analysts next to the dancers needed the artisan .,the analysts needed the artisan .,the analysts next to the dancers are still the analysts .,,,,,,,,,,,,,,
1,entailment,the stylists next to the singers advised the baker .,the stylists advised the baker .,the stylists next to the singers are still the stylists .,,,,,,,,,,,,,,
2,entailment,the architect next to the essayist recognized the photographers .,the architect recognized the photographers .,the architect next to the essayist is still the architect .,,,,,,,,,,,,,,
3,entailment,the psychologists in front of the colorists admired the pencillers .,the psychologists admired the pencillers .,the psychologists in front of the colorists are still the psychologists .,,,,,,,,,,,,,,
4,entailment,the illustrator in front of the professor thanked the strategists .,the illustrator thanked the strategists .,the illustrator in front of the professor is still the illustrator .,,,,,,,,,,,,,,
5,entailment,the lawyers next to the singers addressed the artisans .,the lawyers addressed the artisans .,the lawyers next to the singers are still the lawyers .,,,,,,,,,,,,,,
6,entailment,the director next to the workers encouraged the counselor .,the director encouraged the counselor .,the director next to the workers is still the director .,,,,,,,,,,,,,,
7,entailment,the psychiatrists next to the athlete contacted the bankers .,the psychiatrists contacted the bankers .,the psychiatrists next to the athlete are still the psychiatrists .,,,,,,,,,,,,,,
8,entailment,the analysts next to the potter addressed the photographer .,the analysts addressed the photographer .,the analysts next to the potter are still the analysts .,,,,,,,,,,,,,,
9,entailment,the pencillers next to the planner thanked the lawyers .,the pencillers thanked the lawyers .,the pencillers next to the planner are still the pencillers .,,,,,,,,,,,,,,
10,entailment,the pencillers in front of the artisans recognized the dancers .,the pencillers recognized the dancers .,the pencillers in front of the artisans are still the pencillers .,,,,,,,,,,,,,,
11,entailment,the athlete in front of the stylist contacted the psychologist .,the athlete contacted the psychologist .,the athlete in front of the stylist is still the athlete .,,,,,,,,,,,,,,
12,entailment,the penciller in front of the athletes needed the baker .,the penciller needed the baker .,the penciller in front of the athletes is still the penciller .,,,,,,,,,,,,,,
13,entailment,the lawyer next to the colorists recognized the baker .,the lawyer recognized the baker .,the lawyer next to the colorists is still the lawyer .,,,,,,,,,,,,,,
14,entailment,the professors in front of the strategist disturbed the potter .,the professors disturbed the potter .,the professors in front of the strategist are still the professors .,,,,,,,,,,,,,,
15,entailment,the athlete in front of the workers expected the baker .,the athlete expected the baker .,the athlete in front of the workers is still the athlete .,,,,,,,,,,,,,,
16,entailment,the technologists in front of the bakers expected the essayist .,the technologists expected the essayist .,the technologists in front of the bakers are still the technologists .,,,,,,,,,,,,,,
17,entailment,the essayists in front of the director disturbed the pencillers .,the essayists disturbed the pencillers .,the essayists in front of the director are still the essayists .,,,,,,,,,,,,,,
18,entailment,the technologists next to the architect contacted the essayists .,the technologists contacted the essayists .,the technologists next to the architect are still the technologists .,,,,,,,,,,,,,,
19,entailment,the technologists in front of the workers disturbed the planner .,the technologists disturbed the planner .,the technologists in front of the workers are still the technologists .,,,,,,,,,,,,,,
20,entailment,the analyst next to the directors advised the planner .,the analyst advised the planner .,the analyst next to the directors is still the analyst .,,,,,,,,,,,,,,
21,entailment,the strategist in front of the architect affected the stylists .,the strategist affected the stylists .,the strategist in front of the architect is still the strategist .,,,,,,,,,,,,,,
22,entailment,the photographer in front of the lawyer expected the potter .,the photographer expected the potter .,the photographer in front of the lawyer is still the photographer .,,,,,,,,,,,,,,
23,entailment,the director next to the president addressed the illustrator .,the director addressed the illustrator .,the director next to the president is still the director .,,,,,,,,,,,,,,
24,entailment,the athlete next to the counselors admired the stylist .,the athlete admired the stylist .,the athlete next to the counselors is still the athlete .,,,,,,,,,,,,,,
25,entailment,the architect next to the professors advised the directors .,the architect advised the directors .,the architect next to the professors is still the architect .,,,,,,,,,,,,,,
26,entailment,the bankers in front of the lawyers expected the presidents .,the bankers expected the presidents .,the bankers in front of the lawyers are still the bankers .,,,,,,,,,,,,,,
27,entailment,the singers in front of the strategist disturbed the artisan .,the singers disturbed the artisan .,the singers in front of the strategist are still the singers .,,,,,,,,,,,,,,
28,entailment,the lawyer next to the technologist disturbed the dancer .,the lawyer disturbed the dancer .,the lawyer next to the technologist is still the lawyer .,,,,,,,,,,,,,,
29,entailment,the illustrator next to the essayists admired the architect .,the illustrator admired the architect .,the illustrator next to the essayists is still the illustrator .,,,,,,,,,,,,,,
30,entailment,the singers in front of the analyst addressed the strategists .,the singers addressed the strategists .,the singers in front of the analyst are still the singers .,,,,,,,,,,,,,,
31,entailment,the photographers in front of the worker admired the strategist .,the photographers admired the strategist .,the photographers in front of the worker are still the photographers .,,,,,,,,,,,,,,
32,entailment,the analysts in front of the athletes contacted the technologists .,the analysts contacted the technologists .,the analysts in front of the athletes are still the analysts .,,,,,,,,,,,,,,
33,entailment,the architects in front of the psychologist thanked the colorists .,the architects thanked the colorists .,the architects in front of the psychologist are still the architects .,,,,,,,,,,,,,,
34,entailment,the technologists next to the artisan addressed the illustrators .,the technologists addressed the illustrators .,the technologists next to the artisan are still the technologists .,,,,,,,,,,,,,,
35,entailment,the photographer next to the illustrator thanked the bakers .,the photographer thanked the bakers .,the photographer next to the illustrator is still the photographer .,,,,,,,,,,,,,,
36,entailment,the athlete in front of the stylists disturbed the counselor .,the athlete disturbed the counselor .,the athlete in front of the stylists is still the athlete .,,,,,,,,,,,,,,
37,entailment,the workers in front of the colorist needed the technologist .,the workers needed the technologist .,the workers in front of the colorist are still the workers .,,,,,,,,,,,,,,
38,entailment,the psychologists next to the artisan advised the architects .,the psychologists advised the architects .,the psychologists next to the artisan are still the psychologists .,,,,,,,,,,,,,,
39,entailment,the colorist next to the pencillers needed the illustrator .,the colorist needed the illustrator .,the colorist next to the pencillers is still the colorist .,,,,,,,,,,,,,,
40,entailment,the psychiatrist in front of the lawyers recognized the professor .,the psychiatrist recognized the professor .,the psychiatrist in front of the lawyers is still the psychiatrist .,,,,,,,,,,,,,,
41,entailment,the psychiatrists next to the worker contacted the photographers .,the psychiatrists contacted the photographers .,the psychiatrists next to the worker are still the psychiatrists .,,,,,,,,,,,,,,
42,entailment,the potter next to the colorists thanked the illustrator .,the potter thanked the illustrator .,the potter next to the colorists is still the potter .,,,,,,,,,,,,,,
43,entailment,the directors in front of the administrators addressed the lawyers .,the directors addressed the lawyers .,the directors in front of the administrators are still the directors .,,,,,,,,,,,,,,
44,entailment,the artisans in front of the presidents thanked the psychologist .,the artisans thanked the psychologist .,the artisans in front of the presidents are still the artisans .,,,,,,,,,,,,,,
45,entailment,the bankers next to the athletes disturbed the counselor .,the bankers disturbed the counselor .,the bankers next to the athletes are still the bankers .,,,,,,,,,,,,,,
46,entailment,the colorists next to the psychiatrists needed the bakers .,the colorists needed the bakers .,the colorists next to the psychiatrists are still the colorists .,,,,,,,,,,,,,,
47,entailment,the psychologists next to the psychiatrists addressed the stylists .,the psychologists addressed the stylists .,the psychologists next to the psychiatrists are still the psychologists .,,,,,,,,,,,,,,
48,entailment,the counselors in front of the baker addressed the presidents .,the counselors addressed the presidents .,the counselors in front of the baker are still the counselors .,,,,,,,,,,,,,,
49,entailment,the strategist in front of the potters admired the illustrators .,the strategist admired the illustrators .,the strategist in front of the potters is still the strategist .,,,,,,,,,,,,,,
50,entailment,the director next to the dancers contacted the potters .,the director contacted the potters .,the director next to the dancers is still the director .,,,,,,,,,,,,,,
51,entailment,the psychologist next to the administrator encouraged the president .,the psychologist encouraged the president .,the psychologist next to the administrator is still the psychologist .,,,,,,,,,,,,,,
52,entailment,the lawyers in front of the professors addressed the singers .,the lawyers addressed the singers .,the lawyers in front of the professors are still the lawyers .,,,,,,,,,,,,,,
53,entailment,the essayist next to the bakers expected the director .,the essayist expected the director .,the essayist next to the bakers is still the essayist .,,,,,,,,,,,,,,
54,entailment,the administrators in front of the banker addressed the professors .,the administrators addressed the professors .,the administrators in front of the banker are still the administrators .,,,,,,,,,,,,,,
55,entailment,the singers in front of the strategists thanked the potter .,the singers thanked the potter .,the singers in front of the strategists are still the singers .,,,,,,,,,,,,,,
56,entailment,the artisans next to the essayists contacted the singer .,the artisans contacted the singer .,the artisans next to the essayists are still the artisans .,,,,,,,,,,,,,,
57,entailment,the artisans next to the photographers contacted the athletes .,the artisans contacted the athletes .,the artisans next to the photographers are still the artisans .,,,,,,,,,,,,,,
58,entailment,the workers next to the lawyer disturbed the essayist .,the workers disturbed the essayist .,the workers next to the lawyer are still the workers .,,,,,,,,,,,,,,
59,entailment,the planner next to the baker disturbed the potters .,the planner disturbed the potters .,the planner next to the baker is still the planner .,,,,,,,,,,,,,,
60,entailment,the technologist in front of the potters needed the singers .,the technologist needed the singers .,the technologist in front of the potters is still the technologist .,,,,,,,,,,,,,,
61,entailment,the banker in front of the counselor admired the professors .,the banker admired the professors .,the banker in front of the counselor is still the banker .,,,,,,,,,,,,,,
62,entailment,the stylist in front of the strategists thanked the dancers .,the stylist thanked the dancers .,the stylist in front of the strategists is still the stylist .,,,,,,,,,,,,,,
63,entailment,the worker next to the architects addressed the counselor .,the worker addressed the counselor .,the worker next to the architects is still the worker .,,,,,,,,,,,,,,
160,entailment,the lawyer that performed admired the administrators .,the lawyer admired the administrators .,the lawyer that performed is still the lawyer .,,,,,,,,,,,,,,
161,entailment,the illustrator that yelled expected the athlete .,the illustrator expected the athlete .,the illustrator that yelled is still the illustrator .,,,,,,,,,,,,,,
162,entailment,the strategists that listened addressed the pencillers .,the strategists addressed the pencillers .,the strategists that listened are still the strategists .,,,,,,,,,,,,,,
163,entailment,the potters that listened addressed the bakers .,the potters addressed the bakers .,the potters that listened are still the potters .,,,,,,,,,,,,,,
164,entailment,the planners that resigned thanked the analyst .,the planners thanked the analyst .,the planners that resigned are still the planners .,,,,,,,,,,,,,,
165,entailment,the illustrator that resigned addressed the strategist .,the illustrator addressed the strategist .,the illustrator that resigned is still the illustrator .,,,,,,,,,,,,,,
166,entailment,the colorists that laughed recognized the psychiatrists .,the colorists recognized the psychiatrists .,the colorists that laughed are still the colorists .,,,,,,,,,,,,,,
167,entailment,the baker that worked admired the technologist .,the baker admired the technologist .,the baker that worked is still the baker .,,,,,,,,,,,,,,
168,entailment,the strategist that slept recognized the analyst .,the strategist recognized the analyst .,the strategist that slept is still the strategist .,,,,,,,,,,,,,,
169,entailment,the essayist that listened affected the lawyer .,the essayist affected the lawyer .,the essayist that listened is still the essayist .,,,,,,,,,,,,,,
170,entailment,the potters that panicked addressed the stylist .,the potters addressed the stylist .,the potters that panicked are still the potters .,,,,,,,,,,,,,,
171,entailment,the psychologist that panicked needed the athlete .,the psychologist needed the athlete .,the psychologist that panicked is still the psychologist .,,,,,,,,,,,,,,
172,entailment,the artisan that resigned encouraged the architects .,the artisan encouraged the architects .,the artisan that resigned is still the artisan .,,,,,,,,,,,,,,
173,entailment,the essayists that performed admired the pencillers .,the essayists admired the pencillers .,the essayists that performed are still the essayists .,,,,,,,,,,,,,,
174,entailment,the technologist that grew thanked the essayist .,the technologist thanked the essayist .,the technologist that grew is still the technologist .,,,,,,,,,,,,,,
175,entailment,the presidents that appeared disturbed the singer .,the presidents disturbed the singer .,the presidents that appeared are still the presidents .,,,,,,,,,,,,,,
176,entailment,the dancer that yelled expected the strategist .,the dancer expected the strategist .,the dancer that yelled is still the dancer .,,,,,,,,,,,,,,
177,entailment,the professors that performed expected the illustrator .,the professors expected the illustrator .,the professors that performed are still the professors .,,,,,,,,,,,,,,
178,entailment,the photographers that died needed the strategist .,the photographers needed the strategist .,the photographers that died are still the photographers .,,,,,,,,,,,,,,
179,entailment,the potters that panicked affected the technologists .,the potters affected the technologists .,the potters that panicked are still the potters .,,,,,,,,,,,,,,
180,entailment,the strategists that waited admired the professors .,the strategists admired the professors .,the strategists that waited are still the strategists .,,,,,,,,,,,,,,
181,entailment,the photographers that laughed recognized the technologist .,the photographers recognized the technologist .,the photographers that laughed are still the photographers .,,,,,,,,,,,,,,
182,entailment,the potter that listened encouraged the professor .,the potter encouraged the professor .,the potter that listened is still the potter .,,,,,,,,,,,,,,
183,entailment,the analyst that worked thanked the psychiatrists .,the analyst thanked the psychiatrists .,the analyst that worked is still the analyst .,,,,,,,,,,,,,,
184,entailment,the dancer that worked admired the essayist .,the dancer admired the essayist .,the dancer that worked is still the dancer .,,,,,,,,,,,,,,
