pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the analysts next to the dancers needed the artisan .,the analysts needed the artisan .,,,,,,,,,,,,,,,
1,entailment,the stylists next to the singers advised the baker .,the stylists advised the baker .,,,,,,,,,,,,,,,
2,entailment,the architect next to the essayist recognized the photographers .,the architect recognized the photographers .,,,,,,,,,,,,,,,
3,entailment,the psychologists in front of the colorists admired the pencillers .,the psychologists admired the pencillers .,,,,,,,,,,,,,,,
4,entailment,the illustrator in front of the professor thanked the strategists .,the illustrator thanked the strategists .,,,,,,,,,,,,,,,
5,entailment,the lawyers next to the singers addressed the artisans .,the lawyers addressed the artisans .,,,,,,,,,,,,,,,
6,entailment,the director next to the workers encouraged the counselor .,the director encouraged the counselor .,,,,,,,,,,,,,,,
7,entailment,the psychiatrists next to the athlete contacted the bankers .,the psychiatrists contacted the bankers .,,,,,,,,,,,,,,,
160,entailment,the lawyer that performed admired the administrators .,the lawyer admired the administrators .,,,,,,,,,,,,,,,
161,entailment,the illustrator that yelled expected the athlete .,the illustrator expected the athlete .,,,,,,,,,,,,,,,
162,entailment,the strategists that listened addressed the pencillers .,the strategists addressed the pencillers .,,,,,,,,,,,,,,,
163,entailment,the potters that listened addressed the bakers .,the potters addressed the bakers .,,,,,,,,,,,,,,,
164,entailment,the planners that resigned thanked the analyst .,the planners thanked the analyst .,,,,,,,,,,,,,,,
165,entailment,the illustrator that resigned addressed the strategist .,the illustrator addressed the strategist .,,,,,,,,,,,,,,,
166,entailment,the colorists that laughed recognized the psychiatrists .,the colorists recognized the psychiatrists .,,,,,,,,,,,,,,,
167,entailment,the baker that worked admired the technologist .,the baker admired the technologist .,,,,,,,,,,,,,,,
320,entailment,the psychologists that the counselor advised addressed the penciller .,the psychologists addressed the penciller .,,,,,,,,,,,,,,,
321,entailment,the essayist that the counselor recognized admired the administrator .,the essayist admired the administrator .,,,,,,,,,,,,,,,
322,entailment,the bakers that the planner disturbed encouraged the athletes .,the bakers encouraged the athletes .,,,,,,,,,,,,,,,
323,entailment,the baker that the counselor contacted admired the presidents .,the baker admired the presidents .,,,,,,,,,,,,,,,
324,entailment,the illustrators that the penciller disturbed encouraged the lawyers .,the illustrators encouraged the lawyers .,,,,,,,,,,,,,,,
325,entailment,the potter that the director thanked addressed the administrator .,the potter addressed the administrator .,,,,,,,,,,,,,,,
326,entailment,the strategists that the lawyer admired recognized the baker .,the strategists recognized the baker .,,,,,,,,,,,,,,,
327,entailment,the strategist that the counselor recognized thanked the architects .,the strategist thanked the architects .,,,,,,,,,,,,,,,
480,entailment,the presidents that disturbed the psychologist affected the colorist .,the presidents affected the colorist .,,,,,,,,,,,,,,,
481,entailment,the counselors that recognized the technologists admired the psychiatrists .,the counselors admired the psychiatrists .,,,,,,,,,,,,,,,
482,entailment,the technologists that recognized the architect encouraged the professor .,the technologists encouraged the professor .,,,,,,,,,,,,,,,
483,entailment,the planners that contacted the technologist encouraged the lawyer .,the planners encouraged the lawyer .,,,,,,,,,,,,,,,
484,entailment,the bakers that disturbed the psychologist needed the director .,the bakers needed the director .,,,,,,,,,,,,,,,
485,entailment,the psychiatrist that advised the banker contacted the architects .,the psychiatrist contacted the architects .,,,,,,,,,,,,,,,
486,entailment,the workers that expected the psychologists needed the stylist .,the workers needed the stylist .,,,,,,,,,,,,,,,
487,entailment,the director that addressed the banker disturbed the analysts .,the director disturbed the analysts .,,,,,,,,,,,,,,,
640,entailment,the dancers and the administrator contacted the architect .,the dancers contacted the architect .,,,,,,,,,,,,,,,
641,entailment,the president and the potters admired the architects .,the president admired the architects .,,,,,,,,,,,,,,,
642,entailment,the architect and the technologist needed the penciller .,the architect needed the penciller .,,,,,,,,,,,,,,,
643,entailment,the banker and the psychiatrist contacted the president .,the banker contacted the president .,,,,,,,,,,,,,,,
644,entailment,the illustrator and the planner affected the colorists .,the illustrator affected the colorists .,,,,,,,,,,,,,,,
645,entailment,the psychologist and the dancers contacted the colorist .,the psychologist contacted the colorist .,,,,,,,,,,,,,,,
646,entailment,the photographers and the psychologist thanked the potters .,the photographers thanked the potters .,,,,,,,,,,,,,,,
647,entailment,the dancers and the analysts expected the psychiatrist .,the dancers expected the psychiatrist .,,,,,,,,,,,,,,,
800,entailment,the dancer disturbed the counselor and the architect .,the dancer disturbed the architect .,,,,,,,,,,,,,,,
801,entailment,the psychiatrist recognized the photographers and the pencillers .,the psychiatrist recognized the pencillers .,,,,,,,,,,,,,,,
802,entailment,the workers affected the director and the penciller .,the workers affected the penciller .,,,,,,,,,,,,,,,
803,entailment,the artisan advised the analysts and the architect .,the artisan advised the architect .,,,,,,,,,,,,,,,
804,entailment,the psychiatrists recognized the counselors and the directors .,the psychiatrists recognized the directors .,,,,,,,,,,,,,,,
805,entailment,the counselor needed the planners and the essayists .,the counselor needed the essayists .,,,,,,,,,,,,,,,
806,entailment,the singer thanked the architect and the professors .,the singer thanked the professors .,,,,,,,,,,,,,,,
807,entailment,the psychiatrist advised the lawyer and the potter .,the psychiatrist advised the potter .,,,,,,,,,,,,,,,
960,entailment,the penciller was recognized by the psychiatrists .,the psychiatrists recognized the penciller .,,,,,,,,,,,,,,,
961,entailment,the banker was expected by the workers .,the workers expected the banker .,,,,,,,,,,,,,,,
962,entailment,the potter was advised by the architect .,the architect advised the potter .,,,,,,,,,,,,,,,
963,entailment,the psychologist was addressed by the penciller .,the penciller addressed the psychologist .,,,,,,,,,,,,,,,
964,entailment,the architect was needed by the directors .,the directors needed the architect .,,,,,,,,,,,,,,,
965,entailment,the penciller was addressed by the analysts .,the analysts addressed the penciller .,,,,,,,,,,,,,,,
966,entailment,the artisan was advised by the singers .,the singers advised the artisan .,,,,,,,,,,,,,,,
967,entailment,the analyst was expected by the stylist .,the stylist expected the analyst .,,,,,,,,,,,,,,,
1120,entailment,the planners were advised by the athletes .,the athletes advised the planners .,,,,,,,,,,,,,,,
1121,entailment,the architects were affected by the psychologists .,the psychologists affected the architects .,,,,,,,,,,,,,,,
