pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the dancer that continued affected the author .,the dancer affected the author .,dancer continued dancer,,,,,,,,,,,,,,
161,entailment,the architect that slept helped the professor .,the architect helped the professor .,architect slept architect,,,,,,,,,,,,,,
162,entailment,the nurses that yelled helped the colorists .,the nurses helped the colorists .,nurses yelled nurses,,,,,,,,,,,,,,
163,entailment,the dancers that voted deceived the psychiatrists .,the dancers deceived the psychiatrists .,dancers voted dancers,,,,,,,,,,,,,,
164,entailment,the nurses who arrived affected the psychotherapists .,the nurses affected the psychotherapists .,nurses arrived nurses,,,,,,,,,,,,,,
165,entailment,the chaplain who yelled helped the directors .,the chaplain helped the directors .,chaplain yelled chaplain,,,,,,,,,,,,,,
166,entailment,the chaplains who cried saw the officer .,the chaplains saw the officer .,chaplains cried chaplains,,,,,,,,,,,,,,
167,entailment,the technologists who panicked offended the animators .,the technologists offended the animators .,technologists panicked technologists,,,,,,,,,,,,,,
168,entailment,the artists that continued saw the technologist .,the artists saw the technologist .,artists continued artists,,,,,,,,,,,,,,
169,entailment,the stylists who shouted thanked the animator .,the stylists thanked the animator .,stylists shouted stylists,,,,,,,,,,,,,,
170,entailment,the photographer that shouted deceived the animator .,the photographer deceived the animator .,photographer shouted photographer,,,,,,,,,,,,,,
171,entailment,the stylist that resigned saw the psychiatrists .,the stylist saw the psychiatrists .,stylist resigned stylist,,,,,,,,,,,,,,
172,entailment,the dancers who arrived offended the musicians .,the dancers offended the musicians .,dancers arrived dancers,,,,,,,,,,,,,,
173,entailment,the photographers who voted affected the students .,the photographers affected the students .,photographers voted photographers,,,,,,,,,,,,,,
174,entailment,the colorist that resigned encouraged the essayists .,the colorist encouraged the essayists .,colorist resigned colorist,,,,,,,,,,,,,,
175,entailment,the technician who arrived encouraged the professors .,the technician encouraged the professors .,technician arrived technician,,,,,,,,,,,,,,
176,entailment,the technician who continued recognized the architect .,the technician recognized the architect .,technician continued technician,,,,,,,,,,,,,,
177,entailment,the musicians who shouted thanked the programmer .,the musicians thanked the programmer .,musicians shouted musicians,,,,,,,,,,,,,,
178,entailment,the strategists who grew saw the judges .,the strategists saw the judges .,strategists grew strategists,,,,,,,,,,,,,,
179,entailment,the artists that voted supported the musician .,the artists supported the musician .,artists voted artists,,,,,,,,,,,,,,
180,entailment,the animators who cried encouraged the dancer .,the animators encouraged the dancer .,animators cried animators,,,,,,,,,,,,,,
181,entailment,the counselors who grew admired the architects .,the counselors admired the architects .,counselors grew counselors,,,,,,,,,,,,,,
182,entailment,the psychiatrists who arrived admired the musicians .,the psychiatrists admired the musicians .,psychiatrists arrived psychiatrists,,,,,,,,,,,,,,
183,entailment,the essayists who yelled deceived the strategists .,the essayists deceived the strategists .,essayists yelled essayists,,,,,,,,,,,,,,
184,entailment,the student that yelled supported the psychotherapists .,the student supported the psychotherapists .,student yelled student,,,,,,,,,,,,,,
185,entailment,the photographer who slept deceived the technicians .,the photographer deceived the technicians .,photographer slept photographer,,,,,,,,,,,,,,
186,entailment,the senator that smiled admired the directors .,the senator admired the directors .,senator smiled senator,,,,,,,,,,,,,,
187,entailment,the dancers who arrived admired the colorist .,the dancers admired the colorist .,dancers arrived dancers,,,,,,,,,,,,,,
188,entailment,the director that cried offended the architects .,the director offended the architects .,director cried director,,,,,,,,,,,,,,
189,entailment,the directors that cried affected the colorists .,the directors affected the colorists .,directors cried directors,,,,,,,,,,,,,,
190,entailment,the student that continued offended the architects .,the student offended the architects .,student continued student,,,,,,,,,,,,,,
191,entailment,the artist that yelled deceived the psychiatrist .,the artist deceived the psychiatrist .,artist yelled artist,,,,,,,,,,,,,,
320,entailment,the colorist who the programmers found encouraged the chaplain .,the colorist encouraged the chaplain .,colorist programmers found colorist,,,,,,,,,,,,,,
321,entailment,the counselor that the nurses thanked encouraged the artists .,the counselor encouraged the artists .,counselor nurses thanked counselor,,,,,,,,,,,,,,
322,entailment,the authors that the psychiatrists thanked deceived the musicians .,the authors deceived the musicians .,authors psychiatrists thanked authors,,,,,,,,,,,,,,
323,entailment,the programmer that the colorists affected recognized the chaplains .,the programmer recognized the chaplains .,programmer colorists affected programmer,,,,,,,,,,,,,,
324,entailment,the psychiatrists who the directors admired helped the strategist .,the psychiatrists helped the strategist .,psychiatrists directors admired psychiatrists,,,,,,,,,,,,,,
325,entailment,the technologists that the authors affected recognized the colorist .,the technologists recognized the colorist .,technologists authors affected technologists,,,,,,,,,,,,,,
326,entailment,the colorist who the analyst deceived encouraged the professor .,the colorist encouraged the professor .,colorist analyst deceived colorist,,,,,,,,,,,,,,
327,entailment,the nurses who the judge thanked affected the psychiatrists .,the nurses affected the psychiatrists .,nurses judge thanked nurses,,,,,,,,,,,,,,
328,entailment,the artist that the musician affected deceived the nurse .,the artist deceived the nurse .,artist musician affected artist,,,,,,,,,,,,,,
329,entailment,the chaplain that the nurse admired thanked the artist .,the chaplain thanked the artist .,chaplain nurse admired chaplain,,,,,,,,,,,,,,
330,entailment,the colorist who the student affected recognized the chaplains .,the colorist recognized the chaplains .,colorist student affected colorist,,,,,,,,,,,,,,
331,entailment,the technologists that the psychotherapist helped thanked the musicians .,the technologists thanked the musicians .,technologists psychotherapist helped technologists,,,,,,,,,,,,,,
332,entailment,the professor that the technicians saw affected the psychotherapists .,the professor affected the psychotherapists .,professor technicians saw professor,,,,,,,,,,,,,,
333,entailment,the architect who the senators supported saw the animator .,the architect saw the animator .,architect senators supported architect,,,,,,,,,,,,,,
334,entailment,the senator that the officer admired recognized the judges .,the senator recognized the judges .,senator officer admired senator,,,,,,,,,,,,,,
335,entailment,the analysts who the technologist thanked deceived the artist .,the analysts deceived the artist .,analysts technologist thanked analysts,,,,,,,,,,,,,,
336,entailment,the counselors who the programmers found admired the officers .,the counselors admired the officers .,counselors programmers found counselors,,,,,,,,,,,,,,
337,entailment,the director that the professors deceived supported the author .,the director supported the author .,director professors deceived director,,,,,,,,,,,,,,
