pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the dancer that continued affected the author .,the dancer affected the author .,dancer continued dancer,,,,,,,,,,,,,,
161,entailment,the architect that slept helped the professor .,the architect helped the professor .,architect slept architect,,,,,,,,,,,,,,
162,entailment,the nurses that yelled helped the colorists .,the nurses helped the colorists .,nurses yelled nurses,,,,,,,,,,,,,,
163,entailment,the dancers that voted deceived the psychiatrists .,the dancers deceived the psychiatrists .,dancers voted dancers,,,,,,,,,,,,,,
164,entailment,the nurses who arrived affected the psychotherapists .,the nurses affected the psychotherapists .,nurses arrived nurses,,,,,,,,,,,,,,
165,entailment,the chaplain who yelled helped the directors .,the chaplain helped the directors .,chaplain yelled chaplain,,,,,,,,,,,,,,
166,entailment,the chaplains who cried saw the officer .,the chaplains saw the officer .,chaplains cried chaplains,,,,,,,,,,,,,,
167,entailment,the technologists who panicked offended the animators .,the technologists offended the animators .,technologists panicked technologists,,,,,,,,,,,,,,
168,entailment,the artists that continued saw the technologist .,the artists saw the technologist .,artists continued artists,,,,,,,,,,,,,,
169,entailment,the stylists who shouted thanked the animator .,the stylists thanked the animator .,stylists shouted stylists,,,,,,,,,,,,,,
170,entailment,the photographer that shouted deceived the animator .,the photographer deceived the animator .,photographer shouted photographer,,,,,,,,,,,,,,
171,entailment,the stylist that resigned saw the psychiatrists .,the stylist saw the psychiatrists .,stylist resigned stylist,,,,,,,,,,,,,,
172,entailment,the dancers who arrived offended the musicians .,the dancers offended the musicians .,dancers arrived dancers,,,,,,,,,,,,,,
173,entailment,the photographers who voted affected the students .,the photographers affected the students .,photographers voted photographers,,,,,,,,,,,,,,
174,entailment,the colorist that resigned encouraged the essayists .,the colorist encouraged the essayists .,colorist resigned colorist,,,,,,,,,,,,,,
175,entailment,the technician who arrived encouraged the professors .,the technician encouraged the professors .,technician arrived technician,,,,,,,,,,,,,,
176,entailment,the technician who continued recognized the architect .,the technician recognized the architect .,technician continued technician,,,,,,,,,,,,,,
177,entailment,the musicians who shouted thanked the programmer .,the musicians thanked the programmer .,musicians shouted musicians,,,,,,,,,,,,,,
178,entailment,the strategists who grew saw the judges .,the strategists saw the judges .,strategists grew strategists,,,,,,,,,,,,,,
179,entailment,the artists that voted supported the musician .,the artists supported the musician .,artists voted artists,,,,,,,,,,,,,,
180,entailment,the animators who cried encouraged the dancer .,the animators encouraged the dancer .,animators cried animators,,,,,,,,,,,,,,
181,entailment,the counselors who grew admired the architects .,the counselors admired the architects .,counselors grew counselors,,,,,,,,,,,,,,
182,entailment,the psychiatrists who arrived admired the musicians .,the psychiatrists admired the musicians .,psychiatrists arrived psychiatrists,,,,,,,,,,,,,,
183,entailment,the essayists who yelled deceived the strategists .,the essayists deceived the strategists .,essayists yelled essayists,,,,,,,,,,,,,,
184,entailment,the student that yelled supported the psychotherapists .,the student supported the psychotherapists .,student yelled student,,,,,,,,,,,,,,
185,entailment,the photographer who slept deceived the technicians .,the photographer deceived the technicians .,photographer slept photographer,,,,,,,,,,,,,,
186,entailment,the senator that smiled admired the directors .,the senator admired the directors .,senator smiled senator,,,,,,,,,,,,,,
187,entailment,the dancers who arrived admired the colorist .,the dancers admired the colorist .,dancers arrived dancers,,,,,,,,,,,,,,
188,entailment,the director that cried offended the architects .,the director offended the architects .,director cried director,,,,,,,,,,,,,,
189,entailment,the directors that cried affected the colorists .,the directors affected the colorists .,directors cried directors,,,,,,,,,,,,,,
190,entailment,the student that continued offended the architects .,the student offended the architects .,student continued student,,,,,,,,,,,,,,
191,entailment,the artist that yelled deceived the psychiatrist .,the artist deceived the psychiatrist .,artist yelled artist,,,,,,,,,,,,,,
192,entailment,the artists who shouted affected the psychiatrist .,the artists affected the psychiatrist .,artists shouted artists,,,,,,,,,,,,,,
193,entailment,the colorist who arrived admired the technicians .,the colorist admired the technicians .,colorist arrived colorist,,,,,,,,,,,,,,
194,entailment,the strategists who listened admired the authors .,the strategists admired the authors .,strategists listened strategists,,,,,,,,,,,,,,
195,entailment,the directors who listened recognized the photographers .,the directors recognized the photographers .,directors listened directors,,,,,,,,,,,,,,
196,entailment,the stylists who resigned admired the counselor .,the stylists admired the counselor .,stylists resigned stylists,,,,,,,,,,,,,,
197,entailment,the essayist that slept admired the professors .,the essayist admired the professors .,essayist slept essayist,,,,,,,,,,,,,,
198,entailment,the students that smiled saw the officers .,the students saw the officers .,students smiled students,,,,,,,,,,,,,,
199,entailment,the artist that grew offended the student .,the artist offended the student .,artist grew artist,,,,,,,,,,,,,,
200,entailment,the officer that resigned helped the technologists .,the officer helped the technologists .,officer resigned officer,,,,,,,,,,,,,,
201,entailment,the architect that arrived thanked the student .,the architect thanked the student .,architect arrived architect,,,,,,,,,,,,,,
202,entailment,the programmer that yelled encouraged the technician .,the programmer encouraged the technician .,programmer yelled programmer,,,,,,,,,,,,,,
203,entailment,the technologist that arrived affected the strategist .,the technologist affected the strategist .,technologist arrived technologist,,,,,,,,,,,,,,
204,entailment,the colorist who grew saw the musician .,the colorist saw the musician .,colorist grew colorist,,,,,,,,,,,,,,
205,entailment,the strategist who grew found the officer .,the strategist found the officer .,strategist grew strategist,,,,,,,,,,,,,,
206,entailment,the dancers who shouted recognized the analyst .,the dancers recognized the analyst .,dancers shouted dancers,,,,,,,,,,,,,,
207,entailment,the psychiatrist who grew found the animator .,the psychiatrist found the animator .,psychiatrist grew psychiatrist,,,,,,,,,,,,,,
208,entailment,the photographer that cried recognized the students .,the photographer recognized the students .,photographer cried photographer,,,,,,,,,,,,,,
209,entailment,the author who continued affected the chaplain .,the author affected the chaplain .,author continued author,,,,,,,,,,,,,,
210,entailment,the counselors who slept affected the nurses .,the counselors affected the nurses .,counselors slept counselors,,,,,,,,,,,,,,
211,entailment,the professors that arrived helped the judge .,the professors helped the judge .,professors arrived professors,,,,,,,,,,,,,,
212,entailment,the technologist that smiled supported the dancers .,the technologist supported the dancers .,technologist smiled technologist,,,,,,,,,,,,,,
