pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the dancer that continued affected the author .,the dancer affected the author .,dancer continued dancer,,,,,,,,,,,,,,
320,entailment,the colorist who the programmers found encouraged the chaplain .,the colorist encouraged the chaplain .,colorist programmers found colorist,,,,,,,,,,,,,,
480,entailment,the director who thanked the photographer saw the dancer .,the director saw the dancer .,director thanked photographer director,,,,,,,,,,,,,,
640,entailment,the nurses and the artists saw the officers .,the nurses saw the officers .,nurses nurses artists,,,,,,,,,,,,,,
800,entailment,the animators recognized the architects and the artists .,the animators recognized the artists .,artists architects artists,,,,,,,,,,,,,,
960,entailment,the psychiatrist was thanked by the senator .,the senator thanked the psychiatrist .,thanked thanked psychiatrist senator,,,,,,,,,,,,,,
1120,entailment,the essayists were saw by the officer .,the officer saw the essayists .,saw saw essayists officer,,,,,,,,,,,,,,
1280,entailment,the dancer that the stylist deceived recognized the judge .,the stylist deceived the dancer .,stylist deceived dancer,,,,,,,,,,,,,,
1440,entailment,the judges that encouraged the artist offended the officers .,the judges encouraged the artist .,encouraged artist judges,,,,,,,,,,,,,,
1600,entailment,the animators saw the strategists that encouraged the essayist .,the strategists encouraged the essayist .,strategists encouraged essayist,,,,,,,,,,,,,,
1760,entailment,the professors thanked the artist that the architects offended .,the architects offended the artist .,artist architects offended,,,,,,,,,,,,,,
1920,neutral,the director near the officers helped the nurse .,the officers helped the director .,director helped nurse director officers not know officers helped director,,,,,,,,,,,,,,
2080,neutral,the strategists behind the judges encouraged the officers .,the officers encouraged the strategists .,strategists encouraged officers not know officers encouraged strategists,,,,,,,,,,,,,,
2240,neutral,the stylist next to the technician encouraged the analysts .,the analysts encouraged the technician .,stylist encouraged analysts technician stylist not know analysts encouraged technician,,,,,,,,,,,,,,
2400,neutral,the student supported the technician next to the analysts .,the technician supported the student .,student supported technician not know technician supported student,,,,,,,,,,,,,,
2560,neutral,the technician supported the students by the psychotherapists .,the students supported the psychotherapists .,technician supported students students psychotherapists not know students supported psychotherapists,,,,,,,,,,,,,,
2720,neutral,the director deceived the senator by the technicians .,the technicians deceived the director .,director deceived senator senator technicians not know technicians deceived director,,,,,,,,,,,,,,
2880,neutral,the architects that the officers supported found the students .,the officers found the architects .,officers supported architects architects found students not know officers found architects,,,,,,,,,,,,,,
3040,neutral,the professors that the dancer encouraged saw the animator .,the animator saw the professors .,professors saw animator not know animator saw professors,,,,,,,,,,,,,,
3200,neutral,the psychotherapists that the architect found encouraged the director .,the director found the architect .,psychotherapists architect found psychotherapists encouraged director not know director found architect,,,,,,,,,,,,,,
3360,neutral,the architect that found the directors encouraged the essayist .,the directors encouraged the architect .,architect found directors architect encouraged essayist not know directors encouraged architect,,,,,,,,,,,,,,
3520,neutral,the technician that offended the professors helped the senators .,the senators helped the technician .,technician helped senators not know senators helped technician,,,,,,,,,,,,,,
3680,neutral,the stylists that recognized the counselors encouraged the psychiatrist .,the psychiatrist encouraged the counselors .,stylists recognized counselors stylists encouraged psychiatrist not know psychiatrist encouraged counselors,,,,,,,,,,,,,,
3840,neutral,the psychotherapist helped the student who thanked the programmers .,the student helped the psychotherapist .,psychotherapist helped student not know student helped psychotherapist,,,,,,,,,,,,,,
4000,neutral,the animator saw the programmer who encouraged the psychiatrist .,the programmer saw the psychiatrist .,programmer encouraged psychiatrist animator saw programmer not know programmer saw psychiatrist,,,,,,,,,,,,,,
4160,neutral,the architect deceived the judge who saw the programmers .,the programmers deceived the architect .,judge saw programmers architect deceived judge not know programmers deceived architect,,,,,,,,,,,,,,
4320,neutral,the technologist affected the artists who the psychotherapists supported .,the artists affected the technologist .,technologist affected artists not know artists affected technologist,,,,,,,,,,,,,,
4480,neutral,the stylists found the technician that the judge affected .,the technician found the judge .,technician judge affected stylists found technician not know technician found judge,,,,,,,,,,,,,,
4960,neutral,the senators were deceived by the animators .,the senators deceived the animators .,deceived deceived animators deceived senators not know senators deceived animators,,,,,,,,,,,,,,
5120,neutral,the artist and the programmer affected the student .,the artist affected the programmer .,artist affected student programmer affected student not know artist affected programmer,,,,,,,,,,,,,,
5280,neutral,the directors and the psychotherapists recognized the stylists .,the psychotherapists recognized the directors .,directors recognized stylists psychotherapists recognized stylists not know psychotherapists recognized directors,,,,,,,,,,,,,,
5440,neutral,the nurse found the dancers and the photographer .,the dancers found the photographer .,nurse found dancers nurse found photographer not know dancers found photographer,,,,,,,,,,,,,,
5600,neutral,the judge offended the photographer and the dancer .,the dancer offended the photographer .,judge offended photographer judge offended dancer not know dancer offended photographer,,,,,,,,,,,,,,
5760,neutral,the nurse saw the student .,the student saw the nurse .,nurse saw student nurse student not know student saw nurse,,,,,,,,,,,,,,
5920,entailment,obedient artists panicked .,artists panicked .,obedient artists artists,,,,,,,,,,,,,,
6240,entailment,the professor explored the town .,the professor explored .,explored town explored,,,,,,,,,,,,,,
6400,entailment,the judge admired the artists who continued .,the judge admired the artists .,artists continued artists,,,,,,,,,,,,,,
6560,entailment,the authors affected the analysts that the directors helped .,the authors affected the analysts .,analysts directors helped analysts,,,,,,,,,,,,,,
6880,entailment,the technicians admired the chaplain near the psychiatrists .,the technicians admired the chaplain .,chaplain psychiatrists chaplain,,,,,,,,,,,,,,
7040,entailment,the chaplains and the artists slept .,the artists slept .,artists chaplains artists,,,,,,,,,,,,,,
7200,entailment,the architect and the animators encouraged the counselors .,the animators encouraged the counselors .,animators architect animators,,,,,,,,,,,,,,
7360,entailment,the analyst encouraged the psychiatrist and the technicians .,the analyst encouraged the psychiatrist .,psychiatrist psychiatrist technicians,,,,,,,,,,,,,,
7680,neutral,the counselor by the programmers thanked the chaplain .,the programmers thanked the chaplain .,counselor programmers counselor thanked chaplain not know programmers thanked chaplain,,,,,,,,,,,,,,
7840,neutral,the animator who admired the director continued .,the director continued .,animator admired director animator animator continued not know director continued,,,,,,,,,,,,,,
8160,neutral,the technologists paid in the school shouted .,the technologists paid in the school .,technologists paid school not know technologists paid school,,,,,,,,,,,,,,
8320,neutral,the programmer paid in the laboratory deceived the colorist .,the programmer paid in the laboratory .,programmer paid laboratory not know programmer paid laboratory,,,,,,,,,,,,,,
8480,neutral,the artist affected the photographers investigated in the school .,the photographers investigated in the school .,photographers investigated school not know photographers investigated school,,,,,,,,,,,,,,
8640,neutral,"before the analyst stopped , the author listened .",the analyst stopped the author .,author listened analyst stopped not know analyst stopped author,,,,,,,,,,,,,,
8800,neutral,"before the essayist studied , the photographers supported the artists .",the essayist studied the photographers .,photographers supported artists essayist studied not know essayist studied photographers,,,,,,,,,,,,,,
8960,neutral,the authors believed the senator shouted .,the authors believed the senator .,authors believed senator shouted not know authors believed senator,,,,,,,,,,,,,,
