pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the director in front of the scientists deceived the artist .,the director deceived the artist .,director scientists director,,,,,,,,,,,,,,
1,entailment,the worker next to the author offended the technologists .,the worker offended the technologists .,worker author worker,,,,,,,,,,,,,,
160,entailment,the dancer who agreed deceived the students .,the dancer deceived the students .,dancer agreed dancer,,,,,,,,,,,,,,
161,entailment,the scientists who agreed needed the technician .,the scientists needed the technician .,scientists agreed scientists,,,,,,,,,,,,,,
480,entailment,the athlete who needed the writer introduced the managers .,the athlete introduced the managers .,athlete needed writer athlete,,,,,,,,,,,,,,
481,entailment,the technologists who introduced the stylist deceived the artist .,the technologists deceived the artist .,technologists introduced stylist technologists,,,,,,,,,,,,,,
800,entailment,the dancer recommended the senator and the presidents .,the dancer recommended the presidents .,presidents senator presidents,,,,,,,,,,,,,,
801,entailment,the directors thanked the scientists and the athletes .,the directors thanked the athletes .,athletes scientists athletes,,,,,,,,,,,,,,
960,entailment,the stylist was affected by the managers .,the managers affected the stylist .,affected affected stylist managers,,,,,,,,,,,,,,
961,entailment,the banker was addressed by the director .,the director addressed the banker .,addressed addressed banker director,,,,,,,,,,,,,,
1120,entailment,the managers were thanked by the technicians .,the technicians thanked the managers .,thanked thanked managers technicians,,,,,,,,,,,,,,
1121,entailment,the dancers were introduced by the colorist .,the colorist introduced the dancers .,introduced introduced dancers colorist,,,,,,,,,,,,,,
1280,entailment,the colorist who the artist thanked mentioned the authors .,the artist thanked the colorist .,artist thanked colorist,,,,,,,,,,,,,,
1281,entailment,the judge who the president thanked offended the curator .,the president thanked the judge .,president thanked judge,,,,,,,,,,,,,,
1440,entailment,the technologists who needed the engineer affected the authors .,the technologists needed the engineer .,needed engineer technologists,,,,,,,,,,,,,,
