pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
0,entailment,the director in front of the scientists deceived the artist .,the director deceived the artist .,the director in front of the scientists is still the director .,,,,,,,,,,,,,,
160,entailment,the dancer who agreed deceived the students .,the dancer deceived the students .,the dancer who agreed is still the dancer .,,,,,,,,,,,,,,
480,entailment,the athlete who needed the writer introduced the managers .,the athlete introduced the managers .,the athlete who needed the writer is still the athlete .,,,,,,,,,,,,,,
800,entailment,the dancer recommended the senator and the presidents .,the dancer recommended the presidents .,the presidents are part of the senator and the presidents .,,,,,,,,,,,,,,
960,entailment,the stylist was affected by the managers .,the managers affected the stylist .,"affected is the active form of was affected by , so we swap the stylist and the managers .",,,,,,,,,,,,,,
1120,entailment,the managers were thanked by the technicians .,the technicians thanked the managers .,"thanked is the active form of was thanked by , so we swap the managers and the technicians .",,,,,,,,,,,,,,
1280,entailment,the colorist who the artist thanked mentioned the authors .,the artist thanked the colorist .,who in who the artist thanked refers to the colorist .,,,,,,,,,,,,,,
1440,entailment,the technologists who needed the engineer affected the authors .,the technologists needed the engineer .,who in who needed the engineer refers to the technologists .,,,,,,,,,,,,,,
1600,entailment,the authors recommended the managers who thanked the technologists .,the managers thanked the technologists .,the managers is the subject of the relative clause who thanked the technologists .,,,,,,,,,,,,,,
1760,entailment,the artist helped the worker who the directors addressed .,the directors addressed the worker .,the worker is the object of the relative clause who the directors addressed .,,,,,,,,,,,,,,
2080,neutral,the technologist next to the programmer needed the stylist .,the stylist needed the technologist .,"the technologist needed the stylist , we do not know whether the stylist needed the technologist .",,,,,,,,,,,,,,
2240,neutral,the author in front of the scientist thanked the directors .,the directors thanked the scientist .,"the author thanked the directors and the scientist is in front of the author , we do not know whether the directors thanked the scientist .",,,,,,,,,,,,,,
2400,neutral,the directors helped the technologists in front of the students .,the technologists helped the directors .,"the directors helped the technologists , we do not know whether the technologists helped the directors .",,,,,,,,,,,,,,
2560,neutral,the athlete introduced the bankers next to the scientists .,the bankers introduced the scientists .,"the athlete introduced the bankers and the bankers are next to the scientists , we do not know whether the bankers introduced the scientists .",,,,,,,,,,,,,,
3040,neutral,the authors who the technologist introduced deceived the curator .,the curator deceived the authors .,"the authors deceived the curator , we do not know whether the curator deceived the authors .",,,,,,,,,,,,,,
3200,neutral,the manager who the dancer deceived needed the senator .,the senator deceived the dancer .,"the manager is the object of the relative clause who the dancer deceived and the manager needed the senator , we do not know whether the senator deceived the dancer .",,,,,,,,,,,,,,
3360,neutral,the senators who recommended the colorists offended the president .,the colorists offended the senators .,"the senators are the subject of the relative clause who recommended the colorists and the senators offended the president , we do not know whether the colorists offended the senators .",,,,,,,,,,,,,,
3520,neutral,the managers who recommended the writers introduced the judges .,the judges introduced the managers .,"the managers introduced the judges , we do not know whether the judges introduced the managers .",,,,,,,,,,,,,,
3680,neutral,the scientists who thanked the directors supported the technicians .,the technicians supported the directors .,"the scientists are the subject of the relative clause who thanked the directors and the scientists supported the technicians , we do not know whether the technicians supported the directors .",,,,,,,,,,,,,,
4000,neutral,the author introduced the engineers who offended the colorists .,the engineers introduced the colorists .,"the engineers are the subject of the relative clause who offended the colorists and the author introduced the engineers , we do not know whether the engineers introduced the colorists .",,,,,,,,,,,,,,
4160,neutral,the workers thanked the director who needed the artists .,the artists thanked the workers .,"the director is the subject of the relative clause who needed the artists and the workers thanked the director , we do not know whether the artists thanked the workers .",,,,,,,,,,,,,,
4320,neutral,the scientist mentioned the artist who the technician deceived .,the artist mentioned the scientist .,"the scientist mentioned the artist , we do not know whether the artist mentioned the scientist .",,,,,,,,,,,,,,
4480,neutral,the penciller needed the psychiatrist who the writers supported .,the psychiatrist needed the writers .,"the psychiatrist is the object of the relative clause who the writers supported and the penciller needed the psychiatrist , we do not know whether the psychiatrist needed the writers .",,,,,,,,,,,,,,
4640,neutral,the manager offended the students who the artist affected .,the artist offended the manager .,"the students are the object of the relative clause who the artist affected and the manager offended the students , we do not know whether the artist offended the manager .",,,,,,,,,,,,,,
4800,neutral,the artist was helped by the athletes .,the artist helped the athletes .,"helped is the active form of was helped by , so the athletes helped the artist , we do not know whether the artist helped the athletes .",,,,,,,,,,,,,,
4960,neutral,the curators were recommended by the engineers .,the curators recommended the engineers .,"recommended is the active form of were recommended by , so the engineers recommended the curators , we do not know whether the curators recommended the engineers .",,,,,,,,,,,,,,
5280,neutral,the artists and the musicians affected the essayists .,the musicians affected the artists .,"the artists affected the essayists and the musicians affected the essayists , we do not know whether the musicians affected the artists .",,,,,,,,,,,,,,
5600,neutral,the stylists needed the dancers and the technologists .,the technologists needed the dancers .,"the stylists needed the dancers and the stylists needed the technologists , we do not know whether the technologists needed the dancers .",,,,,,,,,,,,,,
5760,neutral,the student offended the worker .,the worker offended the student .,"the student offended the worker , if the student and the worker are swapped , then we do not know whether the worker offended the student .",,,,,,,,,,,,,,
5920,entailment,silly senators danced .,senators danced .,silly senators are still senators .,,,,,,,,,,,,,,
6080,entailment,thoughtless psychiatrists addressed the athlete .,psychiatrists addressed the athlete .,thoughtless psychiatrists are still psychiatrists .,,,,,,,,,,,,,,
6240,entailment,the photographers left the valley .,the photographers left .,left the valley is still left .,,,,,,,,,,,,,,
6400,entailment,the managers needed the essayist who continued .,the managers needed the essayist .,the essayist who continued is still the essayist .,,,,,,,,,,,,,,
6560,entailment,the curator offended the engineers who the programmer deceived .,the curator offended the engineers .,the engineers who the programmer deceived are still the engineers .,,,,,,,,,,,,,,
6720,entailment,the scientists needed the athletes who addressed the essayist .,the scientists needed the athletes .,the athletes who addressed the essayist are still the athletes .,,,,,,,,,,,,,,
6880,entailment,the senators thanked the stylist next to the scientist .,the senators thanked the stylist .,the stylist next to the scientist is still the stylist .,,,,,,,,,,,,,,
7040,entailment,the managers and the programmers shouted .,the programmers shouted .,the programmers are part of the managers and the programmers .,,,,,,,,,,,,,,
7200,entailment,the programmers and the technologists recommended the musicians .,the technologists recommended the musicians .,the technologists are part of the programmers and the technologists .,,,,,,,,,,,,,,
7360,entailment,the essayists supported the judges and the technicians .,the essayists supported the judges .,the judges are part of the judges and the technicians .,,,,,,,,,,,,,,
7840,neutral,the presidents who addressed the psychiatrists shouted .,the psychiatrists shouted .,"the presidents who addressed the psychiatrists are still the presidents , so the presidents shouted and we do not know whether the psychiatrists shouted .",,,,,,,,,,,,,,
8160,neutral,the senators investigated in the office slept .,the senators investigated in the office .,the senators were investigated in the office and we do not know whether the senators investigated in the office .,,,,,,,,,,,,,,
8480,neutral,the presidents mentioned the engineers presented in the office .,the engineers presented in the office .,the engineers were presented in the office and we do not know whether the engineers presented in the office .,,,,,,,,,,,,,,
8640,neutral,"while the judge fought , the colorist shouted .",the judge fought the colorist .,"the colorist shouted and the judge fought , we do not know whether the judge fought the colorist .",,,,,,,,,,,,,,
8800,neutral,"since the photographer fought , the directors offended the engineers .",the photographer fought the directors .,"the directors offended the engineers and the photographer fought , we do not know whether the photographer fought the directors .",,,,,,,,,,,,,,
8960,neutral,the artist believed the programmers continued .,the artist believed the programmers .,"the artist believed the programmers continued , we do not know whether the artist believed the person as in the programmers .",,,,,,,,,,,,,,
9120,neutral,the essayist believed the manager affected the stylists .,the essayist believed the manager .,"the essayist believed the manager affected the stylists , we do not know whether the essayist believed the person as in the manager .",,,,,,,,,,,,,,
9280,entailment,"while the artists slept , the psychiatrists died .",the psychiatrists died .,"the artists slept , so the psychiatrists died .",,,,,,,,,,,,,,
9440,entailment,"before the banker mentioned the worker , the stylist listened .",the stylist listened .,"the banker mentioned the worker , so the stylist listened .",,,,,,,,,,,,,,
9600,entailment,"while the authors shouted , the technician recommended the workers .",the technician recommended the workers .,"the authors shouted , so the technician recommended the workers .",,,,,,,,,,,,,,
9760,entailment,"because the stylists introduced the essayist , the senator offended the artists .",the senator offended the artists .,"the stylists introduced the essayist , so the senator offended the artists .",,,,,,,,,,,,,,
9920,entailment,"in case the technologist continued , the president agreed .",the president agreed .,the past tense agreed suggests the president agreed happened .,,,,,,,,,,,,,,
10080,entailment,"in case the psychiatrists offended the essayists , the musician yelled .",the musician yelled .,the past tense yelled suggests the musician yelled happened .,,,,,,,,,,,,,,
10240,entailment,"in case the artist continued , the photographer deceived the engineers .",the photographer deceived the engineers .,the past tense deceived the engineers suggests the photographer deceived the engineers happened .,,,,,,,,,,,,,,
10400,entailment,"in case the artists mentioned the director , the scientist addressed the author .",the scientist addressed the author .,the past tense addressed the director suggests the scientist addressed the director happened .,,,,,,,,,,,,,,
10560,entailment,"whether or not the president died , the artists appeared .",the artists appeared .,the artists appeared despite the clause whether or not the president died .,,,,,,,,,,,,,,
10720,entailment,"whether or not the psychiatrist affected the engineer , the presidents listened .",the presidents listened .,the presidents listened despite the clause whether or not the psychiatrist affected the engineer .,,,,,,,,,,,,,,
10880,entailment,"whether or not the athlete existed , the engineers recommended the senator .",the engineers recommended the senator .,the engineers recommended the senator despite the clause whether or not the athlete existed .,,,,,,,,,,,,,,
11040,entailment,"whether or not the artists offended the curators , the athlete supported the photographer .",the athlete supported the photographer .,the athlete supported the photographer despite the clause whether or not the artists offended the curators .,,,,,,,,,,,,,,
11520,entailment,"the banker slept , and the colorists agreed .",the banker slept .,and suggests both the banker slept and the colorists agreed .,,,,,,,,,,,,,,
11680,entailment,"the curators appeared , and the worker mentioned the director .",the curators appeared .,and suggests both the curators appeared and the worker mentioned the director .,,,,,,,,,,,,,,
11840,entailment,"the worker deceived the senator , and the artists agreed .",the worker deceived the senator .,and suggests both the worker deceived the senator and the artists agreed .,,,,,,,,,,,,,,
12000,entailment,"the manager supported the stylists , and the programmers offended the curators .",the manager supported the stylists .,and suggests both the manager supported the stylists and the programmers offended the curators .,,,,,,,,,,,,,,
12160,entailment,"the president agreed , and the psychiatrists talked .",the psychiatrists talked .,and suggests both the president agreed and the psychiatrists talked .,,,,,,,,,,,,,,
12320,entailment,"the writer slept , and the colorist introduced the technicians .",the colorist introduced the technicians .,and suggests both the writer slept and the colorist introduced the technicians .,,,,,,,,,,,,,,
12640,entailment,"the photographers recommended the bankers , and the president helped the programmers .",the president helped the programmers .,and suggests both the photographers recommended the bankers and the president helped the programmers .,,,,,,,,,,,,,,
12800,entailment,definitely the judges shouted .,the judges shouted .,definitely suggests the judges shouted happened .,,,,,,,,,,,,,,
13120,entailment,without a doubt the pencillers talked .,the pencillers talked .,without a doubt suggests the pencillers talked happened .,,,,,,,,,,,,,,
13280,entailment,without a doubt the president deceived the scientists .,the president deceived the scientists .,without a doubt suggests the president deceived the scientists happened .,,,,,,,,,,,,,,
13600,entailment,of course the scientists recommended the musician .,the scientists recommended the musician .,of course suggests the scientists recommended the musician happened .,,,,,,,,,,,,,,
13760,entailment,"before the authors grew , the judge talked .",the authors grew .,before suggests the authors grew happened .,,,,,,,,,,,,,,
13920,entailment,"before the engineers died , the psychiatrists affected the senator .",the engineers died .,before suggests the engineers died happened .,,,,,,,,,,,,,,
14080,entailment,"while the engineers offended the scientists , the technologists died .",the engineers offended the scientists .,while suggests the engineers offended the scientists happened .,,,,,,,,,,,,,,
14240,entailment,"because the scientist mentioned the workers , the essayists affected the artist .",the scientist mentioned the workers .,because suggests the scientist mentioned the workers happened .,,,,,,,,,,,,,,
14400,neutral,"if the artists died , the curators talked .",the curators talked .,"we do not know if the artists died , so we do not know if the curators talked .",,,,,,,,,,,,,,
14560,neutral,"if the banker continued , the artist introduced the pencillers .",the artist introduced the pencillers .,"we do not know if the banker continued , so we do not know if the artist introduced the pencillers .",,,,,,,,,,,,,,
14880,neutral,"if the senators supported the judges , the stylists deceived the penciller .",the stylists deceived the penciller .,"we do not know if the senators supported the judges , so we do not know if the stylists deceived the penciller .",,,,,,,,,,,,,,
15040,neutral,the engineers thought that the musician shouted .,the musician shouted .,"thought suggests a hypothesis of the engineers , so we do not know whether the musician shouted .",,,,,,,,,,,,,,
15200,neutral,the athletes thought that the essayist affected the judges .,the essayist affected the judges .,"thought suggests a hypothesis of the athletes , so we do not know whether the essayist affected the judges .",,,,,,,,,,,,,,
15360,neutral,"the stylist continued , or the programmers grew .",the stylist continued .,"if the programmers grew , then we do not know whether the stylist continued .",,,,,,,,,,,,,,
15520,neutral,"the athletes danced , or the author deceived the dancer .",the athletes danced .,"if the author deceived the dancer , then we do not know whether the athletes danced .",,,,,,,,,,,,,,
15680,neutral,"the technologists helped the artist , or the banker continued .",the technologists helped the artist .,"if the banker continued , then we do not know whether the technologists helped the artist .",,,,,,,,,,,,,,
15840,neutral,"the presidents supported the programmers , or the worker offended the colorists .",the presidents supported the programmers .,"if the worker offended the colorists , then we do not know whether the presidents supported the programmers .",,,,,,,,,,,,,,
16000,neutral,"the judge existed , or the photographers appeared .",the photographers appeared .,"if the judge existed , then we do not know whether the photographers appeared .",,,,,,,,,,,,,,
16160,neutral,"the artists danced , or the technologist introduced the technician .",the technologist introduced the technician .,"if the artists danced , then we do not know whether the technologist introduced the technician .",,,,,,,,,,,,,,
16320,neutral,"the penciller thanked the colorist , or the student yelled .",the student yelled .,"if the penciller thanked the colorist , then we do not know whether the student yelled .",,,,,,,,,,,,,,
16480,neutral,"the colorist deceived the judges , or the photographer affected the director .",the photographer affected the director .,"if the colorist deceived the judges , then we do not know whether the photographer affected the director .",,,,,,,,,,,,,,
16640,neutral,supposedly the president appeared .,the president appeared .,"supposedly suggests an uncertainty, so we do not know whether the president appeared .",,,,,,,,,,,,,,
17120,neutral,"unless the technician grew , the bankers addressed the psychiatrist .",the technician grew .,"the bankers addressed the psychiatrist if the technician grew , we do not know whether the technician grew .",,,,,,,,,,,,,,
17280,neutral,"unless the judges affected the artist , the penciller shouted .",the judges affected the artist .,"the penciller shouted if the judges affected the artist , we do not know whether the judges affected the artist .",,,,,,,,,,,,,,
17600,neutral,"whether or not the photographers slept , the pencillers continued .",the photographers slept .,whether or not suggests we do not know whether the photographers slept .,,,,,,,,,,,,,,
17760,neutral,"whether or not the musicians talked , the dancers thanked the presidents .",the musicians talked .,whether or not suggests we do not know whether the musicians talked .,,,,,,,,,,,,,,
17920,neutral,"whether or not the artists deceived the technician , the photographer listened .",the artists deceived the technician .,whether or not suggests we do not know whether the artists deceived the technician .,,,,,,,,,,,,,,
18080,neutral,"whether or not the director needed the psychiatrist , the managers affected the photographers .",the director needed the psychiatrist .,whether or not suggests we do not know whether the director needed the psychiatrist .,,,,,,,,,,,,,,
18560,neutral,"in case the programmers needed the musician , the essayists talked .",the programmers needed the musician .,"the essayists talked if the programmers needed the musician , we do not know whether the programmers needed the musician .",,,,,,,,,,,,,,
18720,neutral,"in case the curators introduced the dancers , the stylist mentioned the senator .",the curators introduced the dancers .,"the stylist mentioned the senator if the curators introduced the dancers , we do not know whether the curators introduced the dancers .",,,,,,,,,,,,,,
