pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
160,entailment,the strategists who sat offended the psychotherapist .,the strategists offended the psychotherapist .,the strategists who sat are still the strategists .,,,,,,,,,,,,,,
320,entailment,the athletes who the dancer found needed the worker .,the athletes needed the worker .,the athletes who the dancer found are still the athletes .,,,,,,,,,,,,,,
480,entailment,the colorists that disturbed the authors supported the counselor .,the colorists supported the counselor .,the colorists that disturbed the authors are still the colorists .,,,,,,,,,,,,,,
640,entailment,the singers and the psychotherapists needed the programmers .,the singers needed the programmers .,the singers are part of the singers and the psychotherapists .,,,,,,,,,,,,,,
800,entailment,the author encouraged the psychologists and the nurses .,the author encouraged the nurses .,the nurses are part of the psychologists and the nurses .,,,,,,,,,,,,,,
960,entailment,the president was needed by the artisan .,the artisan needed the president .,"needed is the active form of was needed by , so we swap the president and the artisan .",,,,,,,,,,,,,,
1120,entailment,the potters were found by the artisans .,the artisans found the potters .,"found is the active form of was found by , so we swap the potters and the artisans .",,,,,,,,,,,,,,
1280,entailment,the athletes who the curators needed supported the strategists .,the curators needed the athletes .,who in who the curators needed refers to the athletes .,,,,,,,,,,,,,,
1440,entailment,the psychologists that offended the judges encouraged the programmer .,the psychologists offended the judges .,that in that offended the judges refers to the psychologists .,,,,,,,,,,,,,,
1600,entailment,the president found the architects that introduced the psychotherapists .,the architects introduced the psychotherapists .,the architects is the subject of the relative clause that introduced the psychotherapists .,,,,,,,,,,,,,,
1760,entailment,the student needed the workers who the author encouraged .,the author encouraged the workers .,the workers are the object of the relative clause who the author encouraged .,,,,,,,,,,,,,,
1920,neutral,the photojournalist next to the authors supported the programmer .,the authors supported the photojournalist .,"the photojournalist supported the programmer and the photojournalist is next to the authors , we do not know whether the authors supported the photojournalist .",,,,,,,,,,,,,,
2240,neutral,the curators near the potters encouraged the scientists .,the scientists encouraged the potters .,"the curators encouraged the scientists and the potters are near the curators , we do not know whether the scientists encouraged the potters .",,,,,,,,,,,,,,
2400,neutral,the administrators disturbed the singers by the nurses .,the singers disturbed the administrators .,"the administrators disturbed the singers , we do not know whether the singers disturbed the administrators .",,,,,,,,,,,,,,
2560,neutral,the dancer disturbed the judges in front of the psychotherapist .,the judges disturbed the psychotherapist .,"the dancer disturbed the judges and the judges are in front of the psychotherapist , we do not know whether the judges disturbed the psychotherapist .",,,,,,,,,,,,,,
2720,neutral,the singer needed the colorist by the architects .,the architects needed the singer .,"the singer needed the colorist and the colorist is by the architects , we do not know whether the architects needed the singer .",,,,,,,,,,,,,,
2880,neutral,the artists who the singer avoided offended the president .,the singer offended the artists .,"who in who the singer avoided refers to the artists and the artists offended the president , we do not know whether the singer offended the artists .",,,,,,,,,,,,,,
3200,neutral,the student that the potter encouraged supported the judges .,the judges encouraged the potter .,"the student is the object of the relative clause that the potter encouraged and the student supported the judges , we do not know whether the judges encouraged the potter .",,,,,,,,,,,,,,
3360,neutral,the students that avoided the dancer encouraged the colorist .,the dancer encouraged the students .,"the students are the subject of the relative clause that avoided the dancer and the students encouraged the colorist , we do not know whether the dancer encouraged the students .",,,,,,,,,,,,,,
3680,neutral,the presidents that expected the therapist introduced the technologists .,the technologists introduced the therapist .,"the presidents are the subject of the relative clause that expected the therapist and the presidents introduced the technologists , we do not know whether the technologists introduced the therapist .",,,,,,,,,,,,,,
3840,neutral,the potters admired the students who disturbed the psychotherapist .,the students admired the potters .,"the potters admired the students , we do not know whether the students admired the potters .",,,,,,,,,,,,,,
4320,neutral,the singer introduced the musician that the colorists avoided .,the musician introduced the singer .,"the singer introduced the musician , we do not know whether the musician introduced the singer .",,,,,,,,,,,,,,
4640,neutral,the authors found the singer that the musician admired .,the musician found the authors .,"the singer is the object of the relative clause that the musician admired and the authors found the singer , we do not know whether the musician found the authors .",,,,,,,,,,,,,,
4800,neutral,the president was expected by the scientists .,the president expected the scientists .,"expected is the active form of was expected by , so the scientists expected the president , we do not know whether the president expected the scientists .",,,,,,,,,,,,,,
5120,neutral,the president and the workers encouraged the artisan .,the president encouraged the workers .,"the president encouraged the artisan and the workers encouraged the artisan , we do not know whether the president encouraged the workers .",,,,,,,,,,,,,,
5280,neutral,the strategists and the colorist offended the potter .,the colorist offended the strategists .,"the strategists offended the potter and the colorist offended the potter , we do not know whether the colorist offended the strategists .",,,,,,,,,,,,,,
5440,neutral,the singers supported the architects and the therapist .,the architects supported the therapist .,"the singers supported the architects and the singers supported the therapist , we do not know whether the architects supported the therapist .",,,,,,,,,,,,,,
